category,run,ctime_raw_withstart,ctime_good_withstart,coinc_blocking_ratio,rootfile,status
signal,24734,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24734_-1.root",NOFILE
signal,24736,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24736_-1.root",NOFILE
signal,24737,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24737_-1.root",NOFILE
signal,24738,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24738_-1.root",NOFILE
signal,24739,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24739_-1.root",NOFILE
signal,24740,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24740_-1.root",NOFILE
signal,24741,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24741_-1.root",NOFILE
signal,24742,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24742_-1.root",NOFILE
signal,24743,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24743_-1.root",NOFILE
signal,24744,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24744_-1.root",NOFILE
signal,24745,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24745_-1.root",NOFILE
signal,24746,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24746_-1.root",NOFILE
signal,24747,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24747_-1.root",NOFILE
signal,24748,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24748_-1.root",NOFILE
signal,24766,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24766_-1.root",NOFILE
signal,24767,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24767_-1.root",NOFILE
signal,24768,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24768_-1.root",NOFILE
signal,24769,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24769_-1.root",NOFILE
signal,24770,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24770_-1.root",NOFILE
signal,24772,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24772_-1.root",NOFILE
signal,24773,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24773_-1.root",NOFILE
signal,24774,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24774_-1.root",NOFILE
positron,24829,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24829_-1.root",NOFILE
positron,24830,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24830_-1.root",NOFILE
positron,24831,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24831_-1.root",NOFILE
positron,24832,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24832_-1.root",NOFILE
dummy,24753,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24753_-1.root",NOFILE
dummy,24755,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24755_-1.root",NOFILE
dummy,24756,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24756_-1.root",NOFILE
dummy,24758,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24758_-1.root",NOFILE
dummy,24759,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24759_-1.root",NOFILE
dummy,24775,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24775_-1.root",NOFILE
dummy,24776,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24776_-1.root",NOFILE
dummy,24777,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24777_-1.root",NOFILE
dummy,24778,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24778_-1.root",NOFILE
