# YieldRatioVsTrigger
# manifest: /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/settings/pass4/pi-sidis/LH2/z0p5/x0p25/Q23p3/hmsPneg1p531_shmsPneg3p632_hmsTh29p045_shmsTh14p375_thpq8p5/manifest.json
# rel_under_settings: pass4/pi-sidis/LH2/z0p5/x0p25/Q23p3/hmsPneg1p531_shmsPneg3p632_hmsTh29p045_shmsTh14p375_thpq8p5
# inputs:
#   /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/results/pass4/pi-sidis/LH2/z0p5/x0p25/Q23p3/hmsPneg1p531_shmsPneg3p632_hmsTh29p045_shmsTh14p375_thpq8p5/tables/yield_vs_trigger_shms34.csv
#   /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/results/pass4/pi-sidis/LH2/z0p5/x0p25/Q23p3/hmsPneg1p531_shmsPneg3p632_hmsTh29p045_shmsTh14p375_thpq8p5/tables/hms_elclean_chargeNorm_vs_current.csv
# N_total: 22
# N_valid_for_fit1: 21
# N_valid_for_fit2: 21
# fit1_model: raw_ratio = a + b*x   (x in kHz)
# fit1_a: 5.38474779313e-05
# fit1_a_err: 3.44115852892e-06
# fit1_b_per_kHz: 7.75572818394e-08
# fit1_b_err_per_kHz: 3.09926338014e-08
# fit1_chi2: 13.6161634511
# fit1_ndf: 19
# fit1_prob: 0.80558968002
# fit2_model: y_norm = 1 + m*x   (x in kHz)
# fit2_m_per_kHz: 0.00144100023655
# fit2_m_err_per_kHz: 0.00018348788914
# tau_ns: -1441.00023655
# tau_ns_err: 183.48788914
# fit2_chi2: 4.65778861193
# fit2_ndf: 20
# fit2_prob: 0.999841059204

run,shms34_rate_kHz,yield,yield_err,hms_elclean_counts_per_mC,hms_elclean_counts_per_mC_err,raw_ratio,raw_ratio_err,ynorm,ynorm_err,status_yield_csv,status_elclean_csv,join_flag,use_in_fit,reason
24734,114.759,1.21261,0.0559843,19922.17444,16.36261519,6.086735179e-05,2.810594714e-06,1.13036588,0.0891208137,OK,OK,OK,1,""
24736,nan,nan,nan,19901.50414,14.63823993,nan,nan,nan,nan,NONFINITE,OK,BAD_STATUS,0,"status_yield=NONFINITE, status_el=OK"
24737,116.426,1.2337,0.070164,19882.79307,20.21630297,6.204862645e-05,3.529444374e-06,1.152303299,0.09858414242,OK,OK,OK,1,""
24738,121.174,1.18484,0.0467427,20059.60011,13.69015524,5.906598305e-05,2.330539671e-06,1.096912712,0.08238356468,OK,OK,OK,1,""
24739,112.537,1.26121,0.0491874,20074.04775,14.27547419,6.282788682e-05,2.450705363e-06,1.166774921,0.08735593172,OK,OK,OK,1,""
24740,119.348,1.26685,0.0496412,19999.11201,14.20589267,6.33453125e-05,2.482578007e-06,1.176384019,0.08818865669,OK,OK,OK,1,""
24741,119.535,1.26633,0.0502437,20004.38223,14.41298512,6.330262967e-05,2.512048747e-06,1.175591357,0.08843297057,OK,OK,OK,1,""
24742,116.638,1.26577,0.0454022,20063.46586,13.16849973,6.308830233e-05,2.263307873e-06,1.17161109,0.08586371424,OK,OK,OK,1,""
24743,113.383,1.29226,0.0504096,19988.68153,14.44012979,6.464958672e-05,2.52233963e-06,1.200605659,0.08989439646,OK,OK,OK,1,""
24744,116.501,1.43808,0.135215,19989.07533,37.77937733,7.194329784e-05,6.765811432e-06,1.336056963,0.1519123452,OK,OK,OK,1,""
24745,110.259,1.25755,0.0604836,20014.77532,17.46055301,6.283108253e-05,3.02244455e-06,1.166834269,0.09333183246,OK,OK,OK,1,""
24746,117.924,1.21916,0.0501128,19965.53212,14.67385981,6.106323601e-05,2.510366853e-06,1.134003641,0.08616967008,OK,OK,OK,1,""
24747,82.485,1.21393,0.0564043,20246.40696,17.22266614,5.995779905e-05,2.78635868e-06,1.113474602,0.0879826717,OK,OK,OK,1,""
24748,39.748,1.14458,0.0739864,20446.15027,24.35942557,5.598022048e-05,3.619212647e-06,1.039607102,0.0945057566,OK,OK,OK,1,""
24766,112.911,1.25499,0.0512229,19966.47898,14.77485656,6.285484793e-05,2.565866409e-06,1.167275615,0.088515953,OK,OK,OK,1,""
24767,117.991,1.32168,0.0509437,19954.43663,14.44388623,6.623489425e-05,2.553451303e-06,1.23004636,0.09180256822,OK,OK,OK,1,""
24768,104.877,1.19676,0.0500952,19962.08997,14.85580937,5.995163842e-05,2.509913371e-06,1.113360193,0.08505856565,OK,OK,OK,1,""
24769,111.424,1.31386,0.08051,19949.47776,22.85222018,6.585936814e-05,4.036399703e-06,1.223072476,0.1082966422,OK,OK,OK,1,""
24770,116.724,1.31896,0.0410207,19975.81575,11.64095978,6.602784169e-05,2.053878599e-06,1.226201193,0.08715118346,OK,OK,OK,1,""
24772,126.596,1.23415,0.0486397,19898.35268,14.05215504,6.202272217e-05,2.444800765e-06,1.151822231,0.0864841183,OK,OK,OK,1,""
24773,80.596,1.16983,0.0582923,20218.00925,18.17386774,5.786079062e-05,2.883656011e-06,1.074531117,0.08708172851,OK,OK,OK,1,""
24774,41.391,1.21424,0.0792506,20395.29105,25.16966781,5.953531122e-05,3.886424829e-06,1.105628592,0.101002202,OK,OK,OK,1,""
