run,category,target_raw,run_type_raw,BCM4A_Q,h_esing_Eff,comp_livetime,electr_deadtime,fan_mean,boil_corr,ps5,ps6,ps_choice,ps_factor
25291,signal,LH2,HMSDIS,19420.873,0.9984,0.9974,97.7592,24.2906,1.016199,-1.0,-1.0,ps5,-1.0
25294,dummy,Dummy,HMSDIS,30491.336,0.9983,0.99753,97.2159,27.1573,1.0,-1.0,-1.0,ps5,-1.0
