# YieldRatioVsTrigger
# manifest: /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/settings/pass5/pi-sidis/LD2/z0p67/x0p25/Q23p3/hmsPneg3p642_shmsPneg4p868_hmsTh16p75_shmsTh7p51_thpqneg0p8/manifest.json
# rel_under_settings: pass5/pi-sidis/LD2/z0p67/x0p25/Q23p3/hmsPneg3p642_shmsPneg4p868_hmsTh16p75_shmsTh7p51_thpqneg0p8
# inputs:
#   /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/results/pass5/pi-sidis/LD2/z0p67/x0p25/Q23p3/hmsPneg3p642_shmsPneg4p868_hmsTh16p75_shmsTh7p51_thpqneg0p8/tables/yield_vs_trigger_shms34.csv
#   /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/results/pass5/pi-sidis/LD2/z0p67/x0p25/Q23p3/hmsPneg3p642_shmsPneg4p868_hmsTh16p75_shmsTh7p51_thpqneg0p8/tables/hms_elclean_chargeNorm_vs_current.csv
# N_total: 7
# N_valid_for_fit1: 7
# N_valid_for_fit2: 7
# fit1_model: raw_ratio = a + b*x   (x in kHz)
# fit1_a: 0.000208229493741
# fit1_a_err: 4.36001412221e-06
# fit1_b_per_kHz: -2.12144733708e-08
# fit1_b_err_per_kHz: 5.41718266993e-09
# fit1_chi2: 3.20383405056
# fit1_ndf: 5
# fit1_prob: 0.668593686387
# fit2_model: y_norm = 1 + m*x   (x in kHz)
# fit2_m_per_kHz: -0.000101981374018
# fit2_m_err_per_kHz: 1.08364952568e-05
# tau_ns: 101.981374018
# tau_ns_err: 10.8364952568
# fit2_chi2: 0.814089495026
# fit2_ndf: 6
# fit2_prob: 0.991690555774

run,shms34_rate_kHz,yield,yield_err,hms_elclean_counts_per_mC,hms_elclean_counts_per_mC_err,raw_ratio,raw_ratio_err,ynorm,ynorm_err,status_yield_csv,status_elclean_csv,join_flag,use_in_fit,reason
25044,881.742,49.5371,0.603856,265199.1374,90.0682969,0.0001867920857,2.277874385e-06,0.8970491276,0.0217362202,OK,OK,OK,1,""
25045,867.741,50.6433,0.590397,265066.9038,87.20451663,0.0001910585564,2.228237612e-06,0.9175383996,0.02199102323,OK,OK,OK,1,""
25046,448.282,52.9766,0.781196,265594.7157,124.3255016,0.0001994640588,2.942790119e-06,0.957904931,0.02453595076,OK,OK,OK,1,""
25065,871.329,50.2657,0.587722,265133.4815,86.90436949,0.0001895863914,2.217573161e-06,0.9104684836,0.02183679346,OK,OK,OK,1,""
25066,856.866,50.1455,0.616522,265005.3405,91.24211633,0.0001892244885,2.327363296e-06,0.9087304833,0.0220673411,OK,OK,OK,1,""
25067,874.845,50.9266,0.617662,264943.18,90.947575,0.0001922170633,2.332233433e-06,0.9231020056,0.02233904375,OK,OK,OK,1,""
25068,449.303,52.6511,0.758235,265984.4726,121.2341157,0.0001979480211,2.852101348e-06,0.9506243211,0.02416196559,OK,OK,OK,1,""
