category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,yield_no_CB_corr,yield_no_CB_corr_err,yield_CB_corr,yield_CB_corr_err,yield_no_hodo3of4_corr,yield_no_hodo3of4_corr_err,yield_hodo3of4_corr,yield_hodo3of4_corr_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,coincidence_blocking_ratio,hodo3of4_LT,DPR_ns,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,24779,54.26,269.512,6.95855,0.0110473,2.97738,0.0768729,2.85853,0.0738045,2.96871,0.0766492,2.96871,0.0766492,2.97738,0.0768729,97.933,1,0.9995,0.962887,0.997089,50,545.648,512.31,434.482,308.071,1.03819,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24779_-1.root",OK,1,""
signal,24780,48.654,176.475,5.60672,0.0191443,3.37849,0.107337,3.0085,0.0955819,3.37052,0.107083,3.37052,0.107083,3.37849,0.107337,60.697,1,0.9996,0.892593,0.997641,50,490.446,460.447,390.615,276.898,1.03433,"ps5",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24780_-1.root",OK,1,""
signal,24781,53.304,257.738,6.80467,0.0116531,3.00345,0.0792957,2.88238,0.0760994,2.995,0.0790727,2.995,0.0790727,3.00345,0.0792957,92.747,1,0.9998,0.962399,0.997187,50,536.265,503.33,427.123,302.831,1.03702,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24781_-1.root",OK,1,""
signal,24782,50.912,284.25,7.11117,0.0109067,3.10022,0.0775591,2.97567,0.0744433,3.09222,0.0773591,3.09222,0.0773591,3.10022,0.0775591,98.871,1,0.9997,0.962309,0.997421,50,513.114,481.597,408.689,289.869,1.03472,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24782_-1.root",OK,1,""
signal,24783,48.016,222.562,6.28894,0.0136735,3.0432,0.0859916,2.9251,0.0826544,3.03619,0.0857936,3.03619,0.0857936,3.0432,0.0859916,78.618,1,0.9997,0.96341,0.997698,50,484.338,454.705,385.896,273.704,1.03295,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24783_-1.root",OK,1,""
signal,24784,54.182,259.462,6.83704,0.0116701,3.02796,0.0797891,2.9061,0.0765779,3.01915,0.0795571,3.01915,0.0795571,3.02796,0.0797891,92.615,1,0.9997,0.962553,0.997093,50,545.02,511.797,434.269,308.216,1.03702,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24784_-1.root",OK,1,""
signal,24785,46.988,223.687,6.299,0.0136434,3.05185,0.0859395,2.93412,0.0826242,3.04512,0.08575,3.04512,0.08575,3.05185,0.0859395,78.725,1,0.9999,0.963548,0.997795,50,473.8,444.823,377.465,267.918,1.03254,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24785_-1.root",OK,1,""
signal,24786,45.446,193.537,5.89824,0.015178,2.93751,0.0895233,2.82608,0.0861276,2.93144,0.0893385,2.93144,0.0893385,2.93751,0.0895233,70.68,1,0.9999,0.964059,0.997936,50,458.243,430.22,365.055,259.103,1.03198,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24786_-1.root",OK,1,""
signal,24787,53.115,252.562,6.71082,0.0118937,3.0039,0.0798164,2.8822,0.0765829,2.99553,0.079594,2.99553,0.079594,3.0039,0.0798164,90.919,1,0.9997,0.962169,0.997213,50,533.599,500.775,425.049,301.622,1.03724,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24787_-1.root",OK,1,""
signal,24788,47.481,210.675,6.12778,0.0144995,3.05469,0.08885,2.93191,0.0852789,3.04783,0.0886505,3.04783,0.0886505,3.05469,0.08885,74.276,1,0.9998,0.961967,0.997755,50,478.094,448.765,380.942,270.36,1.03347,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24788_-1.root",OK,1,""
signal,24789,49.435,226.8,6.33428,0.013593,3.08289,0.0861019,2.95913,0.0826452,3.07541,0.085893,3.07541,0.085893,3.08289,0.0861019,79.336,1,0.9998,0.962188,0.997574,50,497.068,466.897,396.211,281.306,1.03491,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24789_-1.root",OK,1,""
signal,24790,36.964,179.587,5.53312,0.0169722,3.04799,0.0939091,2.94473,0.0907276,3.04366,0.0937756,3.04366,0.0937756,3.04799,0.0939091,62.62,1,0.9998,0.967497,0.998579,50,379.347,356.66,302.618,213.872,1.02659,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24790_-1.root",OK,1,""
signal,24791,18.183,91.425,3.82831,0.0331404,3.02986,0.126872,2.94776,0.123434,3.02878,0.126826,3.02878,0.126826,3.02986,0.126872,31.436,1,0.9997,0.97325,0.999643,50,189.153,178.045,151.254,106.213,1.01327,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24791_-1.root",OK,1,""
signal,24803,49.437,206.512,6.09222,0.0143738,2.96837,0.0875684,2.8485,0.0840321,2.96118,0.0873562,2.96118,0.0873562,2.96837,0.0875684,75.05,1,0.9999,0.961948,0.997576,50,497.166,466.761,396.074,280.776,1.03509,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24803_-1.root",OK,1,""
signal,24804,51.441,234.937,6.5033,0.0125754,2.95444,0.081782,2.84044,0.0786262,2.94672,0.0815682,2.94672,0.0815682,2.95444,0.081782,85.749,1,0.9998,0.963931,0.997387,50,516.491,484.853,411.466,291.79,1.03651,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24804_-1.root",OK,1,""
signal,24805,55.848,278.325,7.09315,0.0104196,2.90002,0.0739075,2.78552,0.0709893,2.89116,0.0736816,2.89116,0.0736816,2.90002,0.0739075,103.96,1,0.9996,0.963461,0.996944,50,559.163,524.892,445.472,316.063,1.04003,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24805_-1.root",OK,1,""
signal,24806,52.466,242.887,6.59435,0.0122848,2.98383,0.0810104,2.85821,0.0775998,2.97575,0.080791,2.97575,0.080791,2.98383,0.0810104,88.218,1,0.9998,0.9605,0.997293,50,525.795,493.456,418.977,297.167,1.03791,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24806_-1.root",OK,1,""
signal,24807,54.17,265.388,6.85573,0.0115742,3.07164,0.0793494,2.94376,0.076046,3.0628,0.079121,3.0628,0.079121,3.07164,0.0793494,93.72,1,0.9995,0.961136,0.997122,50,542.287,508.933,432.203,306.681,1.03905,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24807_-1.root",OK,1,""
signal,24808,51.418,269.925,6.97359,0.0110392,2.97975,0.0769828,2.86004,0.0738899,2.97201,0.0767826,2.97201,0.0767826,2.97975,0.0769828,97.897,1,0.9998,0.962325,0.9974,50,514.908,483.429,410.426,291.352,1.03708,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24808_-1.root",OK,1,""
signal,24809,49.997,241.462,6.59414,0.0122293,2.95291,0.0806414,2.83851,0.0775174,2.94561,0.0804422,2.94561,0.0804422,2.95291,0.0806414,88.13,1,0.9997,0.96364,0.99753,50,501.559,470.989,399.853,283.95,1.0357,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24809_-1.root",OK,1,""
