category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,24089,27.953,133.425,5.86512,0.0240547,3.20949,0.141084,42.469,1,0.9986,1.02015,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24089_-1.root",OK,1,""
signal,24091,27.623,98.175,4.98369,0.0347608,3.41264,0.173237,29.385,1,0.9986,1.02001,"ps5",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24091_-1.root",OK,1,""
signal,24092,29.133,154.95,6.50038,0.0189048,2.9293,0.122888,54.08,1,0.9985,1.02084,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24092_-1.root",OK,1,""
signal,24093,29.588,164.438,6.52274,0.0197199,3.24269,0.128628,51.806,1,0.9987,1.02028,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24093_-1.root",OK,1,""
signal,24094,28.405,150.112,6.33262,0.0208378,3.12802,0.131958,49.006,1,0.9988,1.01995,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24094_-1.root",OK,1,""
signal,24095,19.129,97.35,4.71427,0.0328917,3.20201,0.155061,30.892,1,0.9976,1.01365,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24095_-1.root",OK,1,""
signal,24096,9.429,72.6375,3.67098,0.0531241,3.8588,0.195017,18.977,1,0.999,1.00713,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24096_-1.root",OK,1,""
signal,24130,28.862,172.988,6.74656,0.0173618,3.00337,0.117132,58.856,1,0.9987,1.02052,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24130_-1.root",OK,1,""
signal,24131,29.413,158.812,6.38217,0.019696,3.12796,0.125703,51.884,1,0.9988,1.02068,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24131_-1.root",OK,1,""
signal,24132,27.99,115.987,5.47641,0.0265171,3.07565,0.145218,38.499,1,0.9987,1.01955,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24132_-1.root",OK,1,""
