category,run,ctime_raw_withstart,ctime_good_withstart,coinc_blocking_ratio,rootfile,status
signal,24442,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24442_-1.root",NOFILE
signal,24443,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24443_-1.root",NOFILE
signal,24444,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24444_-1.root",NOFILE
signal,24445,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24445_-1.root",NOFILE
signal,24446,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24446_-1.root",NOFILE
signal,24447,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24447_-1.root",NOFILE
signal,24448,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24448_-1.root",NOFILE
signal,24449,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24449_-1.root",NOFILE
signal,24450,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24450_-1.root",NOFILE
signal,24451,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24451_-1.root",NOFILE
signal,24452,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24452_-1.root",NOFILE
signal,24453,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24453_-1.root",NOFILE
signal,24454,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24454_-1.root",NOFILE
signal,24508,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24508_-1.root",NOFILE
signal,24509,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24509_-1.root",NOFILE
signal,24510,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24510_-1.root",NOFILE
signal,24511,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24511_-1.root",NOFILE
signal,24512,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24512_-1.root",NOFILE
positron,24566,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24566_-1.root",NOFILE
positron,24609,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24609_-1.root",NOFILE
dummy,24460,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24460_-1.root",NOFILE
dummy,24461,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24461_-1.root",NOFILE
dummy,24463,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24463_-1.root",NOFILE
dummy,24464,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24464_-1.root",NOFILE
dummy,24513,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24513_-1.root",NOFILE
dummy,24514,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24514_-1.root",NOFILE
dummy,24515,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24515_-1.root",NOFILE
positron_dummy,24567,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24567_-1.root",NOFILE
positron_dummy,24608,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24608_-1.root",NOFILE
