category,run,ctime_raw_withstart,ctime_good_withstart,coinc_blocking_ratio,rootfile,status
signal,24428,167767,160437,0.956308,"./Pass0p1_ROOTfiles/coin_replay_production_24428_-1.root",OK
signal,24429,182541,174430,0.955566,"./Pass0p1_ROOTfiles/coin_replay_production_24429_-1.root",OK
signal,24430,163602,156514,0.956675,"./Pass0p1_ROOTfiles/coin_replay_production_24430_-1.root",OK
signal,24431,168262,161157,0.957774,"./Pass0p1_ROOTfiles/coin_replay_production_24431_-1.root",OK
signal,24432,166048,159031,0.957741,"./Pass0p1_ROOTfiles/coin_replay_production_24432_-1.root",OK
signal,24433,188331,180389,0.95783,"./Pass0p1_ROOTfiles/coin_replay_production_24433_-1.root",OK
signal,24434,179444,171317,0.95471,"./Pass0p1_ROOTfiles/coin_replay_production_24434_-1.root",OK
signal,24435,181318,173075,0.954538,"./Pass0p1_ROOTfiles/coin_replay_production_24435_-1.root",OK
signal,24436,183678,175884,0.957567,"./Pass0p1_ROOTfiles/coin_replay_production_24436_-1.root",OK
signal,24437,180222,172604,0.95773,"./Pass0p1_ROOTfiles/coin_replay_production_24437_-1.root",OK
signal,24501,156219,149506,0.957028,"./Pass0p1_ROOTfiles/coin_replay_production_24501_-1.root",OK
signal,24502,170382,163228,0.958012,"./Pass0p1_ROOTfiles/coin_replay_production_24502_-1.root",OK
signal,24503,180311,172746,0.958045,"./Pass0p1_ROOTfiles/coin_replay_production_24503_-1.root",OK
signal,24504,163022,156189,0.958085,"./Pass0p1_ROOTfiles/coin_replay_production_24504_-1.root",OK
signal,24505,170259,163242,0.958786,"./Pass0p1_ROOTfiles/coin_replay_production_24505_-1.root",OK
signal,24506,176828,169488,0.958491,"./Pass0p1_ROOTfiles/coin_replay_production_24506_-1.root",OK
signal,24507,168058,160531,0.955212,"./Pass0p1_ROOTfiles/coin_replay_production_24507_-1.root",OK
positron,24564,316622,300941,0.950474,"./Pass0p1_ROOTfiles/coin_replay_production_24564_-1.root",OK
positron,24610,329487,313750,0.952238,"./Pass0p1_ROOTfiles/coin_replay_production_24610_-1.root",OK
dummy,24460,144201,137834,0.955846,"./Pass0p1_ROOTfiles/coin_replay_production_24460_-1.root",OK
dummy,24461,40660,38879,0.956198,"./Pass0p1_ROOTfiles/coin_replay_production_24461_-1.root",OK
dummy,24463,102742,97899,0.952863,"./Pass0p1_ROOTfiles/coin_replay_production_24463_-1.root",OK
dummy,24464,146174,139520,0.954479,"./Pass0p1_ROOTfiles/coin_replay_production_24464_-1.root",OK
dummy,24513,132027,125940,0.953896,"./Pass0p1_ROOTfiles/coin_replay_production_24513_-1.root",OK
dummy,24514,141146,134915,0.955854,"./Pass0p1_ROOTfiles/coin_replay_production_24514_-1.root",OK
dummy,24515,135891,129905,0.95595,"./Pass0p1_ROOTfiles/coin_replay_production_24515_-1.root",OK
positron_dummy,24567,285182,270703,0.949229,"./Pass0p1_ROOTfiles/coin_replay_production_24567_-1.root",OK
positron_dummy,24608,288108,272918,0.947277,"./Pass0p1_ROOTfiles/coin_replay_production_24608_-1.root",OK
