category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,yield_no_CB_corr,yield_no_CB_corr_err,yield_CB_corr,yield_CB_corr_err,yield_no_hodo3of4_corr,yield_no_hodo3of4_corr_err,yield_hodo3of4_corr,yield_hodo3of4_corr_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,coincidence_blocking_ratio,hodo3of4_LT,DPR_ns,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,24428,8.052,142.875,6.10571,0.079567,11.3681,0.485813,10.7008,0.457296,11.1897,0.478189,11.1897,0.478189,11.3681,0.485813,13.392,1,0.9998,0.956308,0.984307,50,1165.91,1113.99,1057.8,908.379,1.00281,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24428_-1.root",OK,1,""
signal,24429,8.147,149.137,6.35102,0.0734628,10.9561,0.466564,10.3014,0.438684,10.7804,0.459083,10.7804,0.459083,10.9561,0.466564,14.523,1,0.9997,0.955566,0.983965,50,1178.76,1126.25,1069.74,918.973,1.00285,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24429_-1.root",OK,1,""
signal,24430,8.024,144.113,6.0996,0.0812644,11.7112,0.49568,11.0292,0.466814,11.5287,0.487955,11.5287,0.487955,11.7112,0.49568,13.107,1,0.9997,0.956675,0.984415,50,1161.44,1109.6,1053.97,905.832,1.0028,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24430_-1.root",OK,1,""
signal,24431,8.059,151.5,6.2525,0.078428,11.8818,0.490371,11.2013,0.462285,11.6951,0.482666,11.6951,0.482666,11.8818,0.490371,13.566,1,0.9998,0.957774,0.984287,50,1166.14,1114.36,1058.58,909.698,1.00282,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24431_-1.root",OK,1,""
signal,24432,8.032,138.413,6.08945,0.0793992,10.9898,0.483497,10.3611,0.455837,10.8183,0.47595,10.8183,0.47595,10.9898,0.483497,13.399,1,0.9998,0.957741,0.98439,50,1162.15,1110.53,1054.89,906.743,1.00281,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24432_-1.root",OK,1,""
signal,24433,8.125,172.35,6.64332,0.070212,12.101,0.466441,11.4059,0.439647,11.9081,0.459003,11.9081,0.459003,12.101,0.466441,15.155,1,0.9999,0.95783,0.984054,50,1175.15,1122.81,1066.56,916.907,1.00284,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24433_-1.root",OK,1,""
signal,24434,8.149,163.312,6.47839,0.0741525,12.11,0.480389,11.3761,0.451276,11.9158,0.472684,11.9158,0.472684,12.11,0.480389,14.398,1,0.9999,0.95471,0.983962,50,1178.58,1125.95,1069.98,919.658,1.00285,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24434_-1.root",OK,1,""
signal,24435,8.129,161.1,6.46959,0.0734811,11.8378,0.475393,11.1192,0.446536,11.6488,0.467803,11.6488,0.467803,11.8378,0.475393,14.531,1,0.9999,0.954538,0.984034,50,1175.72,1123.28,1067.48,917.594,1.00284,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24435_-1.root",OK,1,""
signal,24436,8.12,157.425,6.42794,0.0723889,11.3958,0.465312,10.7384,0.438469,11.2143,0.457899,11.2143,0.457899,11.3958,0.465312,14.703,1,0.9999,0.957567,0.98407,50,1174.59,1121.6,1066.29,916.626,1.00284,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24436_-1.root",OK,1,""
signal,24437,8.136,164.1,6.45436,0.0733719,12.0403,0.473569,11.347,0.446298,11.8478,0.465996,11.8478,0.465996,12.0403,0.473569,14.506,1,0.9998,0.95773,0.984008,50,1176.88,1124.17,1068.27,918.455,1.00284,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24437_-1.root",OK,1,""
