category,run,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,DPR_ns,P1X_dead_prob,P1Y_dead_prob,P2X_dead_prob,P2Y_dead_prob,P1X_live_prob,P1Y_live_prob,P2X_live_prob,P2Y_live_prob,hodo3of4_LT,reportfile,status
signal,24310,1243.375,1180.819,1081.878,941.477,50,0.06216875,0.05904095,0.0540939,0.04707385,0.93783125,0.94095905,0.9459061,0.95292615,0.982852508991,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24310_-1.report",OK
signal,24311,1281.235,1216.497,1115.025,971.11,50,0.06406175,0.06082485,0.05575125,0.0485555,0.93593825,0.93917515,0.94424875,0.9514445,0.981827279949,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24311_-1.report",OK
signal,24312,1289.016,1224.322,1122.337,977.869,50,0.0644508,0.0612161,0.05611685,0.04889345,0.9355492,0.9387839,0.94388315,0.95110655,0.981600249438,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24312_-1.report",OK
signal,24313,1266.068,1202.961,1102.347,960.84,50,0.0633034,0.06014805,0.05511735,0.048042,0.9366966,0.93985195,0.94488265,0.951958,0.982218418195,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24313_-1.report",OK
signal,24314,1265.039,1202.016,1101.605,960.17,50,0.06325195,0.0601008,0.05508025,0.0480085,0.93674805,0.9398992,0.94491975,0.9519915,0.982243899736,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24314_-1.report",OK
signal,24315,1271.427,1208.17,1107.376,965.263,50,0.06357135,0.0604085,0.0553688,0.04826315,0.93642865,0.9395915,0.9446312,0.95173685,0.98206697831,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24315_-1.report",OK
signal,24316,1265.407,1202.448,1101.787,960.319,50,0.06327035,0.0601224,0.05508935,0.04801595,0.93672965,0.9398776,0.94491065,0.95198405,0.982235441295,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24316_-1.report",OK
signal,24317,1272.783,1209.31,1108.289,966.31,50,0.06363915,0.0604655,0.05541445,0.0483155,0.93636085,0.9395345,0.94458555,0.9516845,0.98203322349,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24317_-1.report",OK
signal,24318,628.666,596.528,546.394,473.191,50,0.0314333,0.0298264,0.0273197,0.02365955,0.9685667,0.9701736,0.9726803,0.97634045,0.995466077929,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24318_-1.report",OK
signal,24376,1258.047,1197.516,1096.458,955.641,50,0.06290235,0.0598758,0.0548229,0.04778205,0.93709765,0.9401242,0.9451771,0.95221795,0.982403011758,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24376_-1.report",OK
signal,24377,1267.54,1206.277,1105.082,962.952,50,0.063377,0.06031385,0.0552541,0.0481476,0.936623,0.93968615,0.9447459,0.9518524,0.982145415703,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24377_-1.report",OK
signal,24378,1263.183,1201.793,1101.164,960.072,50,0.06315915,0.06008965,0.0550582,0.0480036,0.93684085,0.93991035,0.9449418,0.9519964,0.982263235397,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24378_-1.report",OK
signal,24379,1272.613,1211.013,1109.736,967.527,50,0.06363065,0.06055065,0.0554868,0.04837635,0.93636935,0.93944935,0.9445132,0.95162365,0.982000997646,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24379_-1.report",OK
signal,24380,1264.581,1203.446,1102.828,961.632,50,0.06322905,0.0601723,0.0551414,0.0480816,0.93677095,0.9398277,0.9448586,0.9519184,0.982215753683,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24380_-1.report",OK
signal,24381,1263.047,1201.974,1101.504,960.518,50,0.06315235,0.0600987,0.0550752,0.0480259,0.93684765,0.9399013,0.9449248,0.9519741,0.982256775717,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24381_-1.report",OK
signal,24382,1277.127,1215.752,1114.134,971.787,50,0.06385635,0.0607876,0.0557067,0.04858935,0.93614365,0.9392124,0.9442933,0.95141065,0.981864628754,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24382_-1.report",OK
signal,24383,1275.587,1214.435,1113.014,970.882,50,0.06377935,0.06072175,0.0556507,0.0485441,0.93622065,0.93927825,0.9443493,0.9514559,0.981901671341,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24383_-1.report",OK
signal,24384,647.888,616.263,564.517,488.835,50,0.0323944,0.03081315,0.02822585,0.02444175,0.9676056,0.96918685,0.97177415,0.97555825,0.995173236691,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24384_-1.report",OK
signal,24415,1261.266,1199.36,1098.293,957.607,50,0.0630633,0.059968,0.05491465,0.04788035,0.9369367,0.940032,0.94508535,0.95211965,0.982336530783,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24415_-1.report",OK
signal,24416,1265.698,1202.856,1101.617,958.527,50,0.0632849,0.0601428,0.05508085,0.04792635,0.9367151,0.9398572,0.94491915,0.95207365,0.982245733136,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24416_-1.report",OK
signal,24417,1281.348,1217.805,1115.895,971.251,50,0.0640674,0.06089025,0.05579475,0.04856255,0.9359326,0.93910975,0.94420525,0.95143745,0.981808798039,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24417_-1.report",OK
signal,24418,1276.087,1212.652,1111.695,968.208,50,0.06380435,0.0606326,0.05558475,0.0484104,0.93619565,0.9393674,0.94441525,0.9515896,0.981942753086,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24418_-1.report",OK
signal,24419,1273.338,1210.098,1109.172,966.289,50,0.0636669,0.0605049,0.0554586,0.04831445,0.9363331,0.9394951,0.9445414,0.95168555,0.982016662749,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24419_-1.report",OK
signal,24421,1246.748,1185.048,1085.135,945.774,50,0.0623374,0.0592524,0.05425675,0.0472887,0.9376626,0.9407476,0.94574325,0.9527113,0.98273938491,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24421_-1.report",OK
signal,24422,1261.659,1198.975,1098.126,955.797,50,0.06308295,0.05994875,0.0549063,0.04778985,0.93691705,0.94005125,0.9450937,0.95221015,0.982352043326,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24422_-1.report",OK
signal,24423,649.692,616.849,564.758,488.194,50,0.0324846,0.03084245,0.0282379,0.0244097,0.9675154,0.96915755,0.9717621,0.9755903,0.995165523429,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24423_-1.report",OK
positron,24558,1354.379,1297.152,1187.999,1036.435,50,0.06771895,0.0648576,0.05939995,0.05182175,0.93228105,0.9351424,0.94060005,0.94817825,0.979536941363,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24558_-1.report",OK
positron,24602,1351.42,1295.637,1185.951,1035.653,50,0.067571,0.06478185,0.05929755,0.05178265,0.932429,0.93521815,0.94070245,0.94821735,0.979595217402,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24602_-1.report",OK
dummy,24335,1107.228,1044.314,919.579,776.473,50,0.0553614,0.0522157,0.04597895,0.03882365,0.9446386,0.9477843,0.95402105,0.96117635,0.98706024582,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24335_-1.report",OK
dummy,24336,1423.647,1342.196,1182.009,997.936,50,0.07118235,0.0671098,0.05910045,0.0498968,0.92881765,0.9328902,0.94089955,0.9501032,0.979015310909,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24336_-1.report",OK
dummy,24337,1509.603,1422.885,1254.129,1060.244,50,0.07548015,0.07114425,0.06270645,0.0530122,0.92451985,0.92885575,0.93729355,0.9469878,0.976502717122,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24337_-1.report",OK
dummy,24338,1553.279,1464.236,1290.866,1092.145,50,0.07766395,0.0732118,0.0645433,0.05460725,0.92233605,0.9267882,0.9354567,0.94539275,0.975170994381,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24338_-1.report",OK
dummy,24339,1489.951,1404.575,1238.375,1048.032,50,0.07449755,0.07022875,0.06191875,0.0524016,0.92550245,0.92977125,0.93808125,0.9475984,0.977062789034,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24339_-1.report",OK
dummy,24400,1478.7,1393.711,1227.825,1036.03,50,0.073935,0.06968555,0.06139125,0.0518015,0.926065,0.93031445,0.93860875,0.9481985,0.977441536512,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24400_-1.report",OK
dummy,24401,1445.343,1362.289,1200.197,1013.291,50,0.07226715,0.06811445,0.06000985,0.05066455,0.92773285,0.93188555,0.93999015,0.94933545,0.978398843453,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24401_-1.report",OK
dummy,24402,1496.456,1409.87,1242.628,1049.363,50,0.0748228,0.0704935,0.0621314,0.05246815,0.9251772,0.9295065,0.9378686,0.94753185,0.976917147593,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24402_-1.report",OK
positron_dummy,24560,1454.72,1380.801,1215.766,1028.656,50,0.072736,0.06904005,0.0607883,0.0514328,0.927264,0.93095995,0.9392117,0.9485672,0.977908034885,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24560_-1.report",OK
positron_dummy,24601,1490.731,1416.307,1246.599,1055.243,50,0.07453655,0.07081535,0.06232995,0.05276215,0.92546345,0.92918465,0.93767005,0.94723785,0.976823089782,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24601_-1.report",OK
