category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,yield_no_CB_corr,yield_no_CB_corr_err,yield_CB_corr,yield_CB_corr_err,yield_no_hodo3of4_corr,yield_no_hodo3of4_corr_err,yield_hodo3of4_corr,yield_hodo3of4_corr_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,coincidence_blocking_ratio,hodo3of4_LT,DPR_ns,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,24310,13.813,278.475,7.95972,0.0426682,11.882,0.339627,11.1878,0.319784,11.6783,0.333804,11.6783,0.333804,11.882,0.339627,25.016,1,0.9998,0.958002,0.982853,50,1243.38,1180.82,1081.88,941.477,1.00483,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24310_-1.root",OK,1,""
signal,24311,14.258,284.362,8.02859,0.043055,12.2432,0.345671,11.5024,0.324756,12.0207,0.339389,12.0207,0.339389,12.2432,0.345671,24.855,1,0.9996,0.956882,0.981827,50,1281.23,1216.5,1115.03,971.11,1.00498,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24311_-1.root",OK,1,""
signal,24312,14.352,310.725,8.43492,0.0388902,12.0842,0.328036,11.3514,0.308144,11.8618,0.322,11.8618,0.322,12.0842,0.328036,27.516,1,0.9998,0.956969,0.9816,50,1289.02,1224.32,1122.34,977.869,1.00501,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24312_-1.root",OK,1,""
signal,24313,14.087,397.8,9.52027,0.0303375,12.0683,0.288821,11.3403,0.2714,11.8537,0.283686,11.8537,0.283686,12.0683,0.288821,35.258,1,0.9998,0.956694,0.982218,50,1266.07,1202.96,1102.35,960.84,1.00492,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24313_-1.root",OK,1,""
signal,24314,14.077,256.387,7.68915,0.0460351,11.8028,0.35397,11.0816,0.332342,11.5932,0.347685,11.5932,0.347685,11.8028,0.35397,23.257,1,0.9997,0.95587,0.982244,50,1265.04,1202.02,1101.61,960.17,1.00492,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24314_-1.root",OK,1,""
signal,24315,14.149,230.25,7.20156,0.0533751,12.2896,0.384384,11.5348,0.360776,12.0692,0.377491,12.0692,0.377491,12.2896,0.384384,20.066,1,0.9997,0.95572,0.982067,50,1271.43,1208.17,1107.38,965.263,1.00494,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24315_-1.root",OK,1,""
signal,24316,14.074,258.037,7.70705,0.0455447,11.7522,0.351015,11.0378,0.329675,11.5435,0.344779,11.5435,0.344779,11.7522,0.351015,23.495,1,0.9999,0.956191,0.982235,50,1265.41,1202.45,1101.79,960.319,1.00492,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24316_-1.root",OK,1,""
signal,24317,14.162,272.625,7.89195,0.0431808,11.7722,0.34078,11.0469,0.319784,11.5607,0.334658,11.5607,0.334658,11.7722,0.34078,24.806,1,0.9998,0.955557,0.982033,50,1272.78,1209.31,1108.29,966.31,1.00495,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24317_-1.root",OK,1,""
signal,24318,6.796,52.35,3.1607,0.224516,11.7534,0.709627,11.2783,0.680942,11.7001,0.70641,11.7001,0.70641,11.7534,0.709627,4.655,1,0.9995,0.963947,0.995466,50,628.666,596.528,546.394,473.191,1.00237,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24318_-1.root",OK,1,""
signal,24376,14.02,182.663,6.43308,0.0677004,12.3663,0.435522,11.6231,0.409347,12.1487,0.427858,12.1487,0.427858,12.3663,0.435522,15.794,1,0.9999,0.956736,0.982403,50,1258.05,1197.52,1096.46,955.641,1.0049,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24376_-1.root",OK,1,""
