run,category,target_raw,run_type_raw,BCM2_I,BCM2_Q,h_esing_Eff,comp_livetime,boil_corr,ps5,ps6,ps_choice,ps_factor,normyield,normyield_err
24089,signal,LH2,PI-SIDIS,28.755,42.486,0.9999,1.0,1.020704,-1.0,1.0,ps6,1.0,20.6839,0.946451
24091,signal,LH2,PI-SIDIS,28.639,29.373,0.9997,1.0,1.020735,1.0,-1.0,ps5,1.0,24.2196,1.21269
24092,signal,LH2,PI-SIDIS,29.926,54.101,0.9999,1.0,1.021374,-1.0,1.0,ps6,1.0,18.8192,0.815583
24093,signal,LH2,PI-SIDIS,30.28,51.846,0.9998,1.0,1.020682,-1.0,1.0,ps6,1.0,21.0219,0.862265
24094,signal,LH2,PI-SIDIS,29.471,48.973,0.9999,1.0,1.020626,-1.0,1.0,ps6,1.0,20.3449,0.881859
24095,signal,LH2,PI-SIDIS,19.9,30.894,0.9996,1.0,1.014134,-1.0,1.0,ps6,1.0,19.9884,1.02075
24096,signal,LH2,PI-SIDIS,9.549,19.06,1.0,1.0,1.007212,-1.0,1.0,ps6,1.0,23.8923,1.25702
24130,signal,LH2,PI-SIDIS,29.666,58.866,0.9998,1.0,1.021045,-1.0,1.0,ps6,1.0,19.0417,0.784342
24131,signal,LH2,PI-SIDIS,30.247,51.922,0.9998,1.0,1.021209,-1.0,1.0,ps6,1.0,19.1258,0.832607
24132,signal,LH2,PI-SIDIS,28.898,38.51,0.9997,1.0,1.020114,-1.0,1.0,ps6,1.0,19.6623,0.978037
24133,signal,LH2,PI-SIDIS,29.547,52.97,0.9998,1.0,1.020513,-1.0,1.0,ps6,1.0,19.2125,0.831511
24134,signal,LH2,PI-SIDIS,20.303,37.283,0.9997,1.0,1.014495,-1.0,1.0,ps6,1.0,20.3144,0.929144
24135,signal,LH2,PI-SIDIS,10.088,17.63,1.0,1.0,1.007593,-1.0,1.0,ps6,1.0,19.009,1.19478
24150,signal,LH2,PI-SIDIS,30.434,55.028,0.9997,1.0,1.019984,-1.0,1.0,ps6,1.0,20.5278,0.831434
24151,signal,LH2,PI-SIDIS,30.356,56.28,0.9997,1.0,1.02019,-1.0,1.0,ps6,1.0,19.1748,0.803634
24153,signal,LH2,PI-SIDIS,29.871,53.707,0.9997,1.0,1.020193,-1.0,1.0,ps6,1.0,18.778,0.813272
24155,signal,LH2,PI-SIDIS,30.361,50.694,0.9999,1.0,1.019943,-1.0,1.0,ps6,1.0,20.1121,0.858432
24156,signal,LH2,PI-SIDIS,20.439,36.55,0.9997,1.0,1.01424,-1.0,1.0,ps6,1.0,20.1734,0.933938
24157,signal,LH2,PI-SIDIS,10.076,16.822,1.0,1.0,1.007572,-1.0,1.0,ps6,1.0,20.7438,1.2602
24178,signal,LH2,PI-SIDIS,29.424,44.988,0.9998,1.0,1.020135,-1.0,1.0,ps6,1.0,18.661,0.888218
24179,signal,LH2,PI-SIDIS,30.093,53.875,0.9998,1.0,1.020996,-1.0,1.0,ps6,1.0,19.8925,0.83018
24593,positron,LH2,PI-SIDIS,29.725,58.32,0.9978,1.0,1.022675,-1.0,1.0,ps6,1.0,0.554115,0.184726
24594,positron,LH2,PI-SIDIS,30.311,69.221,0.9978,1.0,1.02256,-1.0,1.0,ps6,1.0,0.305585,0.150241
24116,dummy,Dummy,PI-SIDIS,33.436,57.671,0.9998,1.0,1.0,-1.0,1.0,ps6,1.0,12.1752,0.621617
24117,dummy,Dummy,PI-SIDIS,33.414,58.363,0.9997,1.0,1.0,-1.0,1.0,ps6,1.0,13.3111,0.633398
24171,dummy,Dummy,PI-SIDIS,32.224,49.68,0.9998,1.0,1.0,-1.0,1.0,ps6,1.0,11.8911,0.666318
24172,dummy,Dummy,PI-SIDIS,33.955,60.907,0.9996,1.0,1.0,-1.0,1.0,ps6,1.0,12.4849,0.612521
24595,positron_dummy,Dummy,PI-SIDIS,33.064,69.269,0.9984,1.0,1.0,-1.0,1.0,ps6,1.0,0.69183,0.154173
