run,category,target_raw,run_type_raw,BCM4A_Q,h_esing_Eff,comp_livetime,electr_deadtime,fan_mean,boil_corr,ps5,ps6,ps_choice,ps_factor
24017,signal,LH2,HMSDIS,21256.426,0.9986,0.99962,98.5946,40.1301,1.009323,-1.0,-1.0,ps5,-1.0
24083,signal,LH2,HMSDIS,25469.234,0.9987,0.99733,96.7384,35.7608,1.020693,-1.0,-1.0,ps5,-1.0
