category,run,ctime_raw_withstart,ctime_good_withstart,coinc_blocking_ratio,rootfile,status
signal,24322,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24322_-1.root",NOFILE
signal,24323,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24323_-1.root",NOFILE
signal,24324,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24324_-1.root",NOFILE
signal,24325,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24325_-1.root",NOFILE
signal,24326,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24326_-1.root",NOFILE
signal,24327,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24327_-1.root",NOFILE
signal,24328,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24328_-1.root",NOFILE
signal,24329,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24329_-1.root",NOFILE
signal,24330,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24330_-1.root",NOFILE
signal,24331,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24331_-1.root",NOFILE
signal,24332,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24332_-1.root",NOFILE
signal,24385,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24385_-1.root",NOFILE
signal,24386,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24386_-1.root",NOFILE
signal,24387,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24387_-1.root",NOFILE
signal,24388,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24388_-1.root",NOFILE
signal,24389,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24389_-1.root",NOFILE
signal,24390,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24390_-1.root",NOFILE
signal,24396,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24396_-1.root",NOFILE
signal,24397,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24397_-1.root",NOFILE
signal,24398,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24398_-1.root",NOFILE
signal,24399,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24399_-1.root",NOFILE
signal,24424,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24424_-1.root",NOFILE
signal,24425,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24425_-1.root",NOFILE
signal,24426,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24426_-1.root",NOFILE
signal,24427,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24427_-1.root",NOFILE
positron,24559,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24559_-1.root",NOFILE
positron,24603,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24603_-1.root",NOFILE
dummy,24335,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24335_-1.root",NOFILE
dummy,24336,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24336_-1.root",NOFILE
dummy,24337,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24337_-1.root",NOFILE
dummy,24338,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24338_-1.root",NOFILE
dummy,24339,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24339_-1.root",NOFILE
dummy,24400,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24400_-1.root",NOFILE
dummy,24401,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24401_-1.root",NOFILE
dummy,24402,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24402_-1.root",NOFILE
positron_dummy,24560,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24560_-1.root",NOFILE
positron_dummy,24601,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24601_-1.root",NOFILE
