run,category,target_raw,run_type_raw,BCM2_I,BCM2_Q,h_esing_Eff,comp_livetime,boil_corr,ps5,ps6,ps_choice,ps_factor,normyield,normyield_err
24310,signal,LD2,PI+SIDIS,13.813,25.016,0.9998,1.0,1.004825,-1.0,1.0,ps6,1.0,66.8828,2.08493
24311,signal,LD2,PI+SIDIS,14.258,24.855,0.9996,1.0,1.00498,-1.0,1.0,ps6,1.0,68.696,2.12225
24312,signal,LD2,PI+SIDIS,14.352,27.516,0.9998,1.0,1.005013,-1.0,1.0,ps6,1.0,68.4486,2.02413
24313,signal,LD2,PI+SIDIS,14.087,35.258,0.9998,1.0,1.004921,-1.0,1.0,ps6,1.0,70.253,1.78882
24314,signal,LD2,PI+SIDIS,14.077,23.257,0.9997,1.0,1.004917,-1.0,1.0,ps6,1.0,66.4872,2.17534
24315,signal,LD2,PI+SIDIS,14.149,20.066,0.9997,1.0,1.004942,-1.0,1.0,ps6,1.0,69.5253,2.36635
24316,signal,LD2,PI+SIDIS,14.074,23.495,0.9999,1.0,1.004916,-1.0,1.0,ps6,1.0,66.3052,2.15538
24317,signal,LD2,PI+SIDIS,14.162,24.806,0.9998,1.0,1.004947,-1.0,1.0,ps6,1.0,66.5994,2.11625
24318,signal,LD2,PI+SIDIS,6.796,4.655,0.9995,1.0,1.002374,-1.0,1.0,ps6,1.0,60.3017,4.16707
24376,signal,LD2,PI+SIDIS,14.02,15.794,0.9999,1.0,1.004897,-1.0,1.0,ps6,1.0,69.0467,2.66454
24377,signal,LD2,PI+SIDIS,14.131,24.331,0.9997,1.0,1.004936,-1.0,1.0,ps6,1.0,65.546,2.10569
24378,signal,LD2,PI+SIDIS,14.086,20.056,0.9997,1.0,1.00492,-1.0,1.0,ps6,1.0,66.8021,2.34036
24379,signal,LD2,PI+SIDIS,14.193,24.136,0.9998,1.0,1.004958,-1.0,1.0,ps6,1.0,68.854,2.14493
24380,signal,LD2,PI+SIDIS,14.1,24.411,0.9998,1.0,1.004925,-1.0,1.0,ps6,1.0,67.7105,2.12519
24381,signal,LD2,PI+SIDIS,14.083,24.684,0.9996,1.0,1.004919,-1.0,1.0,ps6,1.0,69.7551,2.13845
24382,signal,LD2,PI+SIDIS,14.252,24.999,0.9998,1.0,1.004978,-1.0,1.0,ps6,1.0,70.7508,2.13194
24383,signal,LD2,PI+SIDIS,14.235,25.274,0.9998,1.0,1.004972,-1.0,1.0,ps6,1.0,69.686,2.1155
24384,signal,LD2,PI+SIDIS,7.028,12.723,0.9999,1.0,1.002455,-1.0,1.0,ps6,1.0,72.8235,2.72569
24415,signal,LD2,PI+SIDIS,14.062,3.266,0.9998,1.0,1.004912,-1.0,1.0,ps6,1.0,63.7497,5.51134
24416,signal,LD2,PI+SIDIS,14.09,21.384,0.9997,1.0,1.004922,-1.0,1.0,ps6,1.0,67.4186,2.22405
24417,signal,LD2,PI+SIDIS,14.27,25.825,0.9997,1.0,1.004985,-1.0,1.0,ps6,1.0,68.9032,2.05432
24418,signal,LD2,PI+SIDIS,14.217,26.298,0.9998,1.0,1.004966,-1.0,1.0,ps6,1.0,67.1897,2.01169
24419,signal,LD2,PI+SIDIS,14.182,23.933,0.9997,1.0,1.004954,-1.0,1.0,ps6,1.0,66.8708,2.10418
24421,signal,LD2,PI+SIDIS,13.869,3.379,0.9998,1.0,1.004844,-1.0,1.0,ps6,1.0,78.6267,5.88096
24422,signal,LD2,PI+SIDIS,14.033,15.36,0.9998,1.0,1.004902,-1.0,1.0,ps6,1.0,70.611,2.66122
24423,signal,LD2,PI+SIDIS,7.031,12.232,0.9998,1.0,1.002456,-1.0,1.0,ps6,1.0,72.7211,2.76811
24558,positron,LD2,PI+SIDIS,15.281,34.861,0.9967,1.0,1.005338,-1.0,1.0,ps6,1.0,1.4821,0.394632
24602,positron,LD2,PI+SIDIS,15.244,34.74,0.9982,1.0,1.005325,-1.0,1.0,ps6,1.0,1.83893,0.407668
24335,dummy,Dummy,PI+SIDIS,28.719,8.379,0.9998,1.0,1.0,-1.0,1.0,ps6,1.0,19.0711,1.94786
24336,dummy,Dummy,PI+SIDIS,37.17,60.984,0.9997,1.0,1.0,-1.0,1.0,ps6,1.0,19.4295,0.740943
24337,dummy,Dummy,PI+SIDIS,39.618,68.499,0.9998,1.0,1.0,-1.0,1.0,ps6,1.0,20.8961,0.716307
24338,dummy,Dummy,PI+SIDIS,40.828,75.846,0.9997,1.0,1.0,-1.0,1.0,ps6,1.0,19.6404,0.669845
24339,dummy,Dummy,PI+SIDIS,39.163,69.631,0.9998,1.0,1.0,-1.0,1.0,ps6,1.0,19.9206,0.694531
24400,dummy,Dummy,PI+SIDIS,38.778,49.54,0.9996,1.0,1.0,-1.0,1.0,ps6,1.0,19.6201,0.809903
24401,dummy,Dummy,PI+SIDIS,37.91,52.227,0.9998,1.0,1.0,-1.0,1.0,ps6,1.0,19.4539,0.783126
24402,dummy,Dummy,PI+SIDIS,39.32,69.694,0.9998,1.0,1.0,-1.0,1.0,ps6,1.0,19.5078,0.681301
24560,positron_dummy,Dummy,PI+SIDIS,38.454,90.986,0.9978,1.0,1.0,-1.0,1.0,ps6,1.0,0.832554,0.114065
24601,positron_dummy,Dummy,PI+SIDIS,39.43,91.587,0.9962,1.0,1.0,-1.0,1.0,ps6,1.0,0.431376,0.13575
