category,run,BCM2_I,BCM2_Q_mC,hms_elclean_counts,hms_elclean_counts_per_mC,hms_elclean_counts_per_mC_err,yield,yield_err,rootfile,status
signal,25443,29.903,52.837,14006392,265086.8142,70.83126325,52.4009,0.502398,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_25443_-1.root",OK
signal,25444,28.314,45.588,12082516,265037.2028,76.24794616,53.027,0.541742,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_25444_-1.root",OK
signal,25445,29.887,53.635,14218077,265089.5311,70.30272289,53.0426,0.500797,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_25445_-1.root",OK
signal,25446,14.76,26.692,7116959,266632.6615,99.94616067,56.2049,0.65291,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_25446_-1.root",OK
signal,25447,14.725,15.9,4244992,266980.6289,129.580996,56.9742,0.848386,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_25447_-1.root",OK
# FIT_MODEL,pol0
# FIT_c,265440.759022
# FIT_cerr,36.9278795093
# FIT_chi2,361.374772826
# FIT_ndf,4
# FIT_chi2ndf,90.3436932065
# FIT_prob,6.13465167957e-77
