category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,yield_no_CB_corr,yield_no_CB_corr_err,yield_CB_corr,yield_CB_corr_err,yield_no_hodo3of4_corr,yield_no_hodo3of4_corr_err,yield_hodo3of4_corr,yield_hodo3of4_corr_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,coincidence_blocking_ratio,hodo3of4_LT,DPR_ns,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,23977,30.501,123.638,4.88983,0.0231029,2.85639,0.11297,2.67527,0.105806,2.80714,0.111022,2.80714,0.111022,2.85639,0.11297,47.103,1,0.9999,0.953023,0.982759,50,1279.74,1195.79,1031.03,955.428,1.01911,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23977_-1.root",OK,1,""
signal,23979,31.629,81.4875,4.02615,0.0357648,2.91438,0.143994,2.4998,0.12351,2.86054,0.141334,2.86054,0.141334,2.91438,0.143994,33.243,1,0.9998,0.873891,0.981524,50,1326.36,1239.01,1068.93,991.13,1.01959,"ps5",1,51.425,50.425,52.425,"42.425-44.425;58.425-60.425;38.425-40.425;62.425-64.425","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23979_-1.root",OK,1,""
signal,23985,32.304,133.65,5.11927,0.0198723,2.65593,0.101731,2.48033,0.0950055,2.60514,0.0997861,2.60514,0.0997861,2.65593,0.101731,55.1,1,0.9998,0.952092,0.980878,50,1349.3,1262.51,1088.54,1008.63,1.02236,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23985_-1.root",OK,1,""
signal,23986,31.6,135,5.10606,0.0205876,2.77933,0.105122,2.59001,0.0979613,2.72816,0.103186,2.72816,0.103186,2.77933,0.105122,53.189,1,0.9998,0.949363,0.981589,50,1322.93,1237.66,1067.45,988.939,1.02024,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23986_-1.root",OK,1,""
signal,23987,31.173,116.175,4.76737,0.0230733,2.68054,0.109999,2.50546,0.102814,2.63249,0.108027,2.63249,0.108027,2.68054,0.109999,47.333,1,0.9999,0.951745,0.982075,50,1304.39,1220.86,1052.65,975.153,1.02069,"ps6",1,51.425,50.425,52.425,"42.425-44.425;58.425-60.425;38.425-40.425;62.425-64.425","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23987_-1.root",OK,1,""
signal,23988,31.557,115.763,4.79546,0.0216547,2.5068,0.103844,2.34308,0.0970621,2.46078,0.101938,2.46078,0.101938,2.5068,0.103844,50.42,1,0.9999,0.95217,0.981643,50,1320.39,1236.17,1065.88,987.457,1.02042,"ps6",1,51.425,50.425,52.425,"42.425-44.425;58.425-60.425;38.425-40.425;62.425-64.425","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23988_-1.root",OK,1,""
signal,23989,38.373,162.412,5.77902,0.017072,2.7727,0.0986593,2.5676,0.0913613,2.7006,0.0960937,2.7006,0.0960937,2.7727,0.0986593,64.808,1,0.9997,0.950753,0.973995,50,1581.02,1479.65,1277.59,1191.49,1.02425,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23989_-1.root",OK,1,""
signal,23990,20.185,97.8375,4.15066,0.0304731,2.98141,0.126484,2.82978,0.120051,2.95755,0.125471,2.95755,0.125471,2.98141,0.126484,35.074,1,1,0.956797,0.991997,50,862.443,808.493,695.626,636.42,1.01445,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23990_-1.root",OK,1,""
signal,23991,9.988,50.1,2.8569,0.062978,3.1552,0.179922,3.03857,0.173271,3.14864,0.179548,3.14864,0.179548,3.1552,0.179922,16.612,1,1,0.965041,0.997922,50,435.088,408.123,350.814,317.451,1.00752,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23991_-1.root",OK,1,""
signal,24011,38.121,151.5,5.57478,0.0176771,2.67807,0.0985456,2.48032,0.0912687,2.60967,0.0960287,2.60967,0.0960287,2.67807,0.0985456,62.659,1,0.9997,0.950431,0.974459,50,1564.24,1468.05,1267.94,1177.55,1.02553,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24011_-1.root",OK,1,""
signal,24012,38.511,143.587,5.48719,0.0176469,2.53387,0.0968318,2.34455,0.0895969,2.46758,0.0942985,2.46758,0.0942985,2.53387,0.0968318,62.644,1,0.9998,0.950141,0.973839,50,1583.83,1486.32,1284.16,1192.88,1.02267,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24012_-1.root",OK,1,""
signal,24013,39.357,157.762,5.72081,0.0161401,2.5463,0.0923345,2.35644,0.0854496,2.47728,0.0898315,2.47728,0.0898315,2.5463,0.0923345,68.696,1,0.9998,0.95122,0.972893,50,1613.66,1514.13,1308.4,1215.49,1.02588,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24013_-1.root",OK,1,""
signal,24014,37.232,145.837,5.59881,0.0169898,2.47774,0.0951225,2.29995,0.088297,2.41754,0.0928111,2.41754,0.0928111,2.47774,0.0951225,65.11,1,0.9998,0.951362,0.975701,50,1523.45,1429.95,1235.63,1147.44,1.02662,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24014_-1.root",OK,1,""
signal,24015,26.498,117.075,4.70143,0.0231459,2.70981,0.108819,2.55925,0.102773,2.67393,0.107378,2.67393,0.107378,2.70981,0.108819,46.618,1,0.9996,0.957115,0.986758,50,1114.05,1047.12,902.245,828.15,1.01866,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24015_-1.root",OK,1,""
signal,24016,13.054,60.7125,3.21736,0.0430233,2.61205,0.138422,2.50584,0.132793,2.60296,0.13794,2.60296,0.13794,2.61205,0.138422,24.47,1,0.9997,0.962689,0.996518,50,563.756,530.635,456.327,412.981,1.00967,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24016_-1.root",OK,1,""
signal,24054,38.032,150.9,5.59442,0.0178751,2.69736,0.100001,2.5164,0.0932921,2.62875,0.0974572,2.62875,0.0974572,2.69736,0.100001,61.403,1,0.9997,0.957262,0.974563,50,1560.83,1468.01,1266.86,1170.59,1.02364,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24054_-1.root",OK,1,""
signal,24055,36.92,146.362,5.5288,0.0175644,2.57078,0.0971104,2.39993,0.0906566,2.50876,0.0947679,2.50876,0.0947679,2.57078,0.0971104,62.37,1,0.9997,0.956617,0.975878,50,1518.07,1427.62,1232.07,1138.51,1.02238,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24055_-1.root",OK,1,""
signal,24056,39.393,161.85,5.74668,0.0171089,2.76908,0.0983197,2.56718,0.0911508,2.69408,0.0956565,2.69408,0.0956565,2.76908,0.0983197,64.677,1,0.9997,0.952897,0.972913,50,1612.86,1516.71,1309.59,1210.52,1.02556,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24056_-1.root",OK,1,""
signal,24057,37.692,134.963,5.31932,0.018952,2.5578,0.100812,2.38462,0.0939856,2.49391,0.0982933,2.49391,0.0982933,2.5578,0.100812,57.983,1,0.9998,0.956175,0.975021,50,1545.7,1453.96,1255.14,1159.67,1.02428,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24057_-1.root",OK,1,""
signal,24058,26.53,97.275,4.30287,0.0277348,2.6979,0.119339,2.55946,0.113215,2.66214,0.117757,2.66214,0.117757,2.6979,0.119339,38.716,1,0.9999,0.961431,0.986744,50,1114.74,1049.61,903.721,825.81,1.01858,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24058_-1.root",OK,1,""
signal,24059,13.273,56.925,3.13344,0.0452191,2.57409,0.141691,2.48333,0.136695,2.56486,0.141183,2.56486,0.141183,2.57409,0.141691,23.148,1,1,0.968214,0.996412,50,572.403,539.632,463.695,418.213,1.00982,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24059_-1.root",OK,1,""
signal,24081,36.242,157.313,5.6081,0.0171977,2.70541,0.0964465,2.52518,0.0900211,2.64339,0.0942352,2.64339,0.0942352,2.70541,0.0964465,63.877,1,0.9998,0.955281,0.977072,50,1476.92,1392.09,1201.7,1106.13,1.02515,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24081_-1.root",OK,1,""
signal,24082,36.911,144.675,5.49628,0.0179463,2.59638,0.0986379,2.42144,0.0919917,2.53432,0.0962802,2.53432,0.0962802,2.59638,0.0986379,61.13,1,0.9997,0.955458,0.976097,50,1509.35,1422.91,1228.26,1130.49,1.02283,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24082_-1.root",OK,1,""
#FIT,fit_const,fit_const_err,chi2,ndf,chi2_ndf,prob,n_fit_points
#FIT,2.67071,0.0223747,36.3487,22,1.65221,0.0278526,23
