run,category,target_raw,run_type_raw,BCM4A_Q,h_esing_Eff,comp_livetime,electr_deadtime,fan_mean,boil_corr,ps5,ps6,ps_choice,ps_factor
25367,signal,LD2,HMSDIS,12679.618,0.9984,0.99808,98.4033,51.8957,1.007111,-1.0,-1.0,ps5,-1.0
25369,dummy,Dummy,HMSDIS,14961.049,0.9984,0.76287,98.918,51.1747,1.0,-1.0,-1.0,ps5,-1.0
