category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status
signal,24747,35.865,80.6625,3.74794,0.0150494,1.21393,0.0564043,68.257,1,0.9984,1.02559,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24747_-1.root",OK
signal,24748,17.239,38.925,2.51614,0.0294048,1.14458,0.0739864,34.457,1,0.9994,1.01259,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24748_-1.root",OK
signal,24766,49.617,110.738,4.5198,0.011333,1.25499,0.0512229,91.465,1,0.9988,1.03533,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24766_-1.root",OK
signal,24767,51.862,121.725,4.69185,0.0108579,1.32168,0.0509437,95.647,1,0.998,1.03645,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24767_-1.root",OK
signal,24768,46.046,104.662,4.38109,0.0114344,1.19676,0.0500952,90.451,1,0.9981,1.03229,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24768_-1.root",OK
signal,24769,48.934,48.45,2.9689,0.0271178,1.31386,0.08051,38.201,1,0.9988,1.03468,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24769_-1.root",OK
signal,24770,51.264,187.425,5.82905,0.00703729,1.31896,0.0410207,147.41,1,0.9986,1.03591,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24770_-1.root",OK
signal,24772,55.698,119.362,4.70427,0.0103395,1.23415,0.0486397,100.77,1,0.9989,1.04076,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24772_-1.root",OK
signal,24773,35.073,69.7125,3.47376,0.0167807,1.16983,0.0582923,61.213,1,0.9986,1.02576,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24773_-1.root",OK
signal,24774,17.944,38.5125,2.51362,0.0315285,1.21424,0.0792506,32.194,1,0.9981,1.0131,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24774_-1.root",OK
positron,24829,52.841,0.1875,0.598827,0.0110752,0.00207661,0.00663215,93.895,1,0.9964,1.03617,"ps6",1,34.925,33.925,35.925,"25.925-27.925;41.925-43.925;21.925-23.925;45.925-47.925","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24829_-1.root",OK
positron,24830,47.559,1.725,0.705558,0.0133348,0.0230025,0.00940845,77.599,1,0.999,1.03373,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24830_-1.root",OK
positron,24831,52.809,2.1,0.772172,0.0113629,0.0238621,0.00877413,91.833,1,0.9946,1.03786,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24831_-1.root",OK
positron,24832,44.227,3.3375,0.847699,0.012946,0.0432073,0.0109743,79.715,1,1,1.03199,"ps6",1,50.975,49.975,51.975,"41.975-43.975;57.975-59.975;37.975-39.975;61.975-63.975","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24832_-1.root",OK
dummy,24753,19.639,4.5,0.871421,0.182916,0.823121,0.159397,5.467,1,1,1,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24753_-1.root",OK
dummy,24755,35.371,58.3875,3.20466,0.0134065,0.782774,0.0429634,74.71,1,0.9984,1,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24755_-1.root",OK
dummy,24756,39.174,71.775,3.53098,0.0118941,0.853699,0.0419978,84.151,1,0.9991,1,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24756_-1.root",OK
dummy,24758,36.972,70.2,3.49133,0.0108796,0.763745,0.0379841,92.072,1,0.9983,1,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24758_-1.root",OK
dummy,24759,19.669,32.0625,2.27022,0.0270719,0.867992,0.0614591,37.035,1,0.9974,1,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24759_-1.root",OK
dummy,24775,35.263,55.95,3.10775,0.0147466,0.825074,0.0458289,67.914,1,0.9985,1,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24775_-1.root",OK
dummy,24776,38.228,57.825,3.15936,0.0142136,0.821899,0.0449058,70.454,1,0.9986,1,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24776_-1.root",OK
dummy,24777,36.439,57.8625,3.15914,0.0147361,0.852669,0.0465535,67.976,1,0.9983,1,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24777_-1.root",OK
dummy,24778,20.295,31.35,2.2761,0.0260838,0.817727,0.0593693,38.338,1,1,1,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24778_-1.root",OK
