run,category,target_raw,run_type_raw,BCM4A_Q,h_esing_Eff,comp_livetime,electr_deadtime,fan_mean,boil_corr,ps5,ps6,ps_choice,ps_factor
25356,signal,LH2,PI+SIDIS,90.819,0.9983,1.0,99.9782,49.8141,1.021327,-1.0,1.0,ps6,1.0
25357,signal,LH2,PI+SIDIS,87.999,0.9983,1.0,99.9781,49.8245,1.021334,-1.0,1.0,ps6,1.0
25358,signal,LH2,PI+SIDIS,81.421,0.9983,1.0,99.9784,50.6999,1.021124,1.0,-1.0,ps5,1.0
25359,signal,LH2,PI+SIDIS,51.433,0.9987,1.0,99.9887,51.2253,1.016291,-1.0,1.0,ps6,1.0
25360,signal,LH2,PI+SIDIS,52.047,0.9983,1.0,99.9887,49.768,1.016807,-1.0,1.0,ps6,1.0
25381,signal,LH2,PI+SIDIS,113.99,0.9983,1.0,99.978,50.8941,1.021115,-1.0,1.0,ps6,1.0
25382,signal,LH2,PI+SIDIS,54.262,0.9983,1.0,99.9887,51.1777,1.016421,-1.0,1.0,ps6,1.0
25368,dummy,Dummy,PI+SIDIS,65.507,0.9985,1.0,99.9892,50.9478,1.0,-1.0,1.0,ps6,1.0
25383,dummy,Dummy,PI+SIDIS,79.381,0.9987,1.0,99.9891,51.5862,1.0,-1.0,1.0,ps6,1.0
