run,category,target_raw,run_type_raw,BCM4A_Q,h_esing_Eff,comp_livetime,electr_deadtime,fan_mean,boil_corr,ps5,ps6,ps_choice,ps_factor
24441,signal,LD2,SHMSDIS,5976.194,-999.0,1.0,95.3984,36.4924,1.002813,-1.0,-1.0,ps5,-1.0
24468,dummy,Dummy,SHMSDIS,8974.609,-999.0,0.99975,97.6837,35.3842,1.0,-1.0,-1.0,ps5,-1.0
