# YieldRatioVsTrigger
# manifest: /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/settings/pass5/pi-sidis/LD2/z0p9/x0p25/Q23p3/hmsPneg3p642_shmsPneg6p538_hmsTh16p75_shmsTh10p305_thpq2/manifest.json
# rel_under_settings: pass5/pi-sidis/LD2/z0p9/x0p25/Q23p3/hmsPneg3p642_shmsPneg6p538_hmsTh16p75_shmsTh10p305_thpq2
# inputs:
#   /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/results/pass5/pi-sidis/LD2/z0p9/x0p25/Q23p3/hmsPneg3p642_shmsPneg6p538_hmsTh16p75_shmsTh10p305_thpq2/tables/yield_vs_trigger_shms34.csv
#   /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/results/pass5/pi-sidis/LD2/z0p9/x0p25/Q23p3/hmsPneg3p642_shmsPneg6p538_hmsTh16p75_shmsTh10p305_thpq2/tables/hms_elclean_chargeNorm_vs_current.csv
# N_total: 3
# N_valid_for_fit1: 3
# N_valid_for_fit2: 3
# fit1_model: raw_ratio = a + b*x   (x in kHz)
# fit1_a: 9.11911969901e-05
# fit1_a_err: 3.54504301609e-06
# fit1_b_per_kHz: -7.40458269218e-08
# fit1_b_err_per_kHz: 1.40706077426e-08
# fit1_chi2: 1337.98135934
# fit1_ndf: 1
# fit1_prob: 6.30130380491e-293
# fit2_model: y_norm = 1 + m*x   (x in kHz)
# fit2_m_per_kHz: -0.000893089895136
# fit2_m_err_per_kHz: 7.71080277431e-05
# tau_ns: 893.089895136
# tau_ns_err: 77.1080277431
# fit2_chi2: 135.772920206
# fit2_ndf: 2
# fit2_prob: 3.29067492078e-30

run,hms34_rate_kHz,shms34_rate_kHz,total34_rate_kHz,yield,yield_err,hms_elclean_counts_per_mC,hms_elclean_counts_per_mC_err,raw_ratio,raw_ratio_err,ynorm,ynorm_err,status_yield_csv,status_elclean_csv,join_flag,use_in_fit,reason
25122,54.522,244.109,298.631,25.6344,0.313625,263790.9787,76.82549324,9.717693958e-05,1.189251607e-06,1.065639478,0.04343081296,OK,OK,OK,1,""
25123,62.091,191.235,253.326,14.3852,0.199578,263742.9125,62.45339143,5.454250832e-05,7.568243849e-07,0.5981115516,0.02468826418,OK,OK,OK,1,""
25124,32.274,141.878,174.152,25.8701,0.346,264709.4201,86.67820049,9.773018274e-05,1.307485327e-06,1.071706327,0.04406052908,OK,OK,OK,1,""
