category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,yield_no_CB_corr,yield_no_CB_corr_err,yield_CB_corr,yield_CB_corr_err,yield_no_hodo3of4_corr,yield_no_hodo3of4_corr_err,yield_hodo3of4_corr,yield_hodo3of4_corr_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,coincidence_blocking_ratio,hodo3of4_LT,DPR_ns,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,24187,46.405,289.837,6.94621,0.0143631,4.16296,0.0997691,3.93857,0.0943913,4.12135,0.0987719,4.12135,0.0987719,4.16296,0.0997691,75.753,1,0.9996,0.955649,0.990005,50,1082.26,1007.77,717.995,581.27,1.02899,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24187_-1.root",OK,1,""
signal,24188,47.808,306,7.0993,0.0147196,4.5042,0.104499,3.89024,0.0902547,4.45638,0.103389,4.45638,0.103389,4.5042,0.104499,80.765,1,0.9997,0.872959,0.989384,50,1116.55,1039.55,740.961,598.997,1.02647,"ps5",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24188_-1.root",OK,1,""
signal,24189,44.296,267.675,6.64099,0.0147819,3.95676,0.0981668,3.74186,0.0928354,3.92057,0.097269,3.92057,0.097269,3.95676,0.0981668,73.391,1,0.9999,0.954419,0.990854,50,1034.14,963.142,686.376,554.508,1.02584,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24189_-1.root",OK,1,""
signal,24190,48.738,305.475,7.0987,0.0133293,4.07175,0.0946204,3.84447,0.0893388,4.02693,0.0935789,4.02693,0.0935789,4.07175,0.0946204,81.628,1,0.9998,0.95469,0.988993,50,1137.72,1059.34,755.212,609.663,1.0271,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24190_-1.root",OK,1,""
signal,24191,41.959,273.263,6.69698,0.0153305,4.18926,0.102668,3.95948,0.0970369,4.1547,0.101821,4.1547,0.101821,4.18926,0.102668,70.739,1,0.9997,0.953011,0.991751,50,981.246,913.913,651.182,524.94,1.02468,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24191_-1.root",OK,1,""
signal,24192,47.247,291.862,6.93466,0.0136887,3.99521,0.0949262,3.77985,0.0898095,3.95443,0.0939575,3.95443,0.0939575,3.99521,0.0949262,79.83,1,0.9998,0.955852,0.989795,50,1093.88,1019.36,726.57,586.091,1.03366,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24192_-1.root",OK,1,""
signal,24193,44.211,260.363,6.53803,0.0153172,3.98802,0.100144,3.77668,0.0948371,3.95222,0.0992453,3.95222,0.0992453,3.98802,0.100144,71.19,1,0.9997,0.955583,0.991024,50,1024.18,954.62,680.312,548.101,1.03233,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24193_-1.root",OK,1,""
signal,24194,45.637,286.388,6.87212,0.0138908,3.97815,0.0954593,3.76157,0.0902623,3.94021,0.0945489,3.94021,0.0945489,3.97815,0.0954593,78.665,1,0.9996,0.954663,0.990463,50,1056.39,984.651,701.826,565.881,1.03282,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24194_-1.root",OK,1,""
signal,24195,44.403,297.413,6.98235,0.0133423,3.96817,0.0931608,3.7538,0.088128,3.93222,0.0923169,3.93222,0.0923169,3.96817,0.0931608,81.784,1,0.9996,0.954625,0.990941,50,1028.95,959.037,683.625,550.838,1.03183,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24195_-1.root",OK,1,""
signal,24196,31.828,179.85,5.38017,0.0215287,3.87194,0.115828,3.69921,0.110661,3.85305,0.115263,3.85305,0.115263,3.87194,0.115828,49.764,1,1,0.960073,0.995121,50,751.321,702.166,498.984,396.31,1.02356,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24196_-1.root",OK,1,""
signal,24197,16.973,115.725,4.25819,0.0332232,3.84476,0.141471,3.70792,0.136436,3.83919,0.141266,3.83919,0.141266,3.84476,0.141471,31.597,1,1,0.96581,0.998552,50,406.692,381.15,270.155,211.154,1.01239,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24197_-1.root",OK,1,""
#FIT,fit_const,fit_const_err,chi2,ndf,chi2_ndf,prob,n_fit_points
#FIT,4.05546,0.0306783,29.459,10,2.9459,0.00104967,11
