category,run,ctime_raw_withstart,ctime_good_withstart,coinc_blocking_ratio,rootfile,status
signal,24734,45265,43549,0.96209,"./Pass0p1_ROOTfiles/coin_replay_production_24734_-1.root",OK
signal,24736,639326,564742,0.88334,"./Pass0p1_ROOTfiles/coin_replay_production_24736_-1.root",OK
signal,24737,29555,28367,0.959804,"./Pass0p1_ROOTfiles/coin_replay_production_24737_-1.root",OK
signal,24738,66235,63700,0.961727,"./Pass0p1_ROOTfiles/coin_replay_production_24738_-1.root",OK
signal,24739,60025,57759,0.962249,"./Pass0p1_ROOTfiles/coin_replay_production_24739_-1.root",OK
signal,24740,61555,59250,0.962554,"./Pass0p1_ROOTfiles/coin_replay_production_24740_-1.root",OK
signal,24741,59629,57336,0.961546,"./Pass0p1_ROOTfiles/coin_replay_production_24741_-1.root",OK
signal,24742,71398,68445,0.95864,"./Pass0p1_ROOTfiles/coin_replay_production_24742_-1.root",OK
signal,24743,59115,56699,0.959131,"./Pass0p1_ROOTfiles/coin_replay_production_24743_-1.root",OK
signal,24744,8448,8091,0.957741,"./Pass0p1_ROOTfiles/coin_replay_production_24744_-1.root",OK
signal,24745,40404,38829,0.961019,"./Pass0p1_ROOTfiles/coin_replay_production_24745_-1.root",OK
signal,24746,56409,54254,0.961797,"./Pass0p1_ROOTfiles/coin_replay_production_24746_-1.root",OK
signal,24747,30413,29388,0.966297,"./Pass0p1_ROOTfiles/coin_replay_production_24747_-1.root",OK
signal,24748,8489,8229,0.969372,"./Pass0p1_ROOTfiles/coin_replay_production_24748_-1.root",OK
signal,24766,55563,53510,0.963051,"./Pass0p1_ROOTfiles/coin_replay_production_24766_-1.root",OK
signal,24767,58994,56681,0.960793,"./Pass0p1_ROOTfiles/coin_replay_production_24767_-1.root",OK
signal,24768,53786,51722,0.961626,"./Pass0p1_ROOTfiles/coin_replay_production_24768_-1.root",OK
signal,24769,23032,22159,0.962096,"./Pass0p1_ROOTfiles/coin_replay_production_24769_-1.root",OK
signal,24770,90092,86524,0.960396,"./Pass0p1_ROOTfiles/coin_replay_production_24770_-1.root",OK
signal,24772,62408,59973,0.960983,"./Pass0p1_ROOTfiles/coin_replay_production_24772_-1.root",OK
signal,24773,27349,26386,0.964788,"./Pass0p1_ROOTfiles/coin_replay_production_24773_-1.root",OK
signal,24774,7906,7674,0.970655,"./Pass0p1_ROOTfiles/coin_replay_production_24774_-1.root",OK
positron,24829,104470,99593,0.953317,"./Pass0p1_ROOTfiles/coin_replay_production_24829_-1.root",OK
positron,24830,84557,80492,0.951926,"./Pass0p1_ROOTfiles/coin_replay_production_24830_-1.root",OK
positron,24831,103279,98439,0.953137,"./Pass0p1_ROOTfiles/coin_replay_production_24831_-1.root",OK
positron,24832,87684,83446,0.951667,"./Pass0p1_ROOTfiles/coin_replay_production_24832_-1.root",OK
dummy,24753,1464,1409,0.962432,"./Pass0p1_ROOTfiles/coin_replay_production_24753_-1.root",OK
dummy,24755,25421,24548,0.965658,"./Pass0p1_ROOTfiles/coin_replay_production_24755_-1.root",OK
dummy,24756,29135,28017,0.961627,"./Pass0p1_ROOTfiles/coin_replay_production_24756_-1.root",OK
dummy,24758,31298,30151,0.963352,"./Pass0p1_ROOTfiles/coin_replay_production_24758_-1.root",OK
dummy,24759,6937,6697,0.965403,"./Pass0p1_ROOTfiles/coin_replay_production_24759_-1.root",OK
dummy,24775,23258,22366,0.961648,"./Pass0p1_ROOTfiles/coin_replay_production_24775_-1.root",OK
dummy,24776,24010,23100,0.962099,"./Pass0p1_ROOTfiles/coin_replay_production_24776_-1.root",OK
dummy,24777,23034,22226,0.964921,"./Pass0p1_ROOTfiles/coin_replay_production_24777_-1.root",OK
dummy,24778,7408,7168,0.967603,"./Pass0p1_ROOTfiles/coin_replay_production_24778_-1.root",OK
