category,run,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,DPR_ns,P1X_dead_prob,P1Y_dead_prob,P2X_dead_prob,P2Y_dead_prob,P1X_live_prob,P1Y_live_prob,P2X_live_prob,P2Y_live_prob,hodo3of4_LT,reportfile,status
signal,24734,408.002,383.514,313.769,220.931,50,0.0204001,0.0191757,0.01568845,0.01104655,0.9795999,0.9808243,0.98431155,0.98895345,0.998411882116,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24734_-1.report",OK
signal,24736,415.06,389.83,319.143,224.438,50,0.020753,0.0194915,0.01595715,0.0112219,0.979247,0.9805085,0.98404285,0.9887781,0.998358800142,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24736_-1.report",OK
signal,24737,407.151,382.304,312.973,219.749,50,0.02035755,0.0191152,0.01564865,0.01098745,0.97964245,0.9808848,0.98435135,0.98901255,0.998421625823,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24737_-1.report",OK
signal,24738,430.08,403.407,329.786,231.757,50,0.021504,0.02017035,0.0164893,0.01158785,0.978496,0.97982965,0.9835107,0.98841215,0.998245118093,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24738_-1.report",OK
signal,24739,411.32,385.662,315.423,221.13,50,0.020566,0.0192831,0.01577115,0.0110565,0.979434,0.9807169,0.98422885,0.9889435,0.998394960569,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24739_-1.report",OK
signal,24740,423.306,397.044,324.782,227.638,50,0.0211653,0.0198522,0.0162391,0.0113819,0.9788347,0.9801478,0.9837609,0.9886181,0.998300187203,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24740_-1.report",OK
signal,24741,424.255,397.98,325.574,228.252,50,0.02121275,0.019899,0.0162787,0.0114126,0.97878725,0.980101,0.9837213,0.9885874,0.998292085489,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24741_-1.report",OK
signal,24742,412.787,387.146,316.745,222.109,50,0.02063935,0.0193573,0.01583725,0.01110545,0.97936065,0.9806427,0.98416275,0.98889455,0.998382367189,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24742_-1.report",OK
signal,24743,424.183,397.807,325.676,228.31,50,0.02120915,0.01989035,0.0162838,0.0114155,0.97879085,0.98010965,0.9837162,0.9885845,0.998292242325,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24743_-1.report",OK
signal,24744,406.348,381.222,311.908,219.092,50,0.0203174,0.0190611,0.0155954,0.0109546,0.9796826,0.9809389,0.9844046,0.9890454,0.998430208073,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24744_-1.report",OK
signal,24745,419.458,393.085,321.308,225.378,50,0.0209729,0.01965425,0.0160654,0.0112689,0.9790271,0.98034575,0.9839346,0.9887311,0.998333260398,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24745_-1.report",OK
signal,24746,419.114,392.835,321.087,224.779,50,0.0209557,0.01964175,0.01605435,0.01123895,0.9790443,0.98035825,0.98394565,0.98876105,0.998336816687,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24746_-1.report",OK
signal,24747,295.213,277.044,226.504,157.573,50,0.01476065,0.0138522,0.0113252,0.00787865,0.98523935,0.9861478,0.9886748,0.99212135,0.999169732845,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24747_-1.report",OK
signal,24748,147.054,138.21,113.191,78.168,50,0.0073527,0.0069105,0.00565955,0.0039084,0.9926473,0.9930895,0.99434045,0.9960916,0.999792199734,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24748_-1.report",OK
signal,24766,407.128,381.295,311.849,217.79,50,0.0203564,0.01906475,0.01559245,0.0108895,0.9796436,0.98093525,0.98440755,0.9891105,0.998431911421,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24766_-1.report",OK
signal,24767,415.989,389.506,318.794,222.518,50,0.02079945,0.0194753,0.0159397,0.0111259,0.97920055,0.9805247,0.9840603,0.9888741,0.998363517332,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24767_-1.report",OK
signal,24768,379.304,355.208,290.74,203.002,50,0.0189652,0.0177604,0.014537,0.0101501,0.9810348,0.9822396,0.985463,0.9898499,0.99863628936,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24768_-1.report",OK
signal,24769,412.587,386.447,316.262,220.947,50,0.02062935,0.01932235,0.0158131,0.01104735,0.97937065,0.98067765,0.9841869,0.98895265,0.998388742194,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24769_-1.report",OK
signal,24770,419.374,392.669,321.244,224.45,50,0.0209687,0.01963345,0.0160622,0.0112225,0.9790313,0.98036655,0.9839378,0.9887775,0.998337117216,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24770_-1.report",OK
signal,24772,442.16,414.071,338.627,236.699,50,0.022108,0.02070355,0.01693135,0.01183495,0.977892,0.97929645,0.98306865,0.98816505,0.998153589975,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24772_-1.report",OK
signal,24773,297.252,278.63,227.955,158.413,50,0.0148626,0.0139315,0.01139775,0.00792065,0.9851374,0.9860685,0.98860225,0.99207935,0.999159551074,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24773_-1.report",OK
signal,24774,149.083,139.976,114.677,79.115,50,0.00745415,0.0069988,0.00573385,0.00395575,0.99254585,0.9930012,0.99426615,0.99604425,0.999786768013,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24774_-1.report",OK
positron,24829,422.352,396.218,323.843,226.859,50,0.0211176,0.0198109,0.01619215,0.01134295,0.9788824,0.9801891,0.98380785,0.98865705,0.998308847238,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24829_-1.report",OK
positron,24830,385.351,361.409,295.467,206.889,50,0.01926755,0.01807045,0.01477335,0.01034445,0.98073245,0.98192955,0.98522665,0.98965555,0.998589899322,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24830_-1.report",OK
positron,24831,428.761,402.189,328.773,230.234,50,0.02143805,0.02010945,0.01643865,0.0115117,0.97856195,0.97989055,0.98356135,0.9884883,0.998257967725,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24831_-1.report",OK
