category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,yield_no_CB_corr,yield_no_CB_corr_err,yield_CB_corr,yield_CB_corr_err,yield_no_hodo3of4_corr,yield_no_hodo3of4_corr_err,yield_hodo3of4_corr,yield_hodo3of4_corr_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,coincidence_blocking_ratio,hodo3of4_LT,DPR_ns,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,24734,51.728,87.2625,4.0237,0.0145089,1.26609,0.0583796,1.21615,0.0560772,1.26408,0.0582869,1.26408,0.0582869,1.26609,0.0583796,74.508,1,0.9996,0.96209,0.998412,50,408.002,383.514,313.769,220.931,1.03798,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24734_-1.root",OK,1,""
signal,24736,52.731,106.275,4.46958,0.0126852,1.34812,0.0566974,1.18889,0.0500009,1.3459,0.0566044,1.3459,0.0566044,1.34812,0.0566974,93.002,1,0.9995,0.88334,0.998359,50,415.06,389.83,319.143,224.438,1.03989,"ps5",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24736_-1.root",OK,1,""
signal,24737,51.808,57.45,3.28805,0.0222646,1.2791,0.073207,1.22575,0.0701534,1.27708,0.0730914,1.27708,0.0730914,1.2791,0.073207,48.746,1,0.9996,0.959804,0.998422,50,407.151,382.304,312.973,219.749,1.03962,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24737_-1.root",OK,1,""
signal,24738,54.274,122.175,4.80849,0.0101053,1.23461,0.0485911,1.18528,0.0466494,1.23245,0.0485058,1.23245,0.0485058,1.23461,0.0485911,107.2,1,0.9997,0.961727,0.998245,50,430.08,403.407,329.786,231.757,1.03968,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24738_-1.root",OK,1,""
signal,24739,51.838,120.037,4.68059,0.0109666,1.3164,0.0513301,1.26467,0.0493131,1.31429,0.0512478,1.31429,0.0512478,1.3164,0.0513301,98.523,1,0.9993,0.962249,0.998395,50,411.32,385.662,315.423,221.13,1.03728,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24739_-1.root",OK,1,""
signal,24740,53.448,120.675,4.72887,0.0108948,1.31473,0.0515199,1.26334,0.0495064,1.31249,0.0514323,1.31249,0.0514323,1.31473,0.0515199,99.231,1,0.9997,0.962554,0.9983,50,423.306,397.044,324.782,227.638,1.03853,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24740_-1.root",OK,1,""
signal,24741,53.594,117.412,4.66103,0.0112251,1.31797,0.0523205,1.26512,0.0502226,1.31572,0.0522311,1.31572,0.0522311,1.31797,0.0523205,96.437,1,0.9997,0.961546,0.998292,50,424.255,397.98,325.574,228.252,1.0388,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24741_-1.root",OK,1,""
signal,24742,52.05,142.163,5.07969,0.00935207,1.32951,0.0475057,1.27246,0.0454672,1.32736,0.0474288,1.32736,0.0474288,1.32951,0.0475057,115.89,1,0.9998,0.95864,0.998382,50,412.787,387.146,316.745,222.109,1.0371,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24742_-1.root",OK,1,""
signal,24743,53.613,118.125,4.63698,0.0113287,1.3382,0.0525308,1.28132,0.0502979,1.33591,0.0524411,1.33591,0.0524411,1.3382,0.0525308,95.876,1,0.9994,0.959131,0.998292,50,424.183,397.807,325.676,228.31,1.03936,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24743_-1.root",OK,1,""
signal,24744,51.288,19.425,1.82252,0.077416,1.50381,0.141092,1.438,0.134917,1.50145,0.14087,1.50145,0.14087,1.50381,0.141092,14.034,1,0.9987,0.957741,0.99843,50,406.348,381.222,311.908,219.092,1.03756,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24744_-1.root",OK,1,""
