run,category,target_raw,run_type_raw,BCM2_I,BCM2_Q,h_esing_Eff,comp_livetime,boil_corr,ps5,ps6,ps_choice,ps_factor,normyield,normyield_err
24322,signal,LH2,PI+SIDIS,28.186,51.353,0.9999,1.0,1.020946,-1.0,1.0,ps6,1.0,40.589,1.11176
24323,signal,LH2,PI+SIDIS,27.82,30.578,0.9998,1.0,1.020449,1.0,-1.0,ps5,1.0,42.2059,1.4818
24324,signal,LH2,PI+SIDIS,28.175,50.607,0.9998,1.0,1.020828,-1.0,1.0,ps6,1.0,39.3337,1.10826
24325,signal,LH2,PI+SIDIS,28.197,49.833,0.9996,1.0,1.020931,-1.0,1.0,ps6,1.0,40.2662,1.12592
24326,signal,LH2,PI+SIDIS,28.016,46.141,0.9997,1.0,1.02068,-1.0,1.0,ps6,1.0,38.4578,1.15744
24327,signal,LH2,PI+SIDIS,27.236,46.15,0.9999,1.0,1.01912,-1.0,1.0,ps6,1.0,39.4868,1.16401
24328,signal,LH2,PI+SIDIS,28.262,49.984,0.9998,1.0,1.019401,-1.0,1.0,ps6,1.0,37.0264,1.09856
24329,signal,LH2,PI+SIDIS,28.23,48.733,0.9997,1.0,1.01957,-1.0,1.0,ps6,1.0,38.4054,1.12307
24330,signal,LH2,PI+SIDIS,27.331,39.219,0.9999,1.0,1.019485,-1.0,1.0,ps6,1.0,39.6881,1.26274
24331,signal,LH2,PI+SIDIS,18.801,20.543,0.9997,1.0,1.013732,-1.0,1.0,ps6,1.0,41.5486,1.66957
24332,signal,LH2,PI+SIDIS,10.155,17.331,1.0,1.0,1.007387,-1.0,1.0,ps6,1.0,38.6845,1.65841
24385,signal,LH2,PI+SIDIS,28.195,18.785,0.9997,1.0,1.019927,-1.0,1.0,ps6,1.0,40.6107,1.83353
24386,signal,LH2,PI+SIDIS,28.456,58.926,0.9998,1.0,1.020866,-1.0,1.0,ps6,1.0,39.2495,1.01938
24387,signal,LH2,PI+SIDIS,28.341,52.904,0.9998,1.0,1.0212,-1.0,1.0,ps6,1.0,37.4472,1.06194
24388,signal,LH2,PI+SIDIS,28.171,59.061,0.9998,1.0,1.020515,-1.0,1.0,ps6,1.0,37.4011,1.0038
24389,signal,LH2,PI+SIDIS,26.534,43.093,0.9998,1.0,1.018623,-1.0,1.0,ps6,1.0,40.9114,1.21422
24390,signal,LH2,PI+SIDIS,27.899,46.493,0.9997,1.0,1.020239,-1.0,1.0,ps6,1.0,39.2476,1.15349
24396,signal,LH2,PI+SIDIS,28.377,48.793,0.9999,1.0,1.019954,-1.0,1.0,ps6,1.0,38.7761,1.10044
24397,signal,LH2,PI+SIDIS,28.252,49.018,0.9997,1.0,1.019703,-1.0,1.0,ps6,1.0,39.1457,1.08937
24398,signal,LH2,PI+SIDIS,19.22,32.736,0.9997,1.0,1.013694,-1.0,1.0,ps6,1.0,41.17,1.29602
24399,signal,LH2,PI+SIDIS,10.198,15.215,0.9996,1.0,1.007632,-1.0,1.0,ps6,1.0,40.3145,1.78003
24424,signal,LH2,PI+SIDIS,28.117,49.001,0.9998,1.0,1.020986,-1.0,1.0,ps6,1.0,38.1613,1.08995
24425,signal,LH2,PI+SIDIS,28.329,49.851,0.9997,1.0,1.02094,-1.0,1.0,ps6,1.0,39.0149,1.09591
24426,signal,LH2,PI+SIDIS,19.178,32.959,0.9997,1.0,1.014016,-1.0,1.0,ps6,1.0,38.593,1.27856
24427,signal,LH2,PI+SIDIS,10.171,16.833,0.9998,1.0,1.007592,-1.0,1.0,ps6,1.0,39.5578,1.67397
24559,positron,LH2,PI+SIDIS,29.349,63.748,0.9963,1.0,1.021931,-1.0,1.0,ps6,1.0,1.45131,0.157843
24603,positron,LH2,PI+SIDIS,30.366,74.144,0.9974,1.0,1.02207,-1.0,1.0,ps6,1.0,0.655763,0.176577
24335,dummy,Dummy,PI+SIDIS,28.719,8.379,0.9998,1.0,1.0,-1.0,1.0,ps6,1.0,19.0711,1.94786
24336,dummy,Dummy,PI+SIDIS,37.17,60.984,0.9997,1.0,1.0,-1.0,1.0,ps6,1.0,19.4295,0.740943
24337,dummy,Dummy,PI+SIDIS,39.618,68.499,0.9998,1.0,1.0,-1.0,1.0,ps6,1.0,20.8961,0.716307
24338,dummy,Dummy,PI+SIDIS,40.828,75.846,0.9997,1.0,1.0,-1.0,1.0,ps6,1.0,19.6404,0.669845
24339,dummy,Dummy,PI+SIDIS,39.163,69.631,0.9998,1.0,1.0,-1.0,1.0,ps6,1.0,19.9206,0.694531
24400,dummy,Dummy,PI+SIDIS,38.778,49.54,0.9996,1.0,1.0,-1.0,1.0,ps6,1.0,19.6201,0.809903
24401,dummy,Dummy,PI+SIDIS,37.91,52.227,0.9998,1.0,1.0,-1.0,1.0,ps6,1.0,19.4539,0.783126
24402,dummy,Dummy,PI+SIDIS,39.32,69.694,0.9998,1.0,1.0,-1.0,1.0,ps6,1.0,19.5078,0.681301
24560,positron_dummy,Dummy,PI+SIDIS,38.454,90.986,0.9978,1.0,1.0,-1.0,1.0,ps6,1.0,0.832554,0.114065
24601,positron_dummy,Dummy,PI+SIDIS,39.43,91.587,0.9962,1.0,1.0,-1.0,1.0,ps6,1.0,0.431376,0.13575
