category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,yield_no_CB_corr,yield_no_CB_corr_err,yield_CB_corr,yield_CB_corr_err,yield_no_hodo3of4_corr,yield_no_hodo3of4_corr_err,yield_hodo3of4_corr,yield_hodo3of4_corr_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,coincidence_blocking_ratio,hodo3of4_LT,DPR_ns,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,25506,29.789,1426.95,19.5586,0.0202939,28.9583,0.39692,26.9057,0.368786,28.294,0.387814,28.294,0.387814,28.9583,0.39692,53.98,1,0.9994,0.950933,0.977059,50,1450.03,1393.36,1235.65,1098.11,1.0172,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25506_-1.root",OK,1,""
signal,25507,30.258,1607.96,20.7914,0.0179135,28.8043,0.372448,26.8039,0.346581,28.1236,0.363647,28.1236,0.363647,28.8043,0.372448,61.058,1,0.9993,0.953072,0.976369,50,1472.33,1414.9,1255,1115.82,1.01709,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25507_-1.root",OK,1,""
signal,25508,30.281,1376.51,19.3724,0.0202377,27.8575,0.392054,25.929,0.364913,27.1982,0.382776,27.1982,0.382776,27.8575,0.392054,54.02,1,0.9994,0.953335,0.976334,50,1473.45,1415.92,1255.89,1116.89,1.01695,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25508_-1.root",OK,1,""
signal,25509,30.284,1348.95,19.2893,0.0204421,27.5754,0.394314,25.6291,0.366483,26.923,0.384986,26.923,0.384986,27.5754,0.394314,53.572,1,0.9994,0.95194,0.976343,50,1473.13,1415.5,1255.79,1116.69,1.01722,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25509_-1.root",OK,1,""
signal,25510,29.124,500.025,11.527,0.0581548,29.0789,0.670348,26.9818,0.622006,28.4397,0.655615,28.4397,0.655615,29.0789,0.670348,18.856,1,0.9995,0.948737,0.978021,50,1417.65,1361.91,1208.37,1074.49,1.01698,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25510_-1.root",OK,1,""
signal,25511,30.137,876.863,15.4014,0.0321956,28.2311,0.495857,26.2454,0.46098,27.5688,0.484224,27.5688,0.484224,28.2311,0.495857,34.006,1,0.9993,0.951997,0.97654,50,1466.59,1409.47,1250.23,1111.81,1.01712,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25511_-1.root",OK,1,""
signal,25512,15.089,742.762,12.5719,0.0390763,29.0244,0.491264,27.7106,0.469026,28.8345,0.488049,28.8345,0.488049,29.0244,0.491264,27.081,1,0.9997,0.961021,0.993456,50,759.841,730.865,646.938,570.175,1.01002,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25512_-1.root",OK,1,""
signal,25513,15.223,740.4,12.5138,0.0395183,29.2593,0.494522,27.9466,0.472335,29.0646,0.491232,29.0646,0.491232,29.2593,0.494522,26.778,1,0.9995,0.961532,0.993346,50,766.322,737.287,652.485,574.911,1.01024,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25513_-1.root",OK,1,""
signal,25532,29.946,1373.89,19.2709,0.0208239,28.6096,0.401294,26.5979,0.373076,27.9467,0.391996,27.9467,0.391996,28.6096,0.401294,52.579,1,0.9994,0.951736,0.976829,50,1460.27,1401.51,1242.25,1100.52,1.0173,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25532_-1.root",OK,1,""
signal,25533,29.995,805.013,14.7272,0.0357058,28.7437,0.525847,26.7618,0.489589,28.0756,0.513625,28.0756,0.513625,28.7437,0.525847,30.622,1,0.9993,0.953204,0.976757,50,1462.31,1403.31,1243.98,1103.29,1.01728,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25533_-1.root",OK,1,""
