# YieldRatioVsTrigger
# manifest: /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/settings/pass4/pi+sidis/LH2/z0p5/x0p25/Q23p3/hmsPneg1p531_shmsP3p632_hmsTh29p045_shmsTh14p375_thpq8p5/manifest.json
# rel_under_settings: pass4/pi+sidis/LH2/z0p5/x0p25/Q23p3/hmsPneg1p531_shmsP3p632_hmsTh29p045_shmsTh14p375_thpq8p5
# inputs:
#   /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/results/pass4/pi+sidis/LH2/z0p5/x0p25/Q23p3/hmsPneg1p531_shmsP3p632_hmsTh29p045_shmsTh14p375_thpq8p5/tables/yield_vs_trigger_shms34.csv
#   /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/results/pass4/pi+sidis/LH2/z0p5/x0p25/Q23p3/hmsPneg1p531_shmsP3p632_hmsTh29p045_shmsTh14p375_thpq8p5/tables/hms_elclean_chargeNorm_vs_current.csv
# N_total: 24
# N_valid_for_fit1: 24
# N_valid_for_fit2: 24
# fit1_model: raw_ratio = a + b*x   (x in kHz)
# fit1_a: 0.000148794419678
# fit1_a_err: 5.58347336366e-06
# fit1_b_per_kHz: -2.60078714337e-08
# fit1_b_err_per_kHz: 2.88327054986e-08
# fit1_chi2: 12.5496552819
# fit1_ndf: 22
# fit1_prob: 0.944965845131
# fit2_model: y_norm = 1 + m*x   (x in kHz)
# fit2_m_per_kHz: -0.000176855076354
# fit2_m_err_per_kHz: 4.91558520223e-05
# tau_ns: 176.855076354
# tau_ns_err: 49.1558520223
# fit2_chi2: 4.94376197342
# fit2_ndf: 23
# fit2_prob: 0.999974652141

run,shms34_rate_kHz,yield,yield_err,hms_elclean_counts_per_mC,hms_elclean_counts_per_mC_err,raw_ratio,raw_ratio_err,ynorm,ynorm_err,status_yield_csv,status_elclean_csv,join_flag,use_in_fit,reason
24779,218.539,2.84355,0.0737557,19954.74215,14.28770437,0.0001424999621,3.697556979e-06,0.9576969513,0.04369233367,OK,OK,OK,1,""
24780,194.275,2.99692,0.0954783,20031.59545,18.17965463,0.0001496096508,4.768318731e-06,1.005478909,0.04950300732,OK,OK,OK,1,""
24781,214.779,2.90641,0.0763373,19992.83785,14.69609971,0.000145372559,3.819727343e-06,0.9770027621,0.04475595558,OK,OK,OK,1,""
24782,188.215,2.9656,0.0743116,20034.82446,14.23322805,0.0001480222602,3.710611988e-06,0.9948105618,0.04489349896,OK,OK,OK,1,""
24783,177.464,2.91195,0.0824966,20010.55801,15.94483984,0.0001455206796,4.124283991e-06,0.9779982332,0.04599037317,OK,OK,OK,1,""
24784,219.024,2.85253,0.0760057,20025.80191,14.71894679,0.0001424427353,3.796832314e-06,0.957312348,0.04406345376,OK,OK,OK,1,""
24785,174.249,2.9268,0.0823863,20041.93029,15.94103834,0.0001460338379,4.112337564e-06,0.9814470076,0.04604547272,OK,OK,OK,1,""
24786,177.358,2.8314,0.0861442,20021.79636,16.83383798,0.0001414158824,4.304163593e-06,0.9504111964,0.04592040088,OK,OK,OK,1,""
24787,214.309,2.8554,0.0764236,19979.65661,14.83849437,0.0001429153692,3.826543086e-06,0.9604887701,0.04427636024,OK,OK,OK,1,""
24788,170.239,2.89828,0.0845395,20030.69109,16.40612634,0.0001446919623,4.222161942e-06,0.9724286879,0.04622463683,OK,OK,OK,1,""
24789,188.672,2.93211,0.0823572,19984.80761,15.87338624,0.0001467169491,4.122637718e-06,0.9860379803,0.04622483861,OK,OK,OK,1,""
24790,145.495,2.93231,0.0904314,20263.92437,17.98835194,0.0001447059289,4.464527892e-06,0.9725225533,0.04724476705,OK,OK,OK,1,""
24791,74.955,2.97829,0.124223,20433.12285,25.52742713,0.0001457579452,6.082218218e-06,0.97959282,0.05497384134,OK,OK,OK,1,""
24803,174.909,2.82478,0.0834402,20003.01629,16.30314563,0.0001412177023,4.172968483e-06,0.9490792909,0.0453308648,OK,OK,OK,1,""
24804,193.944,2.85426,0.0786394,19991.65889,15.27155763,0.0001427725441,3.935122192e-06,0.9595288881,0.04467511756,OK,OK,OK,1,""
24805,221.383,2.81763,0.0713359,19935.13253,13.86166858,0.0001413399181,3.579750432e-06,0.9499006646,0.04300413464,OK,OK,OK,1,""
24806,207.381,2.8561,0.0775666,19937.34387,15.04612214,0.0001432537864,3.892020018e-06,0.9627631648,0.0446024955,OK,OK,OK,1,""
24807,216.942,2.93758,0.0760989,19953.30261,14.60703639,0.0001472227459,3.815372366e-06,0.9894372801,0.04512232664,OK,OK,OK,1,""
24808,206.594,2.84602,0.0739209,19950.14897,14.2919094,0.0001426565789,3.706689691e-06,0.9587495229,0.04375973857,OK,OK,OK,1,""
24809,197.748,2.85611,0.077752,19995.82893,15.07510866,0.0001428352888,3.88990177e-06,0.9599505755,0.04450868786,OK,OK,OK,1,""
24810,192.724,2.90258,0.0795923,19997.65824,15.34029682,0.0001451459949,3.981638105e-06,0.9754800964,0.04534271247,OK,OK,OK,1,""
24811,203.97,2.7082,0.0842338,20036.40445,16.71412705,0.0001351639715,4.205549449e-06,0.9083940903,0.04428096837,OK,OK,OK,1,""
24812,151.929,2.84051,0.0835903,20287.26728,16.85832327,0.0001400144219,4.121975553e-06,0.9409924256,0.04488050355,OK,OK,OK,1,""
24813,74.229,3.14871,0.163044,20477.36518,32.67989678,0.0001537653879,7.965937821e-06,1.033408297,0.0661054011,OK,OK,OK,1,""
