category,run,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,DPR_ns,P1X_dead_prob,P1Y_dead_prob,P2X_dead_prob,P2Y_dead_prob,P1X_live_prob,P1Y_live_prob,P2X_live_prob,P2Y_live_prob,hodo3of4_LT,reportfile,status
signal,25318,1013.041,977.471,942.233,791.95,50,0.05065205,0.04887355,0.04711165,0.0395975,0.94934795,0.95112645,0.95288835,0.9604025,0.987815951959,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25318_-1.report",OK
signal,25319,1011.989,976.339,941.338,791.286,50,0.05059945,0.04881695,0.0470669,0.0395643,0.94940055,0.95118305,0.9529331,0.9604357,0.987839596501,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25319_-1.report",OK
signal,25320,1013.251,977.469,942.538,792.339,50,0.05066255,0.04887345,0.0471269,0.03961695,0.94933745,0.95112655,0.9528731,0.96038305,0.987810155001,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25320_-1.report",OK
signal,25321,1013.559,977.821,942.716,792.654,50,0.05067795,0.04889105,0.0471358,0.0396327,0.94932205,0.95110895,0.9528642,0.9603673,0.987802829906,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25321_-1.report",OK
signal,25322,573.371,552.574,533.246,446.185,50,0.02866855,0.0276287,0.0266623,0.02230925,0.97133145,0.9723713,0.9733377,0.97769075,0.995999283566,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25322_-1.report",OK
signal,25323,573.049,552.474,532.899,445.912,50,0.02865245,0.0276237,0.02664495,0.0222956,0.97134755,0.9723763,0.97335505,0.9777044,0.996003186839,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25323_-1.report",OK
signal,25344,1013.416,977.673,942.118,790.961,50,0.0506708,0.04888365,0.0471059,0.03954805,0.9493292,0.95111635,0.9528941,0.96045195,0.987819658447,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25344_-1.report",OK
signal,25345,1013.038,977.107,941.91,790.84,50,0.0506519,0.04885535,0.0470955,0.039542,0.9493481,0.95114465,0.9529045,0.960458,0.987827652944,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25345_-1.report",OK
dummy,25336,894.538,857.565,807.932,656.454,50,0.0447269,0.04287825,0.0403966,0.0328227,0.9552731,0.95712175,0.9596034,0.9671773,0.990847404322,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25336_-1.report",OK
dummy,25343,901.461,864.446,814.431,661.713,50,0.04507305,0.0432223,0.04072155,0.03308565,0.95492695,0.9567777,0.95927845,0.96691435,0.990705330404,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_25343_-1.report",OK
