category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,yield_no_CB_corr,yield_no_CB_corr_err,yield_CB_corr,yield_CB_corr_err,yield_no_hodo3of4_corr,yield_no_hodo3of4_corr_err,yield_hodo3of4_corr,yield_hodo3of4_corr_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,coincidence_blocking_ratio,hodo3of4_LT,DPR_ns,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,25318,9.169,1337.29,17.6839,0.0642713,85.9493,1.13657,81.613,1.07923,84.9021,1.12272,84.9021,1.12272,85.9493,1.13657,16.453,1,0.9991,0.961261,0.987816,50,1013.04,977.471,942.233,791.95,1.0032,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25318_-1.root",OK,1,""
signal,25319,9.159,1360.69,17.7955,0.0654266,89.0251,1.1643,84.5203,1.10538,87.9425,1.15014,87.9425,1.15014,89.0251,1.1643,16.165,1,0.9991,0.961085,0.98784,50,1011.99,976.339,941.338,791.286,1.0032,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25319_-1.root",OK,1,""
signal,25320,9.169,443.362,10.097,0.204402,90.6241,2.06384,85.7937,1.95383,89.5195,2.03868,89.5195,2.03868,90.6241,2.06384,5.189,1,0.9991,0.95838,0.98781,50,1013.25,977.469,942.538,792.339,1.0032,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25320_-1.root",OK,1,""
signal,25321,9.173,675.9,12.4676,0.134572,90.9574,1.67779,86.2336,1.59066,89.848,1.65733,89.848,1.65733,90.9574,1.67779,7.871,1,0.999,0.959772,0.987803,50,1013.56,977.821,942.716,792.654,1.0032,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25321_-1.root",OK,1,""
signal,25322,5.091,801.412,12.5325,0.114335,91.6292,1.43289,88.3334,1.38135,91.2626,1.42716,91.2626,1.42716,91.6292,1.43289,9.096,1,0.9992,0.967903,0.995999,50,573.371,552.574,533.246,446.185,1.00178,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25322_-1.root",OK,1,""
signal,25323,5.088,768.412,12.314,0.11547,88.7288,1.4219,85.5965,1.37171,88.3741,1.41622,88.3741,1.41622,88.7288,1.4219,9.003,1,0.9989,0.96857,0.996003,50,573.049,552.474,532.899,445.912,1.00178,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25323_-1.root",OK,1,""
signal,25344,9.17,1361.66,17.8655,0.0628177,85.5366,1.12227,81.2358,1.06584,84.4947,1.1086,84.4947,1.1086,85.5366,1.12227,16.829,1,0.9992,0.961431,0.98782,50,1013.42,977.673,942.118,790.961,1.0032,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25344_-1.root",OK,1,""
signal,25345,9.168,778.35,13.5335,0.110677,86.1454,1.49785,81.641,1.41953,85.0968,1.47961,85.0968,1.47961,86.1454,1.49785,9.572,1,0.9992,0.959389,0.987828,50,1013.04,977.107,941.91,790.84,1.0032,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25345_-1.root",OK,1,""
#FIT,fit_const,fit_const_err,chi2,ndf,chi2_ndf,prob,n_fit_points
#FIT,88.0418,0.480949,21.7758,7,3.11082,0.00277661,8
