category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,yield_no_CB_corr,yield_no_CB_corr_err,yield_CB_corr,yield_CB_corr_err,yield_no_hodo3of4_corr,yield_no_hodo3of4_corr_err,yield_hodo3of4_corr,yield_hodo3of4_corr_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,coincidence_blocking_ratio,hodo3of4_LT,DPR_ns,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,25539,22.216,1802.17,19.6302,0.0312555,56.3279,0.613551,52.894,0.576147,55.1959,0.601221,55.1959,0.601221,56.3279,0.613551,34.599,1,0.9994,0.958296,0.979904,50,1348.66,1294.33,1169.73,1018.23,1.01487,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25539_-1.root",OK,1,""
signal,25540,21.756,1996.42,20.5335,0.0286447,57.1869,0.588175,53.7889,0.553227,56.0823,0.576814,56.0823,0.576814,57.1869,0.588175,37.683,1,0.9994,0.959108,0.980684,50,1320.72,1267.79,1145.87,997.934,1.01467,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25540_-1.root",OK,1,""
signal,25541,21.594,1818.34,19.6319,0.0312649,56.8502,0.61379,53.4333,0.5769,55.7682,0.602109,55.7682,0.602109,56.8502,0.61379,34.546,1,0.9995,0.958132,0.980968,50,1309.82,1258.14,1137.17,990.72,1.01465,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25541_-1.root",OK,1,""
signal,25542,22.245,2057.7,20.9547,0.0273598,56.2982,0.573315,52.786,0.537549,55.1655,0.56178,55.1655,0.56178,56.2982,0.573315,39.589,1,0.9995,0.956867,0.979881,50,1348.22,1294.83,1170.81,1019.95,1.01507,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25542_-1.root",OK,1,""
signal,25543,21.95,1994.14,20.6128,0.0281704,56.1757,0.580672,52.7613,0.545379,55.0736,0.56928,55.0736,0.56928,56.1757,0.580672,38.38,1,0.9995,0.958015,0.980381,50,1330.42,1277.87,1155.46,1006.92,1.01496,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25543_-1.root",OK,1,""
signal,25544,22.113,1922.63,20.2156,0.0292119,56.1636,0.590536,52.8065,0.555238,55.046,0.578786,55.046,0.578786,56.1636,0.590536,36.977,1,0.9994,0.959315,0.980102,50,1340.01,1287.51,1163.91,1014.57,1.01499,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25544_-1.root",OK,1,""
signal,25545,21.023,1577.48,18.2858,0.0355704,56.1115,0.650433,52.8573,0.612712,55.0964,0.638667,55.0964,0.638667,56.1115,0.650433,30.288,1,0.9996,0.959361,0.98191,50,1275.12,1225.24,1107.5,965.454,1.01447,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25545_-1.root",OK,1,""
signal,25547,22.245,2118.3,21.2076,0.0267653,56.6969,0.567628,53.2804,0.533424,55.5558,0.556204,55.5558,0.556204,56.6969,0.567628,40.379,1,0.9995,0.959043,0.979875,50,1347.67,1295.26,1170.83,1020.71,1.01512,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25547_-1.root",OK,1,""
signal,25548,22.011,1063.2,15.0518,0.0520243,55.3122,0.783061,52.0196,0.736447,54.22,0.767599,54.22,0.767599,55.3122,0.783061,20.759,1,0.9993,0.959416,0.980255,50,1336.28,1281.67,1158.68,1010.14,1.01497,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25548_-1.root",OK,1,""
#FIT,fit_const,fit_const_err,chi2,ndf,chi2_ndf,prob,n_fit_points
#FIT,56.4037,0.203383,5.08252,8,0.635314,0.748721,9
