category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,yield_no_CB_corr,yield_no_CB_corr_err,yield_CB_corr,yield_CB_corr_err,yield_no_hodo3of4_corr,yield_no_hodo3of4_corr_err,yield_hodo3of4_corr,yield_hodo3of4_corr_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,coincidence_blocking_ratio,hodo3of4_LT,DPR_ns,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,24222,48.745,505.988,9.99971,0.0132513,6.70498,0.132509,6.25761,0.123668,6.55014,0.129449,6.55014,0.129449,6.70498,0.132509,83.874,1,0.9998,0.95534,0.976906,50,1567.33,1470.13,1178.14,994.123,1.03707,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24222_-1.root",OK,1,""
signal,24223,50.98,274.8,7.36491,0.0294339,8.08845,0.216778,6.90086,0.18495,7.88505,0.211327,7.88505,0.211327,8.08845,0.216778,41.312,1,1,0.875183,0.974853,50,1637.95,1536.92,1232.23,1040.17,1.03744,"ps5",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24223_-1.root",OK,1,""
signal,24224,50.299,515.662,10.0839,0.0133295,6.87351,0.134413,6.39693,0.125093,6.70438,0.131105,6.70438,0.131105,6.87351,0.134413,83.482,1,0.9997,0.954142,0.975395,50,1619.01,1519.52,1218.18,1028.68,1.03531,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24224_-1.root",OK,1,""
signal,24225,50.932,198.787,6.21403,0.0363849,7.23286,0.226097,6.73117,0.210414,7.05075,0.220404,7.05075,0.220404,7.23286,0.226097,30.553,1,0.9999,0.954674,0.974822,50,1638.55,1537.73,1233.01,1041.4,1.03446,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24225_-1.root",OK,1,""
signal,24226,48.252,549.938,10.3838,0.012717,6.99358,0.132052,6.52662,0.123235,6.8335,0.129029,6.8335,0.129029,6.99358,0.132052,86.956,1,0.9998,0.955092,0.977111,50,1559.47,1463.62,1172.53,989.805,1.03178,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24226_-1.root",OK,1,""
signal,24227,48.59,685.088,11.5772,0.0104202,7.13877,0.120637,6.6557,0.112474,6.97326,0.11784,6.97326,0.11784,7.13877,0.120637,106.18,1,0.9998,0.95446,0.976816,50,1569.57,1473.14,1180.79,996.73,1.03134,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24227_-1.root",OK,1,""
signal,24228,48.463,487.538,9.82035,0.0139187,6.78589,0.136686,6.32777,0.127459,6.63091,0.133565,6.63091,0.133565,6.78589,0.136686,79.903,1,0.9997,0.954283,0.977163,50,1557.78,1460.86,1171.61,989.044,1.03675,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24228_-1.root",OK,1,""
signal,24229,33.004,381.863,8.32441,0.0187387,7.15561,0.155989,6.78426,0.147893,7.07299,0.154188,7.07299,0.154188,7.15561,0.155989,57.67,1,0.9998,0.959178,0.988455,50,1096.33,1030.47,823.025,686.05,1.02437,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24229_-1.root",OK,1,""
signal,24230,17.164,229.8,6.16325,0.0335241,7.70383,0.206617,7.41685,0.19892,7.67793,0.205923,7.67793,0.205923,7.70383,0.206617,31.372,1,1,0.965996,0.996638,50,584.731,550.577,438.736,360.863,1.01254,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24230_-1.root",OK,1,""
signal,24257,48.528,539.325,10.3011,0.0131009,7.06563,0.134954,6.57691,0.125619,6.90366,0.13186,6.90366,0.13186,7.06563,0.134954,84.917,1,0.9996,0.95267,0.977077,50,1557,1464.7,1174.58,992.83,1.03512,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24257_-1.root",OK,1,""
