category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status
signal,24627,45.648,324.337,8.07348,0.0158548,5.14232,0.128004,65.081,1,0.9987,1.03051,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24627_-1.root",OK
signal,24628,46.769,263.625,7.24731,0.0199803,5.26731,0.144803,51.642,1,0.9986,1.03038,"ps5",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24628_-1.root",OK
signal,24629,42.21,358.875,8.47948,0.0144643,5.19086,0.122649,71.173,1,0.9985,1.02792,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24629_-1.root",OK
signal,24630,44.349,319.725,8.03533,0.0163314,5.22156,0.131228,63.11,1,0.9987,1.02934,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24630_-1.root",OK
signal,24631,47.127,429.3,9.24601,0.0124589,5.34862,0.115196,83.004,1,0.9985,1.03259,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24631_-1.root",OK
signal,24632,48.278,418.8,9.15584,0.0126415,5.29426,0.115744,81.997,1,0.9989,1.03543,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24632_-1.root",OK
signal,24633,48.932,122.287,4.95781,0.0436207,5.33426,0.216263,23.78,1,0.998,1.03523,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24633_-1.root",OK
signal,24634,46.837,392.025,8.89833,0.0133114,5.21841,0.118449,77.767,1,0.9986,1.03374,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24634_-1.root",OK
signal,24635,30.621,271.687,7.11068,0.0197165,5.35674,0.140198,51.912,1,0.9988,1.0223,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24635_-1.root",OK
signal,24636,15.872,183.637,5.56253,0.0300096,5.51089,0.166929,33.77,1,0.9982,1.0116,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24636_-1.root",OK
