run,category,target_raw,run_type_raw,BCM2_I,BCM2_Q,h_esing_Eff,comp_livetime,boil_corr,ps5,ps6,ps_choice,ps_factor,normyield,normyield_err
24442,signal,LH2,PI+SIDIS,16.28,28.982,0.9997,1.0,1.011913,-1.0,1.0,ps6,1.0,39.3866,1.48119
24443,signal,LH2,PI+SIDIS,16.198,27.027,1.0,1.0,1.011825,1.0,-1.0,ps5,1.0,44.183,1.61118
24444,signal,LH2,PI+SIDIS,16.187,26.553,0.9999,1.0,1.011809,-1.0,1.0,ps6,1.0,37.582,1.51375
24445,signal,LH2,PI+SIDIS,16.305,4.634,0.9997,1.0,1.011902,-1.0,1.0,ps6,1.0,40.2886,3.71546
24446,signal,LH2,PI+SIDIS,16.186,15.12,0.9998,1.0,1.011816,-1.0,1.0,ps6,1.0,33.7111,1.9384
24447,signal,LH2,PI+SIDIS,16.166,24.555,0.9997,1.0,1.011796,-1.0,1.0,ps6,1.0,38.0558,1.57237
24448,signal,LH2,PI+SIDIS,16.288,9.955,0.9999,1.0,1.011841,-1.0,1.0,ps6,1.0,40.6871,2.51554
24449,signal,LH2,PI+SIDIS,16.255,28.52,0.9998,1.0,1.01181,-1.0,1.0,ps6,1.0,37.7387,1.47019
24450,signal,LH2,PI+SIDIS,16.23,28.84,0.9998,1.0,1.011803,-1.0,1.0,ps6,1.0,38.5982,1.46296
24451,signal,LH2,PI+SIDIS,16.193,26.344,0.9999,1.0,1.011767,-1.0,1.0,ps6,1.0,39.32,1.54625
24452,signal,LH2,PI+SIDIS,16.385,29.6,0.9997,1.0,1.011923,-1.0,1.0,ps6,1.0,37.1853,1.42697
24453,signal,LH2,PI+SIDIS,16.318,28.184,0.9998,1.0,1.011864,-1.0,1.0,ps6,1.0,40.1209,1.50703
24454,signal,LH2,PI+SIDIS,8.172,15.592,0.9997,1.0,1.005853,-1.0,1.0,ps6,1.0,43.5956,1.89033
24508,signal,LH2,PI+SIDIS,16.244,19.176,0.9998,1.0,1.011854,-1.0,1.0,ps6,1.0,36.693,1.78076
24509,signal,LH2,PI+SIDIS,16.283,28.249,0.9997,1.0,1.011706,-1.0,1.0,ps6,1.0,34.7014,1.44997
24510,signal,LH2,PI+SIDIS,16.291,25.514,0.9999,1.0,1.011715,-1.0,1.0,ps6,1.0,35.9713,1.53572
24511,signal,LH2,PI+SIDIS,16.378,29.017,0.9997,1.0,1.011856,-1.0,1.0,ps6,1.0,37.8283,1.45566
24512,signal,LH2,PI+SIDIS,8.257,15.519,0.9997,1.0,1.005953,-1.0,1.0,ps6,1.0,39.8524,1.83853
24566,positron,LH2,PI+SIDIS,16.287,43.902,0.9967,1.0,-999.0,-1.0,1.0,ps6,1.0,0.815602,0.25924
24609,positron,LH2,PI+SIDIS,16.151,44.844,0.9968,1.0,1.011728,-1.0,1.0,ps6,1.0,0.91631,0.224611
24460,dummy,Dummy,PI+SIDIS,20.384,34.817,0.9997,1.0,1.0,-1.0,1.0,ps6,1.0,18.4505,1.01359
24461,dummy,Dummy,PI+SIDIS,19.869,9.824,1.0,1.0,1.0,-1.0,1.0,ps6,1.0,22.4908,2.03306
24463,dummy,Dummy,PI+SIDIS,20.341,24.823,0.9996,1.0,1.0,-1.0,1.0,ps6,1.0,22.2398,1.26891
24464,dummy,Dummy,PI+SIDIS,20.44,35.295,0.9997,1.0,1.0,-1.0,1.0,ps6,1.0,19.3817,1.03049
24513,dummy,Dummy,PI+SIDIS,20.097,32.121,0.9996,1.0,1.0,-1.0,1.0,ps6,1.0,18.4694,1.07401
24514,dummy,Dummy,PI+SIDIS,20.269,34.247,0.9998,1.0,1.0,-1.0,1.0,ps6,1.0,20.7298,1.06625
24515,dummy,Dummy,PI+SIDIS,20.088,33.048,0.9997,1.0,1.0,-1.0,1.0,ps6,1.0,20.8927,1.08994
24567,positron_dummy,Dummy,PI+SIDIS,20.415,58.689,0.9988,1.0,1.0,-1.0,1.0,ps6,1.0,0.529895,0.190384
24608,positron_dummy,Dummy,PI+SIDIS,20.105,57.619,0.9982,1.0,1.0,-1.0,1.0,ps6,1.0,1.2384,0.175526
