schema_version,mode,group_id,curve_label,setting_id,pt_bin,z_bin,phi_bin,pt_lo,pt_hi,pt_center,z_lo,z_hi,z_center,phi_lo,phi_hi,phi_center,n_sig,n_pos,n_dum,n_posdum,n_net,n_sim,y_sig,y_pos,y_dum,y_posdum,y_net,y_net_err,y_sim,y_sim_err,sim_scale,sigma_model,mean_xB,mean_Q2,nominal_z,xsec,xsec_err,rel_net_err,rel_sim_err,rel_xsec_err,flag_bits,valid_default,note
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,1,0,5,0.1,0.2,0.15,0,1,0.5,1.9635,2.35619,2.15984,4246,0,1060,0,4246,26281,32.7153,0,10.735,0,29.9051,0.761144,35.2539,0.290961,1e-06,0.0163053,0.25,3.3,0.36,0.0138314,0.000370083,0.0254519,0.00825329,0.0267566,0,1,
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,1,0,6,0.1,0.2,0.15,0,1,0.5,2.35619,2.74889,2.55254,5340,0,1260,0,5340,34455,42.9326,0,13.0516,0,39.5159,0.849948,49.7998,0.358423,1e-06,0.0163053,0.25,3.3,0.36,0.0129382,0.000293454,0.021509,0.00719727,0.0226812,0,1,
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,1,0,7,0.1,0.2,0.15,0,1,0.5,2.74889,3.14159,2.94524,6220,0,1488,0,6220,39159,51.5441,0,16.1429,0,47.3182,0.915063,58.0038,0.391518,1e-06,0.0163053,0.25,3.3,0.36,0.0133015,0.00027245,0.0193385,0.00674987,0.0204826,0,1,
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,1,0,8,0.1,0.2,0.15,0,1,0.5,3.14159,3.53429,3.33794,6731,0,1659,0,6731,42213,55.0191,0,18.1512,0,50.2674,0.953396,61.9665,0.403651,1e-06,0.0163053,0.25,3.3,0.36,0.0132269,0.000265252,0.0189665,0.00651402,0.0200539,0,1,
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,1,0,9,0.1,0.2,0.15,0,1,0.5,3.53429,3.92699,3.73064,6603,0,1558,0,6603,40046,53.2747,0,16.5909,0,48.9315,0.944797,56.7278,0.380094,1e-06,0.0163053,0.25,3.3,0.36,0.0140644,0.000287449,0.0193085,0.00670031,0.0204381,0,1,
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,1,0,10,0.1,0.2,0.15,0,1,0.5,3.92699,4.31969,4.12334,5496,0,1297,0,5496,32451,43.4234,0,13.2645,0,39.951,0.863526,43.3376,0.319868,1e-06,0.0163053,0.25,3.3,0.36,0.0150311,0.000343312,0.0216146,0.00738084,0.0228401,0,1,
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,1,0,11,0.1,0.2,0.15,0,1,0.5,4.31969,4.71239,4.51604,2780,0,709,0,2780,16854,20.8922,0,6.97197,0,19.0671,0.617307,19.8142,0.203056,1e-06,0.0163053,0.25,3.3,0.36,0.0156905,0.000532831,0.0323755,0.010248,0.0339588,0,1,
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,1,0,12,0.1,0.2,0.15,0,1,0.5,4.71239,5.10509,4.90874,668,0,143,0,668,3840,5.117,0,1.33635,0,4.76717,0.30146,3.85077,0.080116,1e-06,0.0163053,0.25,3.3,0.36,0.0201856,0.00134378,0.0632366,0.0208052,0.0665712,0,1,
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,1,0,13,0.1,0.2,0.15,0,1,0.5,5.10509,5.49779,5.30144,67,0,14,0,67,808,0.56022,0,0.113813,0,0.530426,0.0947782,0.779784,0.0321192,1e-06,0.0163053,0.25,3.3,0.36,0.0110912,0.00203379,0.178683,0.0411899,0.183369,0,1,
1,group,grp_pass5_piplus_LD2_zOv_x0p25_q23p3_thpq2,z0p36,pass5/pi+sidis/LD2/z0p36/x0p25/q23p3/hmsPneg3p642_shmsP2p615_hmsTh16p75_shmsTh10p305_thpq2,1,0,14,0.1,0.2,0.15,0,1,0.5,5.49779,5.89049,5.69414,21,0,3,0,21,460,0.188584,0,0.0257038,0,0.181855,0.0525002,0.472367,0.0250736,1e-06,0.0163053,0.25,3.3,0.36,0.00627732,0.00184259,0.288693,0.0530808,0.293532,0,1,
