category,run,BCM2_I,BCM2_Q_mC,hms_elclean_counts,hms_elclean_counts_per_mC,hms_elclean_counts_per_mC_err,yield,yield_err,rootfile,status
signal,24322,28.186,51.353,1041658,20284.26772,19.87452496,7.09657,0.17992,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24322_-1.root",OK
signal,24323,27.82,30.578,617189,20184.0866,25.69212417,7.21164,0.246229,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24323_-1.root",OK
signal,24324,28.175,50.607,1024243,20239.15664,19.99820009,7.09694,0.180841,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24324_-1.root",OK
signal,24325,28.197,49.833,1009819,20264.06197,20.16530225,7.10997,0.181702,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24325_-1.root",OK
signal,24326,28.016,46.141,932668,20213.43274,20.93035216,6.806,0.187242,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24326_-1.root",OK
signal,24327,27.236,46.15,935139,20263.03359,20.95397298,7.08341,0.188111,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24327_-1.root",OK
signal,24328,28.262,49.984,1013227,20271.02673,20.13827973,6.51245,0.17685,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24328_-1.root",OK
signal,24329,28.23,48.733,989438,20303.24421,20.41132254,6.67507,0.181372,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24329_-1.root",OK
signal,24330,27.331,39.219,794911,20268.51781,22.73331331,6.97643,0.204619,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24330_-1.root",OK
signal,24331,18.801,20.543,416599,20279.36523,31.41920887,7.38203,0.272685,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24331_-1.root",OK
signal,24332,10.155,17.331,351859,20302.29069,34.22635966,7.22895,0.277911,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24332_-1.root",OK
signal,24385,28.195,18.785,380675,20264.83897,32.84475138,6.9671,0.295342,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24385_-1.root",OK
signal,24386,28.456,58.926,1191492,20220.14052,18.52416343,7.11163,0.167109,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24386_-1.root",OK
signal,24387,28.341,52.904,1069859,20222.64857,19.55126051,6.65451,0.17297,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24387_-1.root",OK
signal,24388,28.171,59.061,1195864,20247.94704,18.51569849,6.66019,0.164027,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24388_-1.root",OK
signal,24389,26.534,43.093,874049,20282.85336,21.69507525,7.44092,0.197907,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24389_-1.root",OK
signal,24390,27.899,46.493,938618,20188.37244,20.83804008,7.01682,0.18788,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24390_-1.root",OK
signal,24396,28.377,48.793,985874,20205.23436,20.34947389,7.40566,0.189509,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24396_-1.root",OK
signal,24397,28.252,49.018,991061,20218.30756,20.30928367,7.32854,0.186136,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24397_-1.root",OK
signal,24398,19.22,32.736,665367,20325.23827,24.91753154,7.68276,0.221239,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24398_-1.root",OK
signal,24399,10.198,15.215,309282,20327.44003,36.5515136,7.78991,0.305494,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24399_-1.root",OK
signal,24424,28.117,49.001,991003,20224.13828,20.31573511,7.2083,0.186312,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24424_-1.root",OK
signal,24425,28.329,49.851,1009567,20251.69004,20.15550568,7.49277,0.187712,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24425_-1.root",OK
signal,24426,19.178,32.959,667683,20257.9872,24.79197544,7.38576,0.218602,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24426_-1.root",OK
signal,24427,10.171,16.833,343418,20401.4733,34.81368568,7.79543,0.288385,"./Skimmed_ROOTfiles/skimmed_coin_replay_production_24427_-1.root",OK
# FIT_MODEL,pol0
# FIT_c,20251.6054797
# FIT_cerr,4.44682526808
# FIT_chi2,82.7640666002
# FIT_ndf,24
# FIT_chi2ndf,3.44850277501
# FIT_prob,2.19399113712e-08
