category,run,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,DPR_ns,P1X_dead_prob,P1Y_dead_prob,P2X_dead_prob,P2Y_dead_prob,P1X_live_prob,P1Y_live_prob,P2X_live_prob,P2Y_live_prob,hodo3of4_LT,reportfile,status
signal,24322,1444.591,1367.163,1199.756,1039.11,50,0.07222955,0.06835815,0.0599878,0.0519555,0.92777045,0.93164185,0.9400122,0.9480445,0.978143582046,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24322_-1.report",OK
signal,24323,1426.126,1349.569,1184.398,1026.421,50,0.0713063,0.06747845,0.0592199,0.05132105,0.9286937,0.93252155,0.9407801,0.94867895,0.978671227896,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24323_-1.report",OK
signal,24324,1443.666,1366.435,1199.241,1039.662,50,0.0721833,0.06832175,0.05996205,0.0519831,0.9278167,0.93167825,0.94003795,0.9480169,0.978156391677,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24324_-1.report",OK
signal,24325,1444.404,1366.554,1200.021,1040.527,50,0.0722202,0.0683277,0.06000105,0.05202635,0.9277798,0.9316723,0.93999895,0.94797365,0.978135404433,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24325_-1.report",OK
signal,24326,1435.476,1358.695,1192.615,1034.284,50,0.0717738,0.06793475,0.05963075,0.0517142,0.9282262,0.93206525,0.94036925,0.9482858,0.978386834024,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24326_-1.report",OK
signal,24327,1398.001,1323.554,1161.423,1007.421,50,0.06990005,0.0661777,0.05807115,0.05037105,0.93009995,0.9338223,0.94192885,0.94962895,0.979451259554,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24327_-1.report",OK
signal,24328,1449.652,1373.046,1205.016,1045.377,50,0.0724826,0.0686523,0.0602508,0.05226885,0.9275174,0.9313477,0.9397492,0.94773115,0.977955953232,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24328_-1.report",OK
signal,24329,1447.616,1371.194,1203.165,1043.958,50,0.0723808,0.0685597,0.06015825,0.0521979,0.9276192,0.9314403,0.93984175,0.9478021,0.978015437778,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24329_-1.report",OK
signal,24330,1401.88,1327.784,1164.999,1010.855,50,0.070094,0.0663892,0.05824995,0.05054275,0.929906,0.9336108,0.94175005,0.94945725,0.979329099912,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24330_-1.report",OK
signal,24331,985.034,933.557,817.625,704.658,50,0.0492517,0.04667785,0.04088125,0.0352329,0.9507483,0.95332215,0.95911875,0.9647671,0.989575455776,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24331_-1.report",OK
signal,24332,544.329,516.012,451.378,386.312,50,0.02721645,0.0258006,0.0225689,0.0193156,0.97278355,0.9741994,0.9774311,0.9806844,0.996745402744,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24332_-1.report",OK
signal,24385,1440.626,1367.328,1199.367,1040.504,50,0.0720313,0.0683664,0.05996835,0.0520252,0.9279687,0.9316336,0.94003165,0.9479748,0.978164958526,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24385_-1.report",OK
signal,24386,1452.324,1378.541,1209.113,1048.539,50,0.0726162,0.06892705,0.06045565,0.05242695,0.9273838,0.93107295,0.93954435,0.94757305,0.97782716069,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24386_-1.report",OK
signal,24387,1445.103,1371.53,1203.185,1043.759,50,0.07225515,0.0685765,0.06015925,0.05218795,0.92774485,0.9314235,0.93984075,0.94781205,0.97803436384,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24387_-1.report",OK
signal,24388,1438.927,1365.232,1197.237,1038.312,50,0.07194635,0.0682616,0.05986185,0.0519156,0.92805365,0.9317384,0.94013815,0.9480844,0.978232570938,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24388_-1.report",OK
signal,24389,1357.914,1287.587,1129.703,979.686,50,0.0678957,0.06437935,0.05648515,0.0489843,0.9321043,0.93562065,0.94351485,0.9510157,0.980528784688,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24389_-1.report",OK
signal,24390,1421.022,1347.264,1182.34,1025.375,50,0.0710511,0.0673632,0.059117,0.05126875,0.9289489,0.9326368,0.940883,0.94873125,0.978756120751,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24390_-1.report",OK
signal,24396,1456.875,1375.211,1205.956,1040.04,50,0.07284375,0.06876055,0.0602978,0.052002,0.92715625,0.93123945,0.9397022,0.947998,0.977919366069,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24396_-1.report",OK
signal,24397,1447.689,1368.695,1200.863,1036.766,50,0.07238445,0.06843475,0.06004315,0.0518383,0.92761555,0.93156525,0.93995685,0.9481617,0.978117586142,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24397_-1.report",OK
signal,24398,1008.104,953.089,834.711,716.762,50,0.0504052,0.04765445,0.04173555,0.0358381,0.9495948,0.95234555,0.95826445,0.9641619,0.989150630715,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24398_-1.report",OK
signal,24399,546.587,516.804,452.151,385.824,50,0.02732935,0.0258402,0.02260755,0.0192912,0.97267065,0.9741598,0.97739245,0.9807088,0.996734570482,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24399_-1.report",OK
signal,24424,1437.276,1360.976,1194.075,1033.416,50,0.0718638,0.0680488,0.05970375,0.0516708,0.9281362,0.9319512,0.94029625,0.9483292,0.978349394759,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24424_-1.report",OK
signal,24425,1447.59,1370.868,1202.771,1041.725,50,0.0723795,0.0685434,0.06013855,0.05208625,0.9276205,0.9314566,0.93986145,0.94791375,0.978041183113,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24425_-1.report",OK
signal,24426,1002.984,949.902,832.024,716.172,50,0.0501492,0.0474951,0.0416012,0.0358086,0.9498508,0.9525049,0.9583988,0.9641914,0.989218881094,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24426_-1.report",OK
signal,24427,543.971,515.515,450.975,385.681,50,0.02719855,0.02577575,0.02254875,0.01928405,0.97280145,0.97422425,0.97745125,0.98071595,0.996751852541,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24427_-1.report",OK
positron,24559,1480.032,1412.368,1238.06,1074.915,50,0.0740016,0.0706184,0.061903,0.05374575,0.9259984,0.9293816,0.938097,0.94625425,0.976840860113,"./Pass0p1_REPORTfiles/COIN/PRODUCTION/replay_coin_production_24559_-1.report",OK
