category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,yield_no_CB_corr,yield_no_CB_corr_err,yield_CB_corr,yield_CB_corr_err,yield_no_hodo3of4_corr,yield_no_hodo3of4_corr_err,yield_hodo3of4_corr,yield_hodo3of4_corr_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,coincidence_blocking_ratio,hodo3of4_LT,DPR_ns,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,24322,28.186,340.575,8.63461,0.0213026,7.25514,0.18394,6.77163,0.171681,7.09657,0.17992,7.09657,0.17992,7.25514,0.18394,51.353,1,0.9999,0.954212,0.978144,50,1444.59,1367.16,1199.76,1039.11,1.02095,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24322_-1.root",OK,1,""
signal,24323,27.82,190.312,6.4979,0.0387195,7.36881,0.251595,6.35238,0.216891,7.21164,0.246229,7.21164,0.246229,7.36881,0.251595,30.578,1,0.9998,0.880851,0.978671,50,1426.13,1349.57,1184.4,1026.42,1.02045,"ps5",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24323_-1.root",OK,1,""
signal,24324,28.175,336.038,8.56274,0.0215911,7.25542,0.184879,6.7798,0.172759,7.09694,0.180841,7.09694,0.180841,7.25542,0.184879,50.607,1,0.9998,0.955313,0.978156,50,1443.67,1366.43,1199.24,1039.66,1.02083,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24324_-1.root",OK,1,""
signal,24325,28.197,331.388,8.46894,0.0219347,7.2689,0.185764,6.79187,0.173573,7.10997,0.181702,7.10997,0.181702,7.2689,0.185764,49.833,1,0.9996,0.95526,0.978135,50,1444.4,1366.55,1200.02,1040.53,1.02093,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24325_-1.root",OK,1,""
signal,24326,28.016,294.113,8.0914,0.023652,6.95635,0.191378,6.50798,0.179043,6.806,0.187242,6.806,0.187242,6.95635,0.191378,46.141,1,0.9997,0.956212,0.978387,50,1435.48,1358.69,1192.62,1034.28,1.02068,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24326_-1.root",OK,1,""
signal,24327,27.236,306.9,8.15019,0.0235647,7.23202,0.192057,6.77788,0.179997,7.08341,0.188111,7.08341,0.188111,7.23202,0.192057,46.15,1,0.9999,0.956867,0.979451,50,1398,1323.55,1161.42,1007.42,1.01912,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24327_-1.root",OK,1,""
signal,24328,28.262,305.475,8.29539,0.0217996,6.65924,0.180836,6.23127,0.169214,6.51245,0.17685,6.51245,0.17685,6.65924,0.180836,49.984,1,0.9998,0.956825,0.977956,50,1449.65,1373.05,1205.02,1045.38,1.0194,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24328_-1.root",OK,1,""
signal,24329,28.23,305.137,8.29106,0.0223673,6.82512,0.185449,6.38587,0.173514,6.67507,0.181372,6.67507,0.181372,6.82512,0.185449,48.733,1,0.9997,0.956674,0.978015,50,1447.62,1371.19,1203.16,1043.96,1.01957,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24329_-1.root",OK,1,""
signal,24330,27.331,256.538,7.52424,0.0277686,7.12369,0.208938,6.66927,0.19561,6.97643,0.204619,6.97643,0.204619,7.12369,0.208938,39.219,1,0.9999,0.955972,0.979329,50,1401.88,1327.78,1165,1010.86,1.01948,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24330_-1.root",OK,1,""
signal,24331,18.801,143.737,5.30953,0.0518987,7.45979,0.275558,7.09512,0.262087,7.38203,0.272685,7.38203,0.272685,7.45979,0.275558,20.543,1,0.9997,0.961134,0.989575,50,985.034,933.557,817.625,704.658,1.01373,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24331_-1.root",OK,1,""
signal,24332,10.155,120.45,4.6306,0.0602122,7.25256,0.278819,7.00131,0.26916,7.22895,0.277911,7.22895,0.277911,7.25256,0.278819,17.331,1,1,0.96851,0.996745,50,544.329,516.012,451.378,386.312,1.00739,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24332_-1.root",OK,1,""
signal,24385,28.195,122.963,5.2125,0.0579252,7.12262,0.301935,6.67822,0.283096,6.9671,0.295342,6.9671,0.295342,7.12262,0.301935,18.785,1,0.9997,0.958537,0.978165,50,1440.63,1367.33,1199.37,1040.5,1.01993,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24385_-1.root",OK,1,""
signal,24386,28.456,393.525,9.24708,0.0184814,7.27289,0.170899,6.819,0.160233,7.11163,0.167109,7.11163,0.167109,7.27289,0.170899,58.926,1,0.9998,0.958853,0.977827,50,1452.32,1378.54,1209.11,1048.54,1.02087,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24386_-1.root",OK,1,""
signal,24387,28.341,330.638,8.59421,0.0205783,6.80397,0.176855,6.38354,0.165926,6.65451,0.17297,6.65451,0.17297,6.80397,0.176855,52.904,1,0.9998,0.959279,0.978034,50,1445.1,1371.53,1203.18,1043.76,1.0212,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24387_-1.root",OK,1,""
signal,24388,28.171,369.787,9.1071,0.0184116,6.80839,0.167676,6.39084,0.157393,6.66019,0.164027,6.66019,0.164027,6.80839,0.167676,59.061,1,0.9998,0.959558,0.978233,50,1438.93,1365.23,1197.24,1038.31,1.02052,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24388_-1.root",OK,1,""
signal,24389,26.534,301.537,8.02,0.0251666,7.58868,0.201837,7.1291,0.189613,7.44092,0.197907,7.44092,0.197907,7.58868,0.201837,43.093,1,0.9998,0.958094,0.980529,50,1357.91,1287.59,1129.7,979.686,1.01862,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24389_-1.root",OK,1,""
signal,24390,27.899,305.475,8.1793,0.0234687,7.16912,0.191958,6.70533,0.17954,7.01682,0.18788,7.01682,0.18788,7.16912,0.191958,46.493,1,0.9997,0.955609,0.978756,50,1421.02,1347.26,1182.34,1025.38,1.02024,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24390_-1.root",OK,1,""
signal,24396,28.377,338.55,8.66339,0.0223685,7.57287,0.193788,7.07765,0.181115,7.40566,0.189509,7.40566,0.189509,7.57287,0.193788,48.793,1,0.9999,0.955709,0.977919,50,1456.88,1375.21,1205.96,1040.04,1.01995,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24396_-1.root",OK,1,""
