category,run,ctime_raw_withstart,ctime_good_withstart,coinc_blocking_ratio,rootfile,status
signal,24322,212305,202584,0.954212,"./Pass0p1_ROOTfiles/coin_replay_production_24322_-1.root",OK
signal,24323,1.49475e+06,1.31665e+06,0.880851,"./Pass0p1_ROOTfiles/coin_replay_production_24323_-1.root",OK
signal,24324,208875,199541,0.955313,"./Pass0p1_ROOTfiles/coin_replay_production_24324_-1.root",OK
signal,24325,206305,197075,0.95526,"./Pass0p1_ROOTfiles/coin_replay_production_24325_-1.root",OK
signal,24326,189620,181317,0.956212,"./Pass0p1_ROOTfiles/coin_replay_production_24326_-1.root",OK
signal,24327,189251,181088,0.956867,"./Pass0p1_ROOTfiles/coin_replay_production_24327_-1.root",OK
signal,24328,206299,197392,0.956825,"./Pass0p1_ROOTfiles/coin_replay_production_24328_-1.root",OK
signal,24329,200964,192257,0.956674,"./Pass0p1_ROOTfiles/coin_replay_production_24329_-1.root",OK
signal,24330,161420,154313,0.955972,"./Pass0p1_ROOTfiles/coin_replay_production_24330_-1.root",OK
signal,24331,63063,60612,0.961134,"./Pass0p1_ROOTfiles/coin_replay_production_24331_-1.root",OK
signal,24332,33249,32202,0.96851,"./Pass0p1_ROOTfiles/coin_replay_production_24332_-1.root",OK
signal,24385,77660,74440,0.958537,"./Pass0p1_ROOTfiles/coin_replay_production_24385_-1.root",OK
signal,24386,243714,233686,0.958853,"./Pass0p1_ROOTfiles/coin_replay_production_24386_-1.root",OK
signal,24387,218612,209710,0.959279,"./Pass0p1_ROOTfiles/coin_replay_production_24387_-1.root",OK
signal,24388,245312,235391,0.959558,"./Pass0p1_ROOTfiles/coin_replay_production_24388_-1.root",OK
signal,24389,176227,168842,0.958094,"./Pass0p1_ROOTfiles/coin_replay_production_24389_-1.root",OK
signal,24390,191028,182548,0.955609,"./Pass0p1_ROOTfiles/coin_replay_production_24390_-1.root",OK
signal,24396,211915,202529,0.955709,"./Pass0p1_ROOTfiles/coin_replay_production_24396_-1.root",OK
signal,24397,213614,203889,0.954474,"./Pass0p1_ROOTfiles/coin_replay_production_24397_-1.root",OK
signal,24398,103827,99806,0.961272,"./Pass0p1_ROOTfiles/coin_replay_production_24398_-1.root",OK
signal,24399,29333,28356,0.966693,"./Pass0p1_ROOTfiles/coin_replay_production_24399_-1.root",OK
signal,24424,213541,203526,0.9531,"./Pass0p1_ROOTfiles/coin_replay_production_24424_-1.root",OK
signal,24425,218450,208184,0.953005,"./Pass0p1_ROOTfiles/coin_replay_production_24425_-1.root",OK
signal,24426,105181,100764,0.958006,"./Pass0p1_ROOTfiles/coin_replay_production_24426_-1.root",OK
signal,24427,32716,31631,0.966836,"./Pass0p1_ROOTfiles/coin_replay_production_24427_-1.root",OK
positron,24559,471677,446217,0.946022,"./Pass0p1_ROOTfiles/coin_replay_production_24559_-1.root",OK
positron,24603,571117,540820,0.946951,"./Pass0p1_ROOTfiles/coin_replay_production_24603_-1.root",OK
dummy,24335,27094,25838,0.953643,"./Pass0p1_ROOTfiles/coin_replay_production_24335_-1.root",OK
dummy,24336,209146,199357,0.953195,"./Pass0p1_ROOTfiles/coin_replay_production_24336_-1.root",OK
dummy,24337,242986,231815,0.954026,"./Pass0p1_ROOTfiles/coin_replay_production_24337_-1.root",OK
dummy,24338,271104,258631,0.953992,"./Pass0p1_ROOTfiles/coin_replay_production_24338_-1.root",OK
dummy,24339,247336,235904,0.953779,"./Pass0p1_ROOTfiles/coin_replay_production_24339_-1.root",OK
dummy,24400,185187,176131,0.951098,"./Pass0p1_ROOTfiles/coin_replay_production_24400_-1.root",OK
dummy,24401,193714,184334,0.951578,"./Pass0p1_ROOTfiles/coin_replay_production_24401_-1.root",OK
dummy,24402,260536,248126,0.952367,"./Pass0p1_ROOTfiles/coin_replay_production_24402_-1.root",OK
positron_dummy,24560,395425,372652,0.942409,"./Pass0p1_ROOTfiles/coin_replay_production_24560_-1.root",OK
positron_dummy,24601,411077,386684,0.940661,"./Pass0p1_ROOTfiles/coin_replay_production_24601_-1.root",OK
