run,category,target_raw,run_type_raw,BCM2_I,BCM2_Q,h_esing_Eff,comp_livetime,boil_corr,ps5,ps6,ps_choice,ps_factor,normyield,normyield_err
24877,signal,LD2,PI+SIDIS,39.88,10.598,0.9983,1.0,1.01393,-1.0,1.0,ps6,1.0,401.152,6.97899
24878,signal,LD2,PI+SIDIS,50.226,56.906,0.9982,1.0,1.017544,-1.0,1.0,ps6,1.0,390.676,3.06704
24879,signal,LD2,PI+SIDIS,42.653,11.334,0.9981,1.0,1.014899,-1.0,1.0,ps6,1.0,399.368,6.76933
24880,signal,LD2,PI+SIDIS,39.009,74.598,0.9983,1.0,1.013626,-1.0,1.0,ps6,1.0,397.408,2.61944
24881,signal,LD2,PI+SIDIS,38.68,74.874,0.9982,1.0,1.013511,-1.0,1.0,ps6,1.0,403.851,2.62979
24882,signal,LD2,PI+SIDIS,26.707,46.445,0.9985,1.0,1.009329,-1.0,1.0,ps6,1.0,408.644,3.23896
24883,signal,LD2,PI+SIDIS,12.845,22.421,0.9982,1.0,1.004487,-1.0,1.0,ps6,1.0,417.129,4.51364
24893,dummy,Dummy,PI+SIDIS,38.088,63.22,0.9985,1.0,1.0,-1.0,1.0,ps6,1.0,102.538,1.3442
24894,dummy,Dummy,PI+SIDIS,40.403,72.287,0.9984,1.0,1.0,-1.0,1.0,ps6,1.0,104.609,1.27278
