run,category,target_raw,run_type_raw,BCM2_I,BCM2_Q,h_esing_Eff,comp_livetime,boil_corr,ps5,ps6,ps_choice,ps_factor,normyield,normyield_err
25318,signal,LD2,PI+SIDIS,9.169,16.453,0.9991,1.0,1.003203,-1.0,1.0,ps6,1.0,513.477,6.91423
25319,signal,LD2,PI+SIDIS,9.159,16.165,0.9991,1.0,1.003199,-1.0,1.0,ps6,1.0,523.375,7.02174
25320,signal,LD2,PI+SIDIS,9.169,5.189,0.9991,1.0,1.003203,-1.0,1.0,ps6,1.0,530.739,12.5219
25321,signal,LD2,PI+SIDIS,9.173,7.871,0.999,1.0,1.003204,-1.0,1.0,ps6,1.0,541.19,10.1999
25322,signal,LD2,PI+SIDIS,5.091,9.096,0.9992,1.0,1.001778,-1.0,1.0,ps6,1.0,544.708,8.82002
25323,signal,LD2,PI+SIDIS,5.088,9.003,0.9989,1.0,1.001777,-1.0,1.0,ps6,1.0,538.515,8.81034
25344,signal,LD2,PI+SIDIS,9.17,16.829,0.9992,1.0,1.003203,-1.0,1.0,ps6,1.0,511.015,6.82283
25345,signal,LD2,PI+SIDIS,9.168,9.572,0.9992,1.0,1.003202,-1.0,1.0,ps6,1.0,508.985,9.07029
25336,dummy,Dummy,PI+SIDIS,20.176,38.039,0.999,1.0,1.0,-1.0,1.0,ps6,1.0,163.159,2.52778
25343,dummy,Dummy,PI+SIDIS,20.357,29.985,0.999,1.0,1.0,-1.0,1.0,ps6,1.0,162.664,2.84043
