category,run,ctime_raw_withstart,ctime_good_withstart,coinc_blocking_ratio,rootfile,status
signal,24627,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24627_-1.root",NOFILE
signal,24628,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24628_-1.root",NOFILE
signal,24629,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24629_-1.root",NOFILE
signal,24630,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24630_-1.root",NOFILE
signal,24631,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24631_-1.root",NOFILE
signal,24632,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24632_-1.root",NOFILE
signal,24633,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24633_-1.root",NOFILE
signal,24634,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24634_-1.root",NOFILE
signal,24635,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24635_-1.root",NOFILE
signal,24636,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24636_-1.root",NOFILE
signal,24674,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24674_-1.root",NOFILE
signal,24675,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24675_-1.root",NOFILE
signal,24676,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24676_-1.root",NOFILE
signal,24677,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24677_-1.root",NOFILE
signal,24678,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24678_-1.root",NOFILE
signal,24679,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24679_-1.root",NOFILE
signal,24680,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24680_-1.root",NOFILE
signal,24681,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24681_-1.root",NOFILE
signal,24682,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24682_-1.root",NOFILE
signal,24683,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24683_-1.root",NOFILE
positron,24865,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24865_-1.root",NOFILE
positron,24866,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24866_-1.root",NOFILE
positron,24867,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24867_-1.root",NOFILE
dummy,24641,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24641_-1.root",NOFILE
dummy,24642,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24642_-1.root",NOFILE
dummy,24643,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24643_-1.root",NOFILE
dummy,24684,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24684_-1.root",NOFILE
dummy,24685,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24685_-1.root",NOFILE
dummy,24686,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24686_-1.root",NOFILE
