run,spec,run_type,target,hms_p,shms_p,fit_variable,all_events,selected_events,fit_mean,fit_sigma,fit_entries,fit_attempted,fit_status,fit_valid,covariance_status,fit_chi2,fit_ndf,fit_chi2_ndf,fit_edm,candidate_mean,candidate_sigma,failure_reason,status
25335,hms,HMSDIS,LH2,-3.642,2.615,H.gtr.beta,2093344,776192,0.999799,0.0294697,776192,1,0,1,3,5.36099,10,0.536099,3.93831e-07,0.999799,0.0294697,,OK
25361,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,2151603,799896,1.00007,0.0295596,799896,1,0,1,3,7.40671,10,0.740671,1.17762e-07,1.00007,0.0295596,,OK
25367,hms,HMSDIS,LD2,-3.642,3.632,H.gtr.beta,2128903,696593,1.00023,0.0300755,696593,1,0,1,3,12.0767,10,1.20767,1.43369e-06,1.00023,0.0300755,,OK
25369,hms,HMSDIS,Dummy,-3.642,3.632,H.gtr.beta,2158940,728330,0.999882,0.0298669,728330,1,0,1,3,7.84243,10,0.784243,7.92529e-07,0.999882,0.0298669,,OK
25373,hms,HMSDIS,C,-3.642,3.632,H.gtr.beta,1638070,548634,1.00007,0.0297742,548634,1,0,1,3,6.89697,10,0.689697,5.25825e-07,1.00007,0.0297742,,OK
25378,hms,HMSDIS,Cu,-3.642,3.632,H.gtr.beta,1551787,482351,1.00005,0.0295116,482351,1,0,1,3,7.89146,10,0.789146,5.74643e-08,1.00005,0.0295116,,OK
25391,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,2101330,777431,0.999884,0.0294572,777431,1,0,1,3,17.3278,10,1.73278,3.86167e-07,0.999884,0.0294572,,OK
25396,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,2280935,841154,0.999856,0.0294958,841154,1,0,1,3,11.5811,10,1.15811,1.0353e-07,0.999856,0.0294958,,OK
25397,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,772905,286770,0.999945,0.0297379,286770,1,0,1,3,15.3904,10,1.53904,3.90209e-07,0.999945,0.0297379,,OK
25399,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,640135,237147,1.00009,0.0300801,237147,1,0,1,3,27.6884,10,2.76884,6.09064e-07,1.00009,0.0300801,,OK
25400,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,589456,217772,0.999646,0.0295541,217772,1,0,1,3,18.1599,10,1.81599,2.34518e-07,0.999646,0.0295541,,OK
25401,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,591088,218834,0.999614,0.0298963,218834,1,0,1,3,9.8898,10,0.98898,5.6784e-08,0.999614,0.0298963,,OK
25402,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,676072,250824,0.999809,0.0292965,250824,1,0,1,3,12.7554,10,1.27554,1.72141e-08,0.999809,0.0292965,,OK
25403,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,495286,183866,0.99958,0.029077,183866,1,0,1,3,11.4918,10,1.14918,6.15667e-08,0.99958,0.029077,,OK
25404,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,525279,194472,0.999314,0.0295498,194472,1,0,1,3,8.73739,10,0.873739,1.07007e-07,0.999314,0.0295498,,OK
25405,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,418723,155042,0.999177,0.0288805,155042,1,0,1,3,17.1206,10,1.71206,3.32919e-08,0.999177,0.0288805,,OK
25406,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,755696,279622,0.999325,0.0293056,279622,1,0,1,3,7.04972,10,0.704972,1.11421e-07,0.999325,0.0293056,,OK
25407,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,836466,310348,0.999427,0.029268,310348,1,0,1,3,6.96667,10,0.696667,1.36216e-08,0.999427,0.029268,,OK
25408,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,390271,144097,0.999552,0.0298465,144097,1,0,1,3,7.74206,10,0.774206,2.02731e-07,0.999552,0.0298465,,OK
25409,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,594910,220529,0.99991,0.0296028,220529,1,0,1,3,10.8404,10,1.08404,3.59501e-08,0.99991,0.0296028,,OK
25410,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,538710,199346,0.999717,0.0298459,199346,1,0,1,3,14.804,10,1.4804,6.15535e-08,0.999717,0.0298459,,OK
25411,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,743494,275054,0.999721,0.0301698,275054,1,0,1,3,12.9734,10,1.29734,1.73567e-07,0.999721,0.0301698,,OK
25412,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,744973,276427,0.999483,0.0292753,276427,1,0,1,3,18.5809,10,1.85809,1.31775e-07,0.999483,0.0292753,,OK
25413,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,616912,228827,0.99932,0.0292768,228827,1,0,1,3,8.98245,10,0.898245,9.4464e-08,0.99932,0.0292768,,OK
25414,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,785782,290842,1.00011,0.0298993,290842,1,0,1,3,7.97642,10,0.797642,3.84133e-07,1.00011,0.0298993,,OK
25415,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,703888,261188,0.999859,0.0296884,261188,1,0,1,3,5.2163,10,0.52163,4.68336e-08,0.999859,0.0296884,,OK
25416,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,583137,215629,0.999406,0.0295025,215629,1,0,1,3,26.1301,10,2.61301,2.03751e-08,0.999406,0.0295025,,OK
25417,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,670663,248313,0.999588,0.0295263,248313,1,0,1,3,4.21377,10,0.421377,2.49295e-08,0.999588,0.0295263,,OK
25418,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,609428,225929,0.999863,0.0289932,225929,1,0,1,3,8.38036,10,0.838036,5.75871e-08,0.999863,0.0289932,,OK
25420,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,607030,224673,0.999798,0.0293176,224673,1,0,1,3,9.66437,10,0.966437,6.57493e-08,0.999798,0.0293176,,OK
25421,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,592665,219538,0.999993,0.0301868,219538,1,0,1,3,18.3355,10,1.83355,4.24282e-07,0.999993,0.0301868,,OK
25422,hms,HMSDIS,LH2,-3.642,3.632,H.gtr.beta,710670,263747,1.00013,0.029761,263747,1,0,1,3,14.6368,10,1.46368,6.2048e-08,1.00013,0.029761,,OK
25431,hms,HMSDIS,LH2,-3.642,-3.632,H.gtr.beta,2014305,745982,0.999342,0.0297567,745982,1,0,1,3,25.5585,10,2.55585,1.22397e-07,0.999342,0.0297567,,OK
