run,spec,run_type,target,hms_p,shms_p,fit_variable,all_events,selected_events,fit_mean,fit_sigma,fit_entries,fit_attempted,fit_status,fit_valid,covariance_status,fit_chi2,fit_ndf,fit_chi2_ndf,fit_edm,candidate_mean,candidate_sigma,failure_reason,status
24050,coin,PI-SIDIS,Cu,-1.531,-4.868,CTime.ePiCoinTime_ROC2,456182,5884,51.2868,0.29606,5884,1,0,1,3,9.3287,3,3.10957,8.72835e-06,51.2868,0.29606,,OK
24051,coin,PI-SIDIS,Cu,-1.531,-4.868,CTime.ePiCoinTime_ROC2,381161,4978,51.2301,0.312556,4978,1,0,1,3,8.07289,3,2.69096,1.18602e-05,51.2301,0.312556,,OK
24054,coin,PI-SIDIS,LH2,-1.531,-4.868,CTime.ePiCoinTime_ROC2,314125,5676,51.1913,0.318812,5676,1,0,1,3,5.86988,3,1.95663,3.53481e-08,51.1913,0.318812,,OK
24055,coin,PI-SIDIS,LH2,-1.531,-4.868,CTime.ePiCoinTime_ROC2,316717,5589,51.1912,0.295722,5589,1,0,1,3,1.294,3,0.431333,1.86977e-07,51.1912,0.295722,,OK
24056,coin,PI-SIDIS,LH2,-1.531,-4.868,CTime.ePiCoinTime_ROC2,332900,5908,51.2536,0.310305,5908,1,0,1,3,7.029,3,2.343,8.0889e-10,51.2536,0.310305,,OK
24057,coin,PI-SIDIS,LH2,-1.531,-4.868,CTime.ePiCoinTime_ROC2,294966,5247,51.2121,0.317848,5247,1,0,1,3,2.85131,3,0.950437,8.06715e-08,51.2121,0.317848,,OK
24058,coin,PI-SIDIS,LH2,-1.531,-4.868,CTime.ePiCoinTime_ROC2,140482,2674,51.2253,0.305329,2674,1,0,1,3,16.4423,3,5.48076,2.6694e-07,51.2253,0.305329,,OK
24059,coin,PI-SIDIS,LH2,-1.531,-4.868,CTime.ePiCoinTime_ROC2,45761,987,51.2174,0.243025,987,1,0,1,3,1.26347,2,0.631735,5.55546e-06,51.2174,0.243025,,OK
24060,coin,PI-SIDIS,LD2,-1.531,-4.868,CTime.ePiCoinTime_ROC2,412878,5960,51.2438,0.325479,5960,1,0,1,3,6.77969,3,2.2599,2.21144e-06,51.2438,0.325479,,OK
24061,coin,PI-SIDIS,LD2,-1.531,-4.868,CTime.ePiCoinTime_ROC2,499463,7184,51.2153,0.315489,7184,1,0,1,3,12.1587,3,4.05288,1.68556e-06,51.2153,0.315489,,OK
24062,coin,PI-SIDIS,LD2,-1.531,-4.868,CTime.ePiCoinTime_ROC2,479414,7036,51.1881,0.314895,7036,1,0,1,3,14.8136,3,4.93788,1.26638e-07,51.1881,0.314895,,OK
24063,coin,PI-SIDIS,LD2,-1.531,-4.868,CTime.ePiCoinTime_ROC2,416964,6025,51.2033,0.307852,6025,1,0,1,3,8.40918,3,2.80306,7.91672e-09,51.2033,0.307852,,OK
24064,coin,PI-SIDIS,LD2,-1.531,-4.868,CTime.ePiCoinTime_ROC2,225750,3526,51.2316,0.292259,3526,1,0,1,3,5.40365,3,1.80122,8.50882e-06,51.2316,0.292259,,OK
24065,coin,PI-SIDIS,LD2,-1.531,-4.868,CTime.ePiCoinTime_ROC2,118347,1973,51.2908,0.29433,1973,1,0,1,3,3.54729,3,1.18243,4.00187e-06,51.2908,0.29433,,OK
24066,coin,PI-SIDIS,Dummy,-1.531,-4.868,CTime.ePiCoinTime_ROC2,188983,2546,51.1825,0.301258,2546,1,0,1,3,3.35839,3,1.11946,5.81513e-07,51.1825,0.301258,,OK
24067,coin,PI-SIDIS,C,-1.531,-4.868,CTime.ePiCoinTime_ROC2,370237,5200,51.1837,0.315173,5200,1,0,1,3,11.5016,3,3.83386,6.75901e-07,51.1837,0.315173,,OK
24068,coin,PI-SIDIS,C,-1.531,-4.868,CTime.ePiCoinTime_ROC2,366311,5231,51.2072,0.307509,5231,1,0,1,3,9.66572,3,3.22191,1.35504e-06,51.2072,0.307509,,OK
24069,coin,PI-SIDIS,C,-1.531,-4.868,CTime.ePiCoinTime_ROC2,515113,7218,51.1964,0.324686,7218,1,0,1,3,10.2802,3,3.42675,1.08117e-07,51.1964,0.324686,,OK
24070,coin,PI-SIDIS,C,-1.531,-4.868,CTime.ePiCoinTime_ROC2,129803,2084,51.2151,0.290264,2084,1,0,1,3,8.19093,3,2.73031,2.77219e-06,51.2151,0.290264,,OK
24071,coin,PI-SIDIS,Cu,-1.531,-4.868,CTime.ePiCoinTime_ROC2,481986,6085,51.1997,0.300817,6085,1,0,1,3,8.63609,3,2.8787,2.92667e-07,51.1997,0.300817,,OK
24072,coin,PI-SIDIS,Cu,-1.531,-4.868,CTime.ePiCoinTime_ROC2,416867,5342,51.2117,0.322811,5342,1,0,1,3,9.83234,3,3.27745,3.89437e-07,51.2117,0.322811,,OK
24073,coin,PI-SIDIS,Cu,-1.531,-4.868,CTime.ePiCoinTime_ROC2,430364,5336,51.2274,0.315904,5336,1,0,1,3,5.00692,3,1.66897,8.13694e-07,51.2274,0.315904,,OK
24074,coin,PI-SIDIS,Cu,-1.531,-4.868,CTime.ePiCoinTime_ROC2,437691,5357,51.215,0.315316,5357,1,0,1,3,4.95901,3,1.653,2.26993e-07,51.215,0.315316,,OK
24075,coin,PI-SIDIS,Cu,-1.531,-4.868,CTime.ePiCoinTime_ROC2,397080,4991,51.2169,0.299664,4991,1,0,1,3,17.1164,3,5.70546,3.58044e-06,51.2169,0.299664,,OK
24076,coin,PI-SIDIS,Cu,-1.531,-4.868,CTime.ePiCoinTime_ROC2,433351,5464,51.2141,0.281047,5464,1,0,1,3,4.34544,3,1.44848,2.76578e-06,51.2141,0.281047,,OK
24079,coin,PI-SIDIS,Cu,-1.531,-4.868,CTime.ePiCoinTime_ROC2,425506,5351,51.2153,0.316738,5351,1,0,1,3,15.3166,3,5.10552,1.10337e-06,51.2153,0.316738,,OK
24080,coin,PI-SIDIS,Cu,-1.531,-4.868,CTime.ePiCoinTime_ROC2,484501,6114,51.1889,0.320365,6114,1,0,1,3,9.40562,3,3.13521,1.20354e-07,51.1889,0.320365,,OK
24081,coin,PI-SIDIS,LH2,-1.531,-4.868,CTime.ePiCoinTime_ROC2,321738,5569,51.1956,0.320926,5569,1,0,1,3,10.6653,3,3.55509,4.37095e-06,51.1956,0.320926,,OK
24082,coin,PI-SIDIS,LH2,-1.531,-4.868,CTime.ePiCoinTime_ROC2,309840,5566,51.1918,0.315856,5566,1,0,1,3,5.23417,3,1.74472,1.16072e-08,51.1918,0.315856,,OK
24084,coin,PI-SIDIS,Dummy,-1.531,-4.868,CTime.ePiCoinTime_ROC2,209236,2811,51.1997,0.291466,2811,1,0,1,3,9.88025,3,3.29342,6.32841e-07,51.1997,0.291466,,OK
24085,coin,PI-SIDIS,Dummy,-1.531,-4.868,CTime.ePiCoinTime_ROC2,219316,2891,51.2033,0.314938,2891,1,0,1,3,9.36911,3,3.12304,1.54713e-08,51.2033,0.314938,,OK
24086,coin,PI-SIDIS,Dummy,-1.531,-4.868,CTime.ePiCoinTime_ROC2,225088,3001,51.1956,0.320756,3001,1,0,1,3,5.8614,3,1.9538,4.45926e-07,51.1956,0.320756,,OK
24087,coin,PI-SIDIS,C,-1.531,-4.868,CTime.ePiCoinTime_ROC2,621056,8437,51.2248,0.321069,8437,1,0,1,3,18.8713,3,6.29042,4.20027e-06,51.2248,0.321069,,OK
24089,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,216894,8977,51.199,0.317628,8977,1,0,1,3,16.7332,3,5.57773,5.82125e-07,51.199,0.317628,,OK
24091,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,1867325,6297,51.2025,0.31963,6297,1,0,1,3,4.86905,3,1.62302,2.98779e-08,51.2025,0.31963,,OK
24092,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,275319,11371,51.178,0.332635,11371,1,0,1,3,39.6612,3,13.2204,8.4877e-06,51.178,0.332635,,OK
24093,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,265456,11194,51.1885,0.319346,11194,1,0,1,3,21.3343,3,7.11142,2.89685e-06,51.1885,0.319346,,OK
24094,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,248795,10581,51.2207,0.324526,10581,1,0,1,3,8.66873,3,2.88958,1.70146e-06,51.2207,0.324526,,OK
24095,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,108975,4758,51.2311,0.277657,4758,1,0,1,3,2.61279,3,0.870929,7.14512e-06,51.2311,0.277657,,OK
24096,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,34874,1770,51.2386,0.286002,1770,1,0,1,3,6.85221,3,2.28407,6.86596e-08,51.2386,0.286002,,OK
24097,coin,PI-SIDIS,LD2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,23528,794,51.1829,0.280641,794,1,0,1,3,4.16071,3,1.3869,8.65915e-07,51.1829,0.280641,,OK
24098,coin,PI-SIDIS,LD2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,306476,9870,51.184,0.309449,9870,1,0,1,3,25.1594,3,8.38646,2.35842e-08,51.184,0.309449,,OK
24099,coin,PI-SIDIS,LD2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,323310,10653,51.2117,0.287382,10653,1,0,1,3,8.8419,3,2.9473,2.7354e-06,51.2117,0.287382,,OK
24100,coin,PI-SIDIS,LD2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,277762,9060,51.2315,0.310917,9060,1,0,1,3,6.70309,3,2.23436,2.50034e-08,51.2315,0.310917,,OK
24101,coin,PI-SIDIS,LD2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,320552,10392,51.1977,0.308609,10392,1,0,1,3,11.6375,3,3.87915,5.32058e-06,51.1977,0.308609,,OK
24103,coin,PI-SIDIS,LD2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,170874,5747,51.2056,0.304703,5747,1,0,1,3,14.6488,3,4.88292,1.68195e-06,51.2056,0.304703,,OK
24104,coin,PI-SIDIS,LD2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,425183,13586,51.2351,0.313553,13586,1,0,1,3,10.5875,3,3.52917,3.04207e-07,51.2351,0.313553,,OK
24110,coin,PI-SIDIS,LD2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,287177,9035,51.1531,0.294777,9035,1,0,1,3,14.7395,3,4.91315,9.16272e-07,51.1531,0.294777,,OK
24111,coin,PI-SIDIS,LD2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,300837,9628,51.1814,0.316073,9628,1,0,1,3,27.6376,3,9.21253,2.23067e-07,51.1814,0.316073,,OK
24112,coin,PI-SIDIS,LD2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,334682,10683,51.2213,0.328695,10683,1,0,1,3,9.06501,3,3.02167,2.11472e-06,51.2213,0.328695,,OK
24113,coin,PI-SIDIS,LD2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,146136,4949,51.1884,0.292952,4949,1,0,1,3,24.8426,3,8.28086,1.63258e-07,51.1884,0.292952,,OK
24116,coin,PI-SIDIS,Dummy,-1.531,-3.632,CTime.ePiCoinTime_ROC2,238322,7168,51.1693,0.314052,7168,1,0,1,3,12.1275,3,4.04249,8.73427e-06,51.1693,0.314052,,OK
24117,coin,PI-SIDIS,Dummy,-1.531,-3.632,CTime.ePiCoinTime_ROC2,240514,7244,51.1994,0.320701,7244,1,0,1,3,3.32494,3,1.10831,1.39167e-07,51.1994,0.320701,,OK
24120,coin,PI-SIDIS,C,-1.531,-3.632,CTime.ePiCoinTime_ROC2,420492,13385,51.1834,0.316543,13385,1,0,1,3,7.22192,3,2.40731,9.33852e-08,51.1834,0.316543,,OK
24121,coin,PI-SIDIS,C,-1.531,-3.632,CTime.ePiCoinTime_ROC2,395044,12781,51.1981,0.312954,12781,1,0,1,3,14.6221,3,4.87403,2.14359e-06,51.1981,0.312954,,OK
24122,coin,PI-SIDIS,C,-1.531,-3.632,CTime.ePiCoinTime_ROC2,371022,11788,51.2361,0.31717,11788,1,0,1,3,3.58863,3,1.19621,1.29717e-07,51.2361,0.31717,,OK
24123,coin,PI-SIDIS,C,-1.531,-3.632,CTime.ePiCoinTime_ROC2,353379,11133,51.2115,0.325186,11133,1,0,1,3,15.0019,3,5.00064,1.43735e-07,51.2115,0.325186,,OK
24125,coin,PI-SIDIS,C,-1.531,-3.632,CTime.ePiCoinTime_ROC2,88466,3059,51.2191,0.28942,3059,1,0,1,3,3.55718,3,1.18573,1.11476e-08,51.2191,0.28942,,OK
24126,coin,PI-SIDIS,Cu,-1.531,-3.632,CTime.ePiCoinTime_ROC2,386382,10859,51.2306,0.315821,10859,1,0,1,3,19.029,3,6.34299,9.18231e-06,51.2306,0.315821,,OK
24127,coin,PI-SIDIS,Cu,-1.531,-3.632,CTime.ePiCoinTime_ROC2,341499,9735,51.2303,0.30316,9735,1,0,1,3,8.67597,3,2.89199,4.98384e-08,51.2303,0.30316,,OK
24128,coin,PI-SIDIS,Cu,-1.531,-3.632,CTime.ePiCoinTime_ROC2,436906,12374,51.2209,0.336086,12374,1,0,1,3,8.66534,3,2.88845,4.43169e-06,51.2209,0.336086,,OK
24129,coin,PI-SIDIS,Cu,-1.531,-3.632,CTime.ePiCoinTime_ROC2,392334,11078,51.1875,0.296448,11078,1,0,1,3,8.58826,3,2.86275,4.49415e-07,51.1875,0.296448,,OK
24130,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,301189,12071,51.2468,0.309021,12071,1,0,1,3,13.0952,3,4.36506,5.44146e-06,51.2468,0.309021,,OK
24131,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,267910,10757,51.2079,0.301151,10757,1,0,1,3,14.3369,3,4.77897,1.3306e-06,51.2079,0.301151,,OK
24132,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,196218,7995,51.1898,0.311735,7995,1,0,1,3,10.4471,3,3.48236,9.56863e-06,51.1898,0.311735,,OK
24133,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,272965,11130,51.22,0.31945,11130,1,0,1,3,16.573,3,5.52434,4.28593e-06,51.22,0.31945,,OK
24134,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,133180,5727,51.2482,0.29531,5727,1,0,1,3,6.62776,3,2.20925,7.16638e-06,51.2482,0.29531,,OK
24135,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,33765,1568,51.2317,0.271893,1568,1,0,1,3,15.6275,3,5.20918,2.95533e-09,51.2317,0.271893,,OK
24138,coin,PI-SIDIS,C,-1.531,-3.632,CTime.ePiCoinTime_ROC2,536760,16445,51.2178,0.317539,16445,1,0,1,3,17.6971,3,5.89902,3.20178e-06,51.2178,0.317539,,OK
24139,coin,PI-SIDIS,C,-1.531,-3.632,CTime.ePiCoinTime_ROC2,570243,17650,51.2169,0.325976,17650,1,0,1,3,4.22644,3,1.40881,1.79879e-06,51.2169,0.325976,,OK
24140,coin,PI-SIDIS,C,-1.531,-3.632,CTime.ePiCoinTime_ROC2,591268,17777,51.2224,0.323891,17777,1,0,1,3,11.0849,3,3.69497,6.18463e-08,51.2224,0.323891,,OK
24141,coin,PI-SIDIS,C,-1.531,-3.632,CTime.ePiCoinTime_ROC2,566975,17326,51.2326,0.330071,17326,1,0,1,3,10.703,3,3.56765,2.64584e-07,51.2326,0.330071,,OK
24144,coin,PI-SIDIS,Cu,-1.531,-3.632,CTime.ePiCoinTime_ROC2,411914,11456,51.2301,0.302252,11456,1,0,1,3,16.1023,3,5.36744,2.72854e-06,51.2301,0.302252,,OK
24145,coin,PI-SIDIS,Cu,-1.531,-3.632,CTime.ePiCoinTime_ROC2,400317,11258,51.2446,0.337338,11258,1,0,1,3,4.58737,3,1.52912,1.26487e-06,51.2446,0.337338,,OK
24146,coin,PI-SIDIS,Cu,-1.531,-3.632,CTime.ePiCoinTime_ROC2,381079,10809,51.2233,0.298205,10809,1,0,1,3,4.31059,3,1.43686,5.60358e-06,51.2233,0.298205,,OK
24147,coin,PI-SIDIS,Cu,-1.531,-3.632,CTime.ePiCoinTime_ROC2,412162,11496,51.2378,0.308779,11496,1,0,1,3,10.4081,3,3.46936,9.74306e-07,51.2378,0.308779,,OK
24150,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,287046,11786,51.2045,0.311415,11786,1,0,1,3,3.39193,3,1.13064,9.65179e-06,51.2045,0.311415,,OK
24151,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,291691,11777,51.2158,0.313624,11777,1,0,1,3,7.68519,3,2.56173,8.20066e-06,51.2158,0.313624,,OK
24153,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,276240,11155,51.2101,0.315985,11155,1,0,1,3,17.0121,3,5.6707,4.06856e-07,51.2101,0.315985,,OK
24155,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,262395,10643,51.2163,0.319101,10643,1,0,1,3,10.9867,3,3.66225,8.70805e-06,51.2163,0.319101,,OK
24156,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,131902,5526,51.2132,0.312892,5526,1,0,1,3,11.3955,3,3.79849,1.46207e-07,51.2132,0.312892,,OK
24157,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,32714,1520,51.2295,0.289372,1520,1,0,1,3,5.94109,3,1.98036,2.36426e-06,51.2295,0.289372,,OK
24158,coin,PI-SIDIS,LD2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,353774,11051,51.2074,0.291687,11051,1,0,1,3,16.1858,3,5.39528,2.91494e-06,51.2074,0.291687,,OK
24159,coin,PI-SIDIS,LD2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,336151,10471,51.2235,0.320684,10471,1,0,1,3,10.263,3,3.421,1.70486e-06,51.2235,0.320684,,OK
24160,coin,PI-SIDIS,LD2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,352697,10945,51.1915,0.310387,10945,1,0,1,3,1.57928,3,0.526427,6.7857e-06,51.1915,0.310387,,OK
24161,coin,PI-SIDIS,LD2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,327810,10240,51.2106,0.301701,10240,1,0,1,3,13.1783,3,4.39275,1.68767e-07,51.2106,0.301701,,OK
24162,coin,PI-SIDIS,C,-1.531,-3.632,CTime.ePiCoinTime_ROC2,327847,10243,51.2399,0.314578,10243,1,0,1,3,8.31759,3,2.77253,6.57794e-06,51.2399,0.314578,,OK
24163,coin,PI-SIDIS,C,-1.531,-3.632,CTime.ePiCoinTime_ROC2,339370,10711,51.2213,0.286404,10711,1,0,1,3,21.6669,3,7.22229,6.13534e-06,51.2213,0.286404,,OK
24164,coin,PI-SIDIS,C,-1.531,-3.632,CTime.ePiCoinTime_ROC2,324994,10457,51.2167,0.312028,10457,1,0,1,3,16.0549,3,5.35163,6.99438e-06,51.2167,0.312028,,OK
24165,coin,PI-SIDIS,C,-1.531,-3.632,CTime.ePiCoinTime_ROC2,389181,12341,51.2109,0.312878,12341,1,0,1,3,19.262,3,6.42067,7.13391e-06,51.2109,0.312878,,OK
24166,coin,PI-SIDIS,C,-1.531,-3.632,CTime.ePiCoinTime_ROC2,99075,3423,51.2226,0.305911,3423,1,0,1,3,17.5663,3,5.85542,3.41846e-06,51.2226,0.305911,,OK
24167,coin,PI-SIDIS,Cu,-1.531,-3.632,CTime.ePiCoinTime_ROC2,344053,9679,51.2645,0.324397,9679,1,0,1,3,10.0156,3,3.33853,3.61309e-06,51.2645,0.324397,,OK
24168,coin,PI-SIDIS,Cu,-1.531,-3.632,CTime.ePiCoinTime_ROC2,381330,10713,51.2397,0.309029,10713,1,0,1,3,8.77506,3,2.92502,1.77779e-06,51.2397,0.309029,,OK
24169,coin,PI-SIDIS,Cu,-1.531,-3.632,CTime.ePiCoinTime_ROC2,383717,10756,51.2393,0.332861,10756,1,0,1,3,13.0922,3,4.36408,1.91554e-06,51.2393,0.332861,,OK
24170,coin,PI-SIDIS,Cu,-1.531,-3.632,CTime.ePiCoinTime_ROC2,353981,10085,51.2304,0.325349,10085,1,0,1,3,1.31771,3,0.439238,6.81953e-07,51.2304,0.325349,,OK
24171,coin,PI-SIDIS,Dummy,-1.531,-3.632,CTime.ePiCoinTime_ROC2,206789,6283,51.229,0.31926,6283,1,0,1,3,2.37018,3,0.790059,1.28843e-08,51.229,0.31926,,OK
24172,coin,PI-SIDIS,Dummy,-1.531,-3.632,CTime.ePiCoinTime_ROC2,257787,7757,51.2422,0.308658,7757,1,0,1,3,7.8018,3,2.6006,2.44188e-06,51.2422,0.308658,,OK
24173,coin,PI-SIDIS,Cu,-1.531,-3.632,CTime.ePiCoinTime_ROC2,304148,8479,51.1983,0.30489,8479,1,0,1,3,8.7994,3,2.93313,3.01403e-06,51.1983,0.30489,,OK
24174,coin,PI-SIDIS,Cu,-1.531,-3.632,CTime.ePiCoinTime_ROC2,378419,10826,51.1903,0.330983,10826,1,0,1,3,3.09679,3,1.03226,4.34453e-07,51.1903,0.330983,,OK
24175,coin,PI-SIDIS,Cu,-1.531,-3.632,CTime.ePiCoinTime_ROC2,357112,10040,51.215,0.32183,10040,1,0,1,3,7.20902,3,2.40301,6.84416e-06,51.215,0.32183,,OK
24176,coin,PI-SIDIS,Cu,-1.531,-3.632,CTime.ePiCoinTime_ROC2,378178,10723,51.2497,0.286257,10723,1,0,1,3,4.61877,3,1.53959,2.27706e-06,51.2497,0.286257,,OK
24177,coin,PI-SIDIS,Cu,-1.531,-3.632,CTime.ePiCoinTime_ROC2,326232,9270,51.2099,0.30826,9270,1,0,1,3,24.0713,3,8.02378,7.56027e-06,51.2099,0.30826,,OK
24178,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,232115,9316,51.1876,0.300394,9316,1,0,1,3,11.1764,3,3.72547,7.57387e-08,51.1876,0.300394,,OK
24179,coin,PI-SIDIS,LH2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,278192,11334,51.1933,0.291883,11334,1,0,1,3,17.9377,3,5.97924,2.73399e-09,51.1933,0.291883,,OK
24185,coin,PI-SIDIS,LD2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,324259,9967,51.2158,0.304698,9967,1,0,1,3,20.7501,3,6.9167,1.59979e-06,51.2158,0.304698,,OK
24187,coin,PI+SIDIS,LH2,-1.531,6.538,CTime.ePiCoinTime_ROC2,99848,3445,51.2004,0.311989,3445,1,0,1,3,10.0484,3,3.34948,4.0672e-06,51.2004,0.311989,,OK
24188,coin,PI+SIDIS,LH2,-1.531,6.538,CTime.ePiCoinTime_ROC2,1273807,3531,51.2218,0.319369,3531,1,0,1,3,11.6183,3,3.87276,5.96117e-07,51.2218,0.319369,,OK
24189,coin,PI+SIDIS,LH2,-1.531,6.538,CTime.ePiCoinTime_ROC2,94425,3152,51.2267,0.316992,3152,1,0,1,3,3.2789,3,1.09297,4.64755e-08,51.2267,0.316992,,OK
24190,coin,PI+SIDIS,LH2,-1.531,6.538,CTime.ePiCoinTime_ROC2,108547,3457,51.2215,0.305999,3457,1,0,1,3,10.5703,3,3.52342,5.155e-07,51.2215,0.305999,,OK
24191,coin,PI+SIDIS,LH2,-1.531,6.538,CTime.ePiCoinTime_ROC2,89640,3004,51.2155,0.318545,3004,1,0,1,3,16.4847,3,5.49491,1.38608e-07,51.2155,0.318545,,OK
24192,coin,PI+SIDIS,LH2,-1.531,6.538,CTime.ePiCoinTime_ROC2,103603,3398,51.2114,0.297578,3398,1,0,1,3,35.4591,3,11.8197,2.07918e-08,51.2114,0.297578,,OK
24193,coin,PI+SIDIS,LH2,-1.531,6.538,CTime.ePiCoinTime_ROC2,90596,3020,51.2234,0.305034,3020,1,0,1,3,20.5328,3,6.84426,2.60877e-06,51.2234,0.305034,,OK
24194,coin,PI+SIDIS,LH2,-1.531,6.538,CTime.ePiCoinTime_ROC2,101934,3359,51.2192,0.300916,3359,1,0,1,3,24.6699,3,8.2233,2.11539e-08,51.2192,0.300916,,OK
24195,coin,PI+SIDIS,LH2,-1.531,6.538,CTime.ePiCoinTime_ROC2,104269,3498,51.2164,0.309226,3498,1,0,1,3,12.3655,3,4.12182,2.62484e-07,51.2164,0.309226,,OK
24196,coin,PI+SIDIS,LH2,-1.531,6.538,CTime.ePiCoinTime_ROC2,42446,1766,51.2233,0.316357,1766,1,0,1,3,7.12479,3,2.37493,4.0978e-07,51.2233,0.316357,,OK
24197,coin,PI+SIDIS,LH2,-1.531,6.538,CTime.ePiCoinTime_ROC2,15329,868,51.2614,0.30597,868,1,0,1,3,12.353,3,4.11766,1.90303e-06,51.2614,0.30597,,OK
24200,coin,PI+SIDIS,LD2,-1.531,6.538,CTime.ePiCoinTime_ROC2,79203,1548,51.2515,0.305479,1548,1,0,1,3,23.4683,3,7.82277,2.70485e-07,51.2515,0.305479,,OK
24201,coin,PI+SIDIS,LD2,-1.531,6.538,CTime.ePiCoinTime_ROC2,327055,6128,51.2482,0.318536,6128,1,0,1,3,9.93345,3,3.31115,1.03787e-07,51.2482,0.318536,,OK
24203,coin,PI+SIDIS,LD2,-1.531,6.538,CTime.ePiCoinTime_ROC2,479023,9172,51.2273,0.312211,9172,1,0,1,3,38.012,3,12.6707,3.66476e-07,51.2273,0.312211,,OK
24204,coin,PI+SIDIS,LD2,-1.531,6.538,CTime.ePiCoinTime_ROC2,105685,2711,51.2572,0.303789,2711,1,0,1,3,9.0088,3,3.00293,1.22075e-07,51.2572,0.303789,,OK
24206,coin,PI+SIDIS,Dummy,-1.531,6.538,CTime.ePiCoinTime_ROC2,34430,994,51.2518,0.300493,994,1,0,1,3,5.11366,3,1.70455,4.53639e-07,51.2518,0.300493,,OK
24207,coin,PI+SIDIS,C,-1.531,6.538,CTime.ePiCoinTime_ROC2,141887,3329,51.2228,0.307208,3329,1,0,1,3,13.9036,3,4.63455,1.51041e-06,51.2228,0.307208,,OK
24208,coin,PI+SIDIS,C,-1.531,6.538,CTime.ePiCoinTime_ROC2,150223,3630,51.2106,0.310226,3630,1,0,1,3,17.1302,3,5.71006,1.38513e-06,51.2106,0.310226,,OK
24210,coin,PI+SIDIS,Cu,-1.531,6.538,CTime.ePiCoinTime_ROC2,132247,2236,51.2105,0.334386,2236,1,0,1,3,11.2216,3,3.74054,4.9446e-07,51.2105,0.334386,,OK
24211,coin,PI+SIDIS,Cu,-1.531,6.538,CTime.ePiCoinTime_ROC2,138889,2392,51.2254,0.305948,2392,1,0,1,3,15.0774,3,5.02581,5.4363e-07,51.2254,0.305948,,OK
24213,coin,PI+SIDIS,LD2,-1.531,4.868,CTime.ePiCoinTime_ROC2,811696,24663,51.2278,0.315814,24663,1,0,1,3,46.3589,3,15.453,4.90917e-08,51.2278,0.315814,,OK
24214,coin,PI+SIDIS,LD2,-1.531,4.868,CTime.ePiCoinTime_ROC2,655956,20015,51.2337,0.328096,20015,1,0,1,3,32.2651,3,10.755,1.59534e-06,51.2337,0.328096,,OK
24215,coin,PI+SIDIS,LD2,-1.531,4.868,CTime.ePiCoinTime_ROC2,880633,26761,51.2345,0.320082,26761,1,0,1,3,30.0331,3,10.011,3.70082e-06,51.2345,0.320082,,OK
24216,coin,PI+SIDIS,LD2,-1.531,4.868,CTime.ePiCoinTime_ROC2,961417,28852,51.2228,0.33382,28852,1,0,1,3,40.7924,3,13.5975,1.48522e-06,51.2228,0.33382,,OK
