run,spec,run_type,target,hms_p,shms_p,fit_variable,all_events,selected_events,fit_mean,fit_sigma,fit_entries,fit_attempted,fit_status,fit_valid,covariance_status,fit_chi2,fit_ndf,fit_chi2_ndf,fit_edm,candidate_mean,candidate_sigma,failure_reason,status
24040,coin,PI-SIDIS,C,-1.531,-4.868,CTime.ePiCoinTime_ROC2,275265,3901,51.3701,0.297082,3901,1,0,1,3,9.72044,3,3.24015,4.86309e-08,51.3701,0.297082,,OK
24041,coin,PI-SIDIS,C,-1.531,-4.868,CTime.ePiCoinTime_ROC2,384729,5361,51.3589,0.299475,5361,1,0,1,3,6.65301,3,2.21767,8.28075e-06,51.3589,0.299475,,OK
24112,coin,PI-SIDIS,LD2,-1.531,-3.632,CTime.ePiCoinTime_ROC2,684116,10902,51.2349,0.326236,10902,1,0,1,3,10.2202,3,3.40672,1.45522e-06,51.2349,0.326236,,OK
24117,coin,PI-SIDIS,Dummy,-1.531,-3.632,CTime.ePiCoinTime_ROC2,240514,7372,51.2098,0.32463,7372,1,0,1,3,4.19588,3,1.39863,3.81102e-07,51.2098,0.32463,,OK
24123,coin,PI-SIDIS,C,-1.531,-3.632,CTime.ePiCoinTime_ROC2,353379,11379,51.2238,0.323588,11379,1,0,1,3,15.0035,3,5.00117,4.69624e-06,51.2238,0.323588,,OK
24208,coin,PI+SIDIS,C,-1.531,6.538,CTime.ePiCoinTime_ROC2,150223,3579,51.2235,0.303905,3579,1,0,1,3,16.4035,3,5.46784,4.14429e-07,51.2235,0.303905,,OK
24621,coin,PI+SIDIS,LD2,-1.531,3.632,CTime.ePiCoinTime_ROC2,489096,15054,51.2249,0.319191,15054,1,0,1,3,15.1073,3,5.03575,9.82942e-08,51.2249,0.319191,,OK
24647,coin,PI+SIDIS,C,-1.531,3.632,CTime.ePiCoinTime_ROC2,494206,16240,51.2257,0.294968,16240,1,0,1,3,28.8305,3,9.61018,1.10352e-07,51.2257,0.294968,,OK
