run,category,target_raw,run_type_raw,BCM4A_Q,h_esing_Eff,comp_livetime,electr_deadtime,fan_mean,boil_corr,ps5,ps6,ps_choice,ps_factor
25484,signal,LD2,PI-SIDIS,41.662,0.9981,1.0,99.9585,48.2491,1.009469,-1.0,1.0,ps6,1.0
25485,signal,LD2,PI-SIDIS,51.815,0.9983,1.0,99.9569,48.4443,1.010535,-1.0,1.0,ps6,1.0
25486,signal,LD2,PI-SIDIS,52.157,0.9983,1.0,99.9573,49.1918,1.010251,-1.0,1.0,ps6,1.0
25487,signal,LD2,PI-SIDIS,51.528,0.9984,1.0,99.9572,48.7154,1.010318,-1.0,1.0,ps6,1.0
25488,signal,LD2,PI-SIDIS,53.835,0.9981,1.0,99.9569,48.773,1.010549,-1.0,1.0,ps6,1.0
25489,signal,LD2,PI-SIDIS,29.935,0.9984,1.0,99.9784,48.3764,1.005248,-1.0,1.0,ps6,1.0
25490,signal,LD2,PI-SIDIS,22.45,0.9982,1.0,99.9785,48.5009,1.005264,-1.0,1.0,ps6,1.0
25498,dummy,Dummy,PI-SIDIS,72.943,0.9985,1.0,99.9813,47.9252,1.0,-1.0,1.0,ps6,1.0
