run,dp_idx,dp_label,dp_lo,dp_hi,var,norm_win_lo,norm_win_hi,intD_win,intS_win,sim_scale,entriesD,entriesS,muD,muD_err,sigD,sigD_err,statusD,chi2D,ndfD,muS,muS_err,sigS,sigS_err,statusS,chi2S,ndfS,dmu_GeV,dmu_err_GeV,dmu_MeV,dmu_err_MeV
23842,0,full,-10.000000,20.000000,Em,0.005385,0.034399,71477.000000,133.623838,534.912040,124188.000000,95136.000000,0.019395,0.000031,0.006913,0.000031,0,1709.344944,11,-0.112318,0.001917,0.024302,0.000331,4,3707.385373,11,0.131713,0.001917,131.712951,1.917381
23842,0,full,-10.000000,20.000000,Pmz,-0.055714,0.016856,83761.000000,205.874800,406.854068,124188.000000,95136.000000,-0.015229,0.000040,0.009769,0.000041,0,7288.384570,9,-0.005253,0.000027,0.006067,0.000020,0,8556.856903,9,-0.009976,0.000048,-9.976376,0.048472
23842,0,full,-10.000000,20.000000,Pmx,-0.054932,0.020627,85322.000000,204.811230,416.588485,124188.000000,95136.000000,-0.014492,0.000048,0.011913,0.000048,0,5473.079604,9,-0.004339,0.000029,0.006505,0.000023,0,7962.124646,9,-0.010153,0.000056,-10.153478,0.056268
23842,0,full,-10.000000,20.000000,Pmy,-0.022651,0.039590,103827.000000,259.091408,400.735019,124188.000000,95136.000000,0.008391,0.000034,0.010765,0.000033,0,2301.549366,8,-0.000725,0.000022,0.006433,0.000017,0,65.198938,7,0.009116,0.000041,9.115577,0.040665
23842,1,b1,-2.000000,-1.000000,W,0.904636,1.006417,12890.000000,41.400083,311.352035,18389.000000,21789.000000,0.952694,0.000222,0.021594,0.000230,0,425.654265,11,0.946753,0.000132,0.015432,0.000117,0,1164.085840,11,0.005942,0.000259,5.941647,0.258656
23842,1,b1,-2.000000,-1.000000,Em,0.004097,0.031276,9419.000000,27.095950,347.616524,18389.000000,21789.000000,0.016896,0.000068,0.005596,0.000065,0,426.804966,11,-0.113170,0.002138,0.025489,0.000375,4,910.670918,11,0.130066,0.002139,130.065710,2.139120
23842,1,b1,-2.000000,-1.000000,Pmz,-0.063136,0.018005,12578.000000,43.058421,292.114754,18389.000000,21789.000000,-0.015834,0.000125,0.009984,0.000131,0,2266.788606,11,-0.005869,0.000059,0.006607,0.000045,0,3136.871077,11,-0.009965,0.000138,-9.965215,0.138097
23842,1,b1,-2.000000,-1.000000,Pmx,-0.060002,0.023829,13292.000000,42.790310,310.631074,18389.000000,21789.000000,-0.010868,0.000142,0.010672,0.000152,0,2435.780655,11,-0.004306,0.000053,0.006010,0.000038,0,3014.435655,10,-0.006562,0.000152,-6.561971,0.152198
23842,1,b1,-2.000000,-1.000000,Pmy,-0.024366,0.036162,15510.000000,49.076705,316.035885,18389.000000,21789.000000,0.005964,0.000079,0.009491,0.000076,0,352.625506,7,-0.000225,0.000042,0.006054,0.000031,0,5.364760,5,0.006189,0.000089,6.189398,0.089126
23842,2,b2,-1.000000,0.000000,W,0.906167,1.008518,22646.000000,62.247354,363.806629,28009.000000,24193.000000,0.954492,0.000164,0.021757,0.000163,0,446.767344,11,0.945539,0.000104,0.013657,0.000086,0,1308.568581,11,0.008952,0.000194,8.952156,0.194358
23842,2,b2,-1.000000,0.000000,Em,0.004293,0.030834,19013.000000,40.321398,471.536230,28009.000000,24193.000000,0.016724,0.000046,0.005468,0.000041,0,488.058824,10,-0.105752,0.001047,0.023070,0.000218,4,1057.513542,10,0.122476,0.001048,122.475671,1.048177
23842,2,b2,-1.000000,0.000000,Pmz,-0.056390,0.017590,23150.000000,63.224036,366.158214,28009.000000,24193.000000,-0.014705,0.000078,0.009788,0.000079,0,2206.090501,9,-0.005177,0.000046,0.005832,0.000032,0,2677.903048,9,-0.009528,0.000090,-9.528166,0.090453
23842,2,b2,-1.000000,0.000000,Pmx,-0.054067,0.022331,23604.000000,62.842815,375.603799,28009.000000,24193.000000,-0.012028,0.000092,0.011317,0.000096,0,2318.102180,10,-0.004297,0.000048,0.006191,0.000036,0,2529.285521,9,-0.007730,0.000104,-7.730092,0.103779
23842,2,b2,-1.000000,0.000000,Pmy,-0.019710,0.035127,24914.000000,66.879036,372.523310,28009.000000,24193.000000,0.007454,0.000062,0.009503,0.000057,0,312.268867,6,-0.000849,0.000041,0.006174,0.000031,0,8.068324,5,0.008303,0.000074,8.303326,0.074337
23842,3,b3,0.000000,1.000000,W,0.913897,1.007975,25817.000000,58.459643,441.620895,29928.000000,17090.000000,0.959530,0.000135,0.019685,0.000130,0,292.668039,10,0.944962,0.000110,0.012901,0.000106,0,752.355289,10,0.014568,0.000174,14.568055,0.174283
23842,3,b3,0.000000,1.000000,Em,0.005503,0.034108,23304.000000,38.541564,604.645932,29928.000000,17090.000000,0.019180,0.000053,0.006637,0.000052,0,731.114736,11,-0.107295,0.003673,0.023221,0.000649,4,878.240833,11,0.126476,0.003674,126.475553,3.673522
23842,3,b3,0.000000,1.000000,Pmz,-0.052406,0.016478,26308.000000,58.441747,450.157660,29928.000000,17090.000000,-0.014820,0.000073,0.010220,0.000071,0,1926.470583,9,-0.004940,0.000052,0.005784,0.000036,0,1469.752501,9,-0.009881,0.000089,-9.880713,0.089419
23842,3,b3,0.000000,1.000000,Pmx,-0.054426,0.019464,26857.000000,58.739419,457.222776,29928.000000,17090.000000,-0.015348,0.000079,0.011714,0.000084,0,1448.855397,9,-0.004470,0.000059,0.006668,0.000046,0,1318.308768,9,-0.010878,0.000099,-10.878230,0.099029
23842,3,b3,0.000000,1.000000,Pmy,-0.019045,0.036951,26920.000000,59.305980,453.917125,29928.000000,17090.000000,0.008994,0.000063,0.009919,0.000057,0,219.469690,6,-0.000995,0.000051,0.006445,0.000039,0,13.626260,4,0.009988,0.000081,9.988460,0.080945
23842,4,b4,1.000000,2.000000,W,0.926403,1.004121,17413.000000,23.035610,755.916601,19289.000000,5564.000000,0.964294,0.000128,0.015764,0.000120,0,138.413675,8,0.942723,0.000318,0.012711,0.000277,0,54.880039,8,0.021571,0.000343,21.571391,0.343003
23842,4,b4,1.000000,2.000000,Em,0.010072,0.038194,16611.000000,3.991891,4161.185974,19289.000000,5564.000000,0.023621,0.000054,0.006250,0.000051,0,193.864789,11,-0.165792,0.016593,0.036856,0.002639,4,74.623074,11,0.189413,0.016593,189.412676,16.592742
23842,4,b4,1.000000,2.000000,Pmz,-0.045389,0.011361,17699.000000,23.711129,746.442723,19289.000000,5564.000000,-0.015660,0.000070,0.008495,0.000067,0,890.815647,7,-0.004695,0.000082,0.005746,0.000067,0,147.715869,7,-0.010965,0.000108,-10.964857,0.107664
23842,4,b4,1.000000,2.000000,Pmx,-0.048012,0.014153,17658.000000,23.700640,745.043163,19289.000000,5564.000000,-0.017027,0.000082,0.010371,0.000079,0,399.409328,7,-0.003691,0.000105,0.007328,0.000100,0,109.727757,7,-0.013336,0.000133,-13.335843,0.133299
23842,4,b4,1.000000,2.000000,Pmy,-0.015736,0.040249,17279.000000,23.544503,733.886810,19289.000000,5564.000000,0.012335,0.000082,0.010553,0.000075,0,220.088966,7,-0.000349,0.000099,0.007175,0.000081,0,9.028935,6,0.012684,0.000129,12.683628,0.129168
23842,5,b5,2.000000,3.000000,W,0.928501,1.001540,763.000000,0.000000,1.000000,917.000000,0.000000,0.964888,0.000526,0.013439,0.000520,0,24.974115,7,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.964888,0.000526,964.888122,0.525987
23842,5,b5,2.000000,3.000000,Em,0.011921,0.037682,729.000000,0.000000,1.000000,917.000000,0.000000,0.025656,0.000218,0.005399,0.000212,0,27.512111,10,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.025656,0.000218,25.656263,0.217889
23842,5,b5,2.000000,3.000000,Pmz,-0.046145,0.016519,748.000000,0.000000,1.000000,917.000000,0.000000,-0.016280,0.000295,0.007856,0.000292,0,39.304581,8,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,-0.016280,0.000295,-16.279669,0.295266
23842,5,b5,2.000000,3.000000,Pmx,-0.046494,0.015120,711.000000,0.000000,1.000000,917.000000,0.000000,-0.016367,0.000396,0.010000,0.000411,0,34.985349,8,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,-0.016367,0.000396,-16.366537,0.395563
23842,5,b5,2.000000,3.000000,Pmy,-0.015074,0.050240,692.000000,0.000000,1.000000,917.000000,0.000000,0.018047,0.000435,0.011063,0.000406,0,14.231464,8,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.018047,0.000435,18.046654,0.434728
23844,0,full,-10.000000,20.000000,W,0.911084,1.012072,157753.000000,202.477405,779.114094,234754.000000,95136.000000,0.958895,0.000058,0.021298,0.000055,0,2654.279537,12,0.945483,0.000059,0.013801,0.000051,0,5105.420217,12,0.013413,0.000083,13.412685,0.082722
23844,0,full,-10.000000,20.000000,Em,0.005281,0.034329,134019.000000,133.623838,1002.957268,234754.000000,95136.000000,0.019286,0.000023,0.006942,0.000023,0,3215.979525,11,-0.113579,0.001916,0.024354,0.000331,4,3702.302277,11,0.132865,0.001916,132.864509,1.916171
23844,0,full,-10.000000,20.000000,Pmz,-0.055756,0.016809,157957.000000,205.874800,767.247861,234754.000000,95136.000000,-0.015219,0.000029,0.009742,0.000029,0,13924.312546,9,-0.005253,0.000027,0.006067,0.000020,0,8556.856903,9,-0.009966,0.000040,-9.965812,0.040152
23844,0,full,-10.000000,20.000000,Pmx,-0.057606,0.021050,160791.000000,204.811230,785.069257,234754.000000,95136.000000,-0.014646,0.000037,0.012209,0.000038,0,14622.795791,11,-0.004339,0.000029,0.006507,0.000023,0,8820.817203,11,-0.010307,0.000047,-10.307015,0.046817
23844,0,full,-10.000000,20.000000,Pmy,-0.022595,0.039392,196205.000000,259.091408,757.280999,234754.000000,95136.000000,0.008362,0.000025,0.010820,0.000024,0,4291.280690,8,-0.000725,0.000022,0.006433,0.000017,0,65.198938,7,0.009087,0.000033,9.086621,0.033295
23844,1,b1,-2.000000,-1.000000,W,0.904434,1.006795,24722.000000,41.400083,597.148566,35295.000000,21789.000000,0.953034,0.000162,0.021860,0.000152,0,722.748469,12,0.946771,0.000132,0.015152,0.000102,0,1197.230593,12,0.006263,0.000209,6.263236,0.208748
23844,1,b1,-2.000000,-1.000000,Em,0.003790,0.032020,18507.000000,32.764685,564.845957,35295.000000,21789.000000,0.016758,0.000048,0.005529,0.000045,0,781.815473,11,-0.115887,0.002867,0.025813,0.000432,4,909.551820,11,0.132646,0.002868,132.645502,2.867687
23844,1,b1,-2.000000,-1.000000,Pmz,-0.063276,0.018190,24121.000000,43.058421,560.192398,35295.000000,21789.000000,-0.015794,0.000090,0.009990,0.000094,0,4295.037702,11,-0.005869,0.000059,0.006607,0.000045,0,3136.871077,11,-0.009925,0.000107,-9.925241,0.107127
23844,1,b1,-2.000000,-1.000000,Pmx,-0.059624,0.023511,24876.000000,42.001459,592.265141,35295.000000,21789.000000,-0.011061,0.000103,0.010840,0.000109,0,4583.620748,11,-0.004306,0.000053,0.006010,0.000038,0,3014.435655,10,-0.006756,0.000116,-6.755640,0.116370
23844,1,b1,-2.000000,-1.000000,Pmy,-0.024273,0.035702,29529.000000,49.076705,601.690758,35295.000000,21789.000000,0.005840,0.000057,0.009561,0.000055,0,723.767767,7,-0.000225,0.000042,0.006054,0.000031,0,5.364760,5,0.006066,0.000071,6.065554,0.070951
23844,2,b2,-1.000000,0.000000,W,0.906332,1.008124,42118.000000,62.247354,676.623138,52106.000000,24193.000000,0.954351,0.000118,0.021338,0.000117,0,892.490869,11,0.945539,0.000104,0.013657,0.000086,0,1308.568581,11,0.008812,0.000157,8.811912,0.156973
23844,2,b2,-1.000000,0.000000,Em,0.004160,0.030810,35269.000000,40.321398,874.696854,52106.000000,24193.000000,0.016658,0.000035,0.005527,0.000031,0,979.909392,10,-0.103421,0.002314,0.022904,0.000364,4,1059.747624,10,0.120079,0.002314,120.079002,2.314004
23844,2,b2,-1.000000,0.000000,Pmz,-0.056317,0.017341,43124.000000,63.224036,682.082368,52106.000000,24193.000000,-0.014826,0.000058,0.009724,0.000058,0,4274.829842,9,-0.005177,0.000046,0.005832,0.000032,0,2677.903048,9,-0.009650,0.000075,-9.649887,0.074603
23844,2,b2,-1.000000,0.000000,Pmx,-0.053859,0.022088,42964.000000,62.102181,691.827550,52106.000000,24193.000000,-0.011935,0.000068,0.011216,0.000071,0,4470.313234,10,-0.004297,0.000048,0.006191,0.000036,0,2529.285521,9,-0.007637,0.000083,-7.637423,0.083116
23844,2,b2,-1.000000,0.000000,Pmy,-0.019820,0.034743,46381.000000,66.879036,693.505805,52106.000000,24193.000000,0.007441,0.000045,0.009415,0.000042,0,623.793840,6,-0.000849,0.000041,0.006174,0.000031,0,8.068324,5,0.008290,0.000061,8.289950,0.060732
23844,3,b3,0.000000,1.000000,W,0.913660,1.010071,48733.000000,58.459643,833.617813,56251.000000,17090.000000,0.959873,0.000100,0.020255,0.000099,0,865.479835,11,0.944962,0.000110,0.012901,0.000106,0,834.963484,11,0.014911,0.000148,14.911205,0.148225
23844,3,b3,0.000000,1.000000,Em,0.005349,0.034060,43728.000000,38.541564,1134.567342,56251.000000,17090.000000,0.019081,0.000039,0.006671,0.000038,0,1384.407778,11,-0.106272,0.003105,0.023116,0.000539,4,878.677640,11,0.125353,0.003106,125.353417,3.105650
23844,3,b3,0.000000,1.000000,Pmz,-0.052397,0.016399,49641.000000,58.441747,849.409928,56251.000000,17090.000000,-0.014756,0.000053,0.010124,0.000051,0,3742.575446,9,-0.004940,0.000052,0.005784,0.000036,0,1469.752501,9,-0.009817,0.000074,-9.816783,0.074385
23844,3,b3,0.000000,1.000000,Pmx,-0.054381,0.019423,50564.000000,58.739419,860.818871,56251.000000,17090.000000,-0.015426,0.000058,0.011648,0.000059,0,2716.320088,9,-0.004470,0.000059,0.006668,0.000046,0,1318.308768,9,-0.010955,0.000083,-10.955403,0.082868
23844,3,b3,0.000000,1.000000,Pmy,-0.018930,0.036552,50652.000000,59.305980,854.079131,56251.000000,17090.000000,0.008970,0.000046,0.010023,0.000042,0,389.094700,6,-0.000995,0.000051,0.006445,0.000039,0,13.626260,4,0.009965,0.000069,9.964986,0.068856
23844,4,b4,1.000000,2.000000,W,0.925859,1.004311,32545.000000,23.035610,1412.812598,36034.000000,5564.000000,0.964434,0.000095,0.016029,0.000090,0,254.775480,8,0.942723,0.000318,0.012711,0.000277,0,54.880039,8,0.021711,0.000332,21.711339,0.332363
23844,4,b4,1.000000,2.000000,Em,0.009964,0.038283,31265.000000,6.744592,4635.565889,36034.000000,5564.000000,0.023563,0.000041,0.006318,0.000038,0,384.365603,11,-0.165628,0.014456,0.036811,0.002606,4,74.622856,11,0.189191,0.014456,189.190617,14.456088
23844,4,b4,1.000000,2.000000,Pmz,-0.045373,0.011287,33049.000000,23.711129,1393.818043,36034.000000,5564.000000,-0.015605,0.000051,0.008584,0.000049,0,1579.363020,7,-0.004695,0.000082,0.005746,0.000067,0,147.715869,7,-0.010910,0.000097,-10.909752,0.096751
23844,4,b4,1.000000,2.000000,Pmx,-0.048319,0.013969,32974.000000,23.700640,1391.270430,36034.000000,5564.000000,-0.017109,0.000061,0.010497,0.000059,0,769.933808,7,-0.003691,0.000105,0.007328,0.000100,0,109.727757,7,-0.013418,0.000121,-13.418464,0.121321
23844,4,b4,1.000000,2.000000,Pmy,-0.015976,0.040131,32307.000000,23.544503,1372.167439,36034.000000,5564.000000,0.012352,0.000060,0.010492,0.000054,0,356.598927,7,-0.000349,0.000099,0.007175,0.000081,0,9.028935,6,0.012700,0.000116,12.700306,0.116061
23844,5,b5,2.000000,3.000000,W,0.925792,1.003456,1499.000000,0.000000,1.000000,1833.000000,0.000000,0.964756,0.000390,0.014429,0.000331,0,12.743559,8,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.964756,0.000390,964.756246,0.390142
23844,5,b5,2.000000,3.000000,Em,0.012463,0.036338,1464.000000,0.000000,1.000000,1833.000000,0.000000,0.024943,0.000151,0.005273,0.000147,0,17.128101,9,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.024943,0.000151,24.943414,0.150760
23844,5,b5,2.000000,3.000000,Pmz,-0.045893,0.017980,1490.000000,0.000000,1.000000,1833.000000,0.000000,-0.015601,0.000224,0.008359,0.000233,0,80.071924,8,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,-0.015601,0.000224,-15.600727,0.224131
23844,5,b5,2.000000,3.000000,Pmx,-0.049184,0.018597,1447.000000,0.000000,1.000000,1833.000000,0.000000,-0.016173,0.000294,0.010821,0.000285,0,30.872576,8,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,-0.016173,0.000294,-16.172547,0.294367
23844,5,b5,2.000000,3.000000,Pmy,-0.017012,0.049940,1403.000000,0.000000,1.000000,1833.000000,0.000000,0.017637,0.000325,0.011743,0.000300,0,18.572279,8,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.017637,0.000325,17.636886,0.324960
23845,0,full,-10.000000,20.000000,W,0.911071,1.011713,142040.000000,202.477405,701.510373,211038.000000,95136.000000,0.958761,0.000061,0.021316,0.000058,0,2410.486082,12,0.945483,0.000059,0.013801,0.000051,0,5105.420217,12,0.013279,0.000085,13.278694,0.084849
23845,0,full,-10.000000,20.000000,Em,0.005293,0.034329,120691.000000,133.623838,903.214586,211038.000000,95136.000000,0.019293,0.000024,0.006921,0.000024,0,3191.675379,11,-0.112943,0.001899,0.024266,0.000334,4,3703.602067,11,0.132236,0.001899,132.235647,1.899293
23845,0,full,-10.000000,20.000000,Pmz,-0.055573,0.016721,142253.000000,205.874800,690.968491,211038.000000,95136.000000,-0.015204,0.000031,0.009742,0.000031,0,12610.568661,9,-0.005253,0.000027,0.006067,0.000020,0,8556.856903,9,-0.009951,0.000041,-9.950759,0.041248
23845,0,full,-10.000000,20.000000,Pmx,-0.054855,0.020570,144704.000000,204.811230,706.523759,211038.000000,95136.000000,-0.014498,0.000037,0.011980,0.000037,0,9051.978712,9,-0.004339,0.000029,0.006505,0.000023,0,7962.124646,9,-0.010159,0.000047,-10.159155,0.047309
23845,0,full,-10.000000,20.000000,Pmy,-0.022586,0.039440,176247.000000,259.091408,680.250270,211038.000000,95136.000000,0.008357,0.000026,0.010803,0.000025,0,3914.715473,8,-0.000725,0.000022,0.006433,0.000017,0,65.198938,7,0.009082,0.000034,9.082065,0.034337
23845,1,b1,-2.000000,-1.000000,W,0.903143,1.010695,22123.000000,41.400083,534.370914,31461.000000,21789.000000,0.953350,0.000179,0.022962,0.000177,0,953.569576,13,0.946777,0.000132,0.015159,0.000103,0,1471.412354,13,0.006573,0.000223,6.573412,0.222850
23845,1,b1,-2.000000,-1.000000,Em,0.003944,0.030965,16195.000000,32.391463,499.977422,31461.000000,21789.000000,0.016592,0.000049,0.005341,0.000044,0,436.854106,10,-0.112777,0.002953,0.025308,0.000436,4,789.182791,10,0.129369,0.002953,129.369477,2.952957
23845,1,b1,-2.000000,-1.000000,Pmz,-0.062511,0.017591,21541.000000,43.058421,500.273805,31461.000000,21789.000000,-0.015903,0.000096,0.010000,0.000097,0,3211.645647,10,-0.005869,0.000057,0.006607,0.000044,0,2887.214341,10,-0.010034,0.000112,-10.033596,0.111584
23845,1,b1,-2.000000,-1.000000,Pmx,-0.059130,0.023384,22309.000000,42.001459,531.148217,31461.000000,21789.000000,-0.010994,0.000116,0.011074,0.000127,0,4177.395974,11,-0.004306,0.000053,0.006010,0.000038,0,3014.435655,10,-0.006689,0.000128,-6.688588,0.128074
23845,1,b1,-2.000000,-1.000000,Pmy,-0.024006,0.035664,26372.000000,49.076705,537.362887,31461.000000,21789.000000,0.005835,0.000060,0.009517,0.000058,0,642.174009,7,-0.000225,0.000042,0.006054,0.000031,0,5.364760,5,0.006061,0.000073,6.060619,0.073466
23845,2,b2,-1.000000,0.000000,W,0.906408,1.007763,38322.000000,62.247354,615.640626,47278.000000,24193.000000,0.954198,0.000125,0.021548,0.000124,0,761.835714,11,0.945539,0.000104,0.013657,0.000086,0,1308.568581,11,0.008659,0.000162,8.659035,0.161996
23845,2,b2,-1.000000,0.000000,Em,0.004185,0.030882,32049.000000,40.321398,794.838512,47278.000000,24193.000000,0.016619,0.000036,0.005481,0.000033,0,960.144125,10,-0.101983,0.001530,0.022719,0.000296,4,1060.477843,10,0.118603,0.001531,118.602725,1.530678
23845,2,b2,-1.000000,0.000000,Pmz,-0.056381,0.017594,39149.000000,63.224036,619.210710,47278.000000,24193.000000,-0.014773,0.000061,0.009831,0.000062,0,3803.092286,9,-0.005177,0.000046,0.005832,0.000032,0,2677.903048,9,-0.009597,0.000077,-9.596858,0.076807
23845,2,b2,-1.000000,0.000000,Pmx,-0.053830,0.022270,39017.000000,62.102181,628.271007,47278.000000,24193.000000,-0.011840,0.000070,0.011259,0.000074,0,3904.549203,10,-0.004297,0.000048,0.006191,0.000036,0,2529.285521,9,-0.007542,0.000085,-7.542345,0.084773
23845,2,b2,-1.000000,0.000000,Pmy,-0.019903,0.035035,41955.000000,66.879036,627.326622,47278.000000,24193.000000,0.007363,0.000047,0.009411,0.000044,0,555.539117,6,-0.000849,0.000041,0.006174,0.000031,0,8.068324,5,0.008212,0.000062,8.212455,0.062496
23845,3,b3,0.000000,1.000000,W,0.913518,1.010149,43694.000000,58.459643,747.421597,50682.000000,17090.000000,0.959813,0.000105,0.020169,0.000103,0,803.934386,11,0.944962,0.000110,0.012901,0.000106,0,834.963484,11,0.014851,0.000152,14.850757,0.151769
23845,3,b3,0.000000,1.000000,Em,0.005483,0.034017,39392.000000,38.541564,1022.065421,50682.000000,17090.000000,0.019117,0.000040,0.006590,0.000039,0,1310.300726,11,-0.111874,0.003713,0.023776,0.000640,4,876.336375,11,0.130991,0.003714,130.990803,3.713531
23845,3,b3,0.000000,1.000000,Pmz,-0.052561,0.016568,44688.000000,58.441747,764.658868,50682.000000,17090.000000,-0.014712,0.000055,0.010126,0.000054,0,3418.349081,9,-0.004940,0.000052,0.005784,0.000036,0,1469.752501,9,-0.009773,0.000076,-9.772593,0.075946
23845,3,b3,0.000000,1.000000,Pmx,-0.054495,0.019276,45455.000000,58.739419,773.841504,50682.000000,17090.000000,-0.015477,0.000061,0.011766,0.000063,0,2327.518731,9,-0.004470,0.000059,0.006668,0.000046,0,1318.308768,9,-0.011006,0.000085,-11.006338,0.085047
23845,3,b3,0.000000,1.000000,Pmy,-0.018732,0.036700,45775.000000,59.305980,771.844591,50682.000000,17090.000000,0.009061,0.000049,0.009995,0.000044,0,414.523372,6,-0.000995,0.000051,0.006445,0.000039,0,13.626260,4,0.010056,0.000070,10.055655,0.070436
23845,4,b4,1.000000,2.000000,W,0.926375,1.003739,29147.000000,23.035610,1265.301853,32274.000000,5564.000000,0.964420,0.000099,0.015849,0.000093,0,219.135745,8,0.942723,0.000318,0.012711,0.000277,0,54.880039,8,0.021698,0.000333,21.697556,0.333486
23845,4,b4,1.000000,2.000000,Em,0.010131,0.037559,27250.000000,3.945909,6905.886241,32274.000000,5564.000000,0.023544,0.000043,0.006333,0.000040,0,320.705792,11,-0.161121,0.016773,0.036379,0.002689,4,74.759069,11,0.184665,0.016773,184.665238,16.772760
23845,4,b4,1.000000,2.000000,Pmz,-0.044797,0.010795,29670.000000,23.711129,1251.311124,32274.000000,5564.000000,-0.015518,0.000053,0.008365,0.000049,0,1070.197705,6,-0.004695,0.000082,0.005746,0.000067,0,142.716232,6,-0.010824,0.000098,-10.823513,0.097691
23845,4,b4,1.000000,2.000000,Pmx,-0.048028,0.013793,29525.000000,23.700640,1245.746936,32274.000000,5564.000000,-0.017083,0.000064,0.010417,0.000061,0,640.694845,7,-0.003691,0.000105,0.007328,0.000100,0,109.727757,7,-0.013392,0.000123,-13.391953,0.122877
23845,4,b4,1.000000,2.000000,Pmy,-0.016077,0.039937,28940.000000,23.544503,1229.161658,32274.000000,5564.000000,0.012248,0.000064,0.010549,0.000058,0,340.223868,7,-0.000349,0.000099,0.007175,0.000081,0,9.028935,6,0.012597,0.000118,12.596615,0.118054
23845,5,b5,2.000000,3.000000,W,0.927286,0.998595,1349.000000,0.000000,1.000000,1599.000000,0.000000,0.964086,0.000378,0.013203,0.000344,0,17.195945,7,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.964086,0.000378,964.085762,0.377720
23845,5,b5,2.000000,3.000000,Em,0.012145,0.036915,1279.000000,0.000000,1.000000,1599.000000,0.000000,0.025308,0.000163,0.005306,0.000157,0,9.194102,9,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.025308,0.000163,25.307617,0.162890
23845,5,b5,2.000000,3.000000,Pmz,-0.044967,0.015219,1345.000000,0.000000,1.000000,1599.000000,0.000000,-0.016371,0.000222,0.007846,0.000231,0,76.451517,7,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,-0.016371,0.000222,-16.371017,0.221748
23845,5,b5,2.000000,3.000000,Pmx,-0.047203,0.019031,1285.000000,0.000000,1.000000,1599.000000,0.000000,-0.015286,0.000305,0.010569,0.000324,0,51.971320,8,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,-0.015286,0.000305,-15.286332,0.305117
23845,5,b5,2.000000,3.000000,Pmy,-0.015639,0.049380,1263.000000,0.000000,1.000000,1599.000000,0.000000,0.017466,0.000361,0.012191,0.000359,0,34.716534,8,0.000000,0.000000,0.000000,0.000000,-999,0.000000,0,0.017466,0.000361,17.466155,0.361254
23846,0,full,-10.000000,20.000000,W,0.911292,1.012078,186347.000000,202.477405,920.334789,277305.000000,95136.000000,0.959064,0.000053,0.021301,0.000051,0,3131.556726,12,0.945483,0.000059,0.013801,0.000051,0,5105.420217,12,0.013581,0.000080,13.581334,0.079564
23846,0,full,-10.000000,20.000000,Em,0.005462,0.034407,158318.000000,133.623838,1184.803563,277305.000000,95136.000000,0.019436,0.000021,0.006897,0.000020,0,3655.279171,11,-0.115274,0.001939,0.024454,0.000332,4,3697.327497,11,0.134709,0.001939,134.709368,1.939175
23846,0,full,-10.000000,20.000000,Pmz,-0.055976,0.016853,186688.000000,205.874800,906.803551,277305.000000,95136.000000,-0.015299,0.000027,0.009821,0.000028,0,16395.619232,9,-0.005253,0.000027,0.006067,0.000020,0,8556.856903,9,-0.010046,0.000039,-10.045768,0.038520
23846,0,full,-10.000000,20.000000,Pmx,-0.057597,0.020901,189946.000000,204.811230,927.419849,277305.000000,95136.000000,-0.014705,0.000033,0.012009,0.000034,0,16279.702334,10,-0.004339,0.000029,0.006505,0.000023,0,8819.488676,10,-0.010366,0.000044,-10.365728,0.044172
23846,0,full,-10.000000,20.000000,Pmy,-0.022733,0.039523,231647.000000,259.091408,894.074420,277305.000000,95136.000000,0.008391,0.000023,0.010853,0.000022,0,4990.505862,8,-0.000725,0.000022,0.006433,0.000017,0,65.198938,7,0.009116,0.000032,9.116233,0.031886
23846,1,b1,-2.000000,-1.000000,W,0.904752,1.006894,28848.000000,41.400083,696.810203,41163.000000,21789.000000,0.953563,0.000153,0.022228,0.000156,0,763.563269,11,0.946753,0.000132,0.015432,0.000117,0,1164.085840,11,0.006810,0.000202,6.809988,0.201887
23846,1,b1,-2.000000,-1.000000,Em,0.004190,0.031125,21011.000000,27.095950,775.429535,41163.000000,21789.000000,0.016882,0.000044,0.005528,0.000042,0,898.629440,11,-0.113385,0.002138,0.025502,0.000341,4,910.648777,11,0.130267,0.002139,130.267326,2.138588
23846,1,b1,-2.000000,-1.000000,Pmz,-0.063057,0.017998,28200.000000,43.058421,654.924159,41163.000000,21789.000000,-0.015897,0.000083,0.010024,0.000086,0,5007.960734,11,-0.005869,0.000059,0.006607,0.000045,0,3136.871077,11,-0.010028,0.000102,-10.028193,0.101543
