run,category,target_raw,run_type_raw,BCM4A_Q,h_esing_Eff,comp_livetime,electr_deadtime,fan_mean,boil_corr,ps5,ps6,ps_choice,ps_factor
24321,signal,LD2,SHMSDIS,5666.525,-999.0,1.0,97.8791,34.799,1.002333,-1.0,-1.0,ps5,-1.0
24341,dummy,Dummy,SHMSDIS,22704.84,-999.0,0.99915,97.7433,34.1971,1.0,-1.0,-1.0,ps5,-1.0
