run,category,target_raw,run_type_raw,BCM2_I,BCM2_Q,h_esing_Eff,comp_livetime,boil_corr,ps5,ps6,ps_choice,ps_factor,normyield,normyield_err
24310,signal,LD2,PI+SIDIS,13.699,24.935,0.9991,1.0,1.004785,-1.0,1.0,ps6,1.0,65.3529,2.04659
24311,signal,LD2,PI+SIDIS,14.109,24.782,0.9986,1.0,1.004928,-1.0,1.0,ps6,1.0,68.2346,2.09637
24312,signal,LD2,PI+SIDIS,14.298,27.413,0.9985,1.0,1.004994,-1.0,1.0,ps6,1.0,67.191,1.99042
24313,signal,LD2,PI+SIDIS,13.837,35.183,0.9984,1.0,1.004833,-1.0,1.0,ps6,1.0,69.1459,1.75892
24314,signal,LD2,PI+SIDIS,13.797,23.21,0.9987,1.0,1.004819,-1.0,1.0,ps6,1.0,65.944,2.14538
24315,signal,LD2,PI+SIDIS,14.054,19.997,0.9989,1.0,1.004909,-1.0,1.0,ps6,1.0,67.5986,2.32013
24316,signal,LD2,PI+SIDIS,13.701,23.471,0.9986,1.0,1.004786,-1.0,1.0,ps6,1.0,65.0053,2.11642
24317,signal,LD2,PI+SIDIS,14.034,24.729,0.9987,1.0,1.004902,-1.0,1.0,ps6,1.0,65.1746,2.07631
24318,signal,LD2,PI+SIDIS,6.472,4.679,0.9985,1.0,1.002261,-1.0,1.0,ps6,1.0,59.0593,4.0791
24376,signal,LD2,PI+SIDIS,13.818,15.754,0.999,1.0,1.004827,-1.0,1.0,ps6,1.0,66.3828,2.6002
24377,signal,LD2,PI+SIDIS,13.876,24.277,0.9986,1.0,1.004847,-1.0,1.0,ps6,1.0,63.6133,2.0615
24378,signal,LD2,PI+SIDIS,13.86,20.015,0.9989,1.0,1.004841,-1.0,1.0,ps6,1.0,65.7916,2.30327
24379,signal,LD2,PI+SIDIS,13.988,24.072,0.9986,1.0,1.004886,-1.0,1.0,ps6,1.0,67.7315,2.10952
24380,signal,LD2,PI+SIDIS,13.915,24.348,0.9987,1.0,1.004861,-1.0,1.0,ps6,1.0,66.1624,2.08748
24381,signal,LD2,PI+SIDIS,13.998,24.597,0.9986,1.0,1.00489,-1.0,1.0,ps6,1.0,67.2633,2.09036
24382,signal,LD2,PI+SIDIS,14.031,24.929,0.9986,1.0,1.004901,-1.0,1.0,ps6,1.0,69.2684,2.09484
24383,signal,LD2,PI+SIDIS,14.167,25.181,0.9988,1.0,1.004949,-1.0,1.0,ps6,1.0,67.6452,2.07487
24384,signal,LD2,PI+SIDIS,6.952,12.635,0.9986,1.0,1.002428,-1.0,1.0,ps6,1.0,72.7046,2.72124
24415,signal,LD2,PI+SIDIS,13.873,3.257,0.9986,1.0,1.004846,-1.0,1.0,ps6,1.0,62.6715,5.43138
24416,signal,LD2,PI+SIDIS,13.383,21.409,0.9987,1.0,1.004675,-1.0,1.0,ps6,1.0,65.5619,2.1718
24417,signal,LD2,PI+SIDIS,14.216,25.727,0.9983,1.0,1.004966,-1.0,1.0,ps6,1.0,67.6298,2.02127
24418,signal,LD2,PI+SIDIS,13.785,26.266,0.9988,1.0,1.004815,-1.0,1.0,ps6,1.0,66.8804,1.98255
24419,signal,LD2,PI+SIDIS,14.083,23.851,0.9987,1.0,1.004919,-1.0,1.0,ps6,1.0,65.7082,2.07014
24421,signal,LD2,PI+SIDIS,13.71,3.37,0.9984,1.0,1.004789,-1.0,1.0,ps6,1.0,75.6952,5.7446
24422,signal,LD2,PI+SIDIS,13.728,15.345,0.9987,1.0,1.004795,-1.0,1.0,ps6,1.0,68.0705,2.59793
24423,signal,LD2,PI+SIDIS,6.955,12.147,0.9989,1.0,1.002429,-1.0,1.0,ps6,1.0,71.7902,2.74807
24558,positron,LD2,PI+SIDIS,14.98,34.807,0.9949,1.0,1.005233,-1.0,1.0,ps6,1.0,1.51734,0.38802
24602,positron,LD2,PI+SIDIS,15.138,34.632,0.9972,1.0,1.005288,-1.0,1.0,ps6,1.0,1.87657,0.401849
24335,dummy,Dummy,PI+SIDIS,21.185,8.515,0.9981,1.0,1.0,-1.0,1.0,ps6,1.0,17.7295,1.85324
24336,dummy,Dummy,PI+SIDIS,36.437,60.939,0.9986,1.0,1.0,-1.0,1.0,ps6,1.0,18.5282,0.717808
24337,dummy,Dummy,PI+SIDIS,38.636,68.464,0.9988,1.0,1.0,-1.0,1.0,ps6,1.0,20.2073,0.697846
24338,dummy,Dummy,PI+SIDIS,40.777,75.751,0.9986,1.0,1.0,-1.0,1.0,ps6,1.0,18.9664,0.652109
24339,dummy,Dummy,PI+SIDIS,38.967,69.552,0.9985,1.0,1.0,-1.0,1.0,ps6,1.0,19.2888,0.676911
24400,dummy,Dummy,PI+SIDIS,37.545,49.558,0.9986,1.0,1.0,-1.0,1.0,ps6,1.0,18.8979,0.787541
24401,dummy,Dummy,PI+SIDIS,35.086,52.328,0.9989,1.0,1.0,-1.0,1.0,ps6,1.0,19.0185,0.762819
24402,dummy,Dummy,PI+SIDIS,38.401,69.681,0.9986,1.0,1.0,-1.0,1.0,ps6,1.0,19.1081,0.665638
24560,positron_dummy,Dummy,PI+SIDIS,37.257,91.026,0.9969,1.0,1.0,-1.0,1.0,ps6,1.0,0.849319,0.113285
24601,positron_dummy,Dummy,PI+SIDIS,38.036,91.626,0.9952,1.0,1.0,-1.0,1.0,ps6,1.0,0.384823,0.130729
