run,category,target_raw,run_type_raw,BCM2_I,BCM2_Q,h_esing_Eff,comp_livetime,boil_corr,ps5,ps6,ps_choice,ps_factor,normyield,normyield_err
25146,signal,LH2,PI-SIDIS,40.746,73.537,0.9981,1.0,1.029147,-1.0,1.0,ps6,1.0,122.589,1.3915
25147,signal,LH2,PI-SIDIS,37.401,20.053,0.9986,1.0,1.028008,-1.0,1.0,ps6,1.0,119.066,2.62534
25148,signal,LH2,PI-SIDIS,40.126,62.796,0.9984,1.0,1.030826,-1.0,1.0,ps6,1.0,124.579,1.51625
25149,signal,LH2,PI-SIDIS,43.108,58.85,0.9984,1.0,1.033592,-1.0,1.0,ps6,1.0,122.818,1.56242
25150,signal,LH2,PI-SIDIS,44.659,80.73,0.9983,1.0,1.030539,1.0,-1.0,ps5,1.0,127.27,1.35859
25151,signal,LH2,PI-SIDIS,24.956,45.241,0.9986,1.0,1.0179,-1.0,1.0,ps6,1.0,125.485,1.73623
25167,signal,LH2,PI-SIDIS,43.694,74.796,0.9981,1.0,1.030913,-1.0,1.0,ps6,1.0,124.836,1.39204
25168,signal,LH2,PI-SIDIS,43.955,85.631,0.9984,1.0,1.029197,-1.0,1.0,ps6,1.0,123.819,1.29426
25169,signal,LH2,PI-SIDIS,42.468,72.752,0.9982,1.0,1.030039,-1.0,1.0,ps6,1.0,122.837,1.39835
25170,signal,LH2,PI-SIDIS,25.017,45.072,0.9987,1.0,1.018008,-1.0,1.0,ps6,1.0,126.273,1.74475
25154,dummy,Dummy,PI-SIDIS,36.529,63.902,0.9984,1.0,1.0,-1.0,1.0,ps6,1.0,81.5141,1.19907
25171,dummy,Dummy,PI-SIDIS,36.852,58.466,0.9983,1.0,1.0,-1.0,1.0,ps6,1.0,83.0393,1.25999
