category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,yield_no_CB_corr,yield_no_CB_corr_err,yield_CB_corr,yield_CB_corr_err,yield_no_hodo3of4_corr,yield_no_hodo3of4_corr_err,yield_hodo3of4_corr,yield_hodo3of4_corr_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,coincidence_blocking_ratio,hodo3of4_LT,DPR_ns,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,24690,54.803,207.075,6.76852,0.012331,2.55343,0.0834623,2.41458,0.0789237,2.53053,0.0827136,2.53053,0.0827136,2.55343,0.0834623,89.281,1,0.9995,0.954181,0.991029,50,936.189,885.289,752.923,614.855,1.04053,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24690_-1.root",OK,1,""
signal,24691,54.39,153.675,5.84351,0.0175336,2.69448,0.102458,2.35074,0.089387,2.6707,0.101554,2.6707,0.101554,2.69448,0.102458,68.054,1,0.9995,0.880194,0.991176,50,928.002,877.798,746.81,609.753,1.04049,"ps5",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24691_-1.root",OK,1,""
signal,24692,52.207,192.075,6.48848,0.0134262,2.57883,0.0871154,2.4425,0.08251,2.5578,0.0864048,2.5578,0.0864048,2.57883,0.0871154,81.717,1,0.9997,0.954924,0.991843,50,891.033,842.907,717.297,586.005,1.03883,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24692_-1.root",OK,1,""
signal,24693,50.536,187.65,6.38117,0.0137393,2.57817,0.0876726,2.44041,0.082988,2.55839,0.087,2.55839,0.087,2.57817,0.0876726,79.81,1,0.9995,0.953885,0.992329,50,863.166,816.575,695.111,568.104,1.03742,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24693_-1.root",OK,1,""
signal,24694,48.409,205.688,6.66984,0.0126558,2.60314,0.0844121,2.47,0.0800947,2.58474,0.0838156,2.58474,0.0838156,2.60314,0.0844121,86.238,1,0.9996,0.955607,0.992933,50,827.475,782.987,666.481,544.94,1.03517,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24694_-1.root",OK,1,""
signal,24695,55.554,229.275,7.09791,0.01096,2.51284,0.0777928,2.38291,0.0737704,2.48972,0.0770768,2.48972,0.0770768,2.51284,0.0777928,100.11,1,0.9997,0.957102,0.990797,50,947.321,896.493,763.056,624.41,1.04016,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24695_-1.root",OK,1,""
signal,24696,55.332,18.975,2.07236,0.132998,2.52363,0.275619,2.38987,0.26101,2.50056,0.2731,2.50056,0.2731,2.52363,0.275619,8.262,1,0.9997,0.955731,0.99086,50,943.788,893.375,760.389,622.214,1.04027,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24696_-1.root",OK,1,""
signal,24697,53.971,207.037,6.79144,0.0120815,2.50132,0.0820505,2.36756,0.077663,2.47951,0.0813351,2.47951,0.0813351,2.50132,0.0820505,90.86,1,0.9997,0.954853,0.99128,50,921.33,872.009,742.165,607.43,1.03871,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24697_-1.root",OK,1,""
signal,24698,51.371,193.875,6.53727,0.0128041,2.4824,0.0837042,2.35126,0.0792821,2.46267,0.0830387,2.46267,0.0830387,2.4824,0.0837042,85.506,1,0.9996,0.95476,0.99205,50,878.62,831.521,707.953,579.22,1.03658,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24698_-1.root",OK,1,""
signal,24699,53.111,205.575,6.76228,0.0102296,2.10294,0.0691752,1.99168,0.0655154,2.08508,0.0685877,2.08508,0.0685877,2.10294,0.0691752,107.02,1,0.9998,0.955206,0.991508,50,908.701,860.208,732.117,599.408,1.03664,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24699_-1.root",OK,1,""
signal,24701,50.354,223.575,6.99533,0.0110336,2.46683,0.0771836,2.33917,0.0731893,2.44795,0.0765927,2.44795,0.0765927,2.46683,0.0771836,99.095,1,0.9996,0.955564,0.992345,50,861.471,815.747,694.103,568.42,1.03638,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24701_-1.root",OK,1,""
signal,24702,36.509,171.6,5.7857,0.0154414,2.64974,0.0893392,2.52096,0.0849972,2.63839,0.0889566,2.63839,0.0889566,2.64974,0.0893392,69.882,1,0.9998,0.955491,0.995717,50,640.844,607.54,516.631,420.388,1.02642,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24702_-1.root",OK,1,""
signal,24703,19.132,121.762,4.62225,0.0218329,2.65843,0.100917,2.56467,0.097358,2.65514,0.100792,2.65514,0.100792,2.65843,0.100917,48.159,1,0.9996,0.965928,0.998763,50,341.801,324.443,275.87,222.759,1.01396,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24703_-1.root",OK,1,""
signal,24713,51.124,251.175,7.3544,0.0104828,2.63302,0.0770948,2.49286,0.0729908,2.61227,0.0764872,2.61227,0.0764872,2.63302,0.0770948,104.51,1,0.9996,0.954288,0.992119,50,874.615,828.464,704.618,576.301,1.03682,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24713_-1.root",OK,1,""
signal,24714,51.737,258.188,7.5089,0.0100196,2.58693,0.075236,2.44937,0.0712352,2.56612,0.0746309,2.56612,0.0746309,2.58693,0.075236,109.38,1,0.9995,0.9545,0.991958,50,883.555,836.803,712.002,582.762,1.03714,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24714_-1.root",OK,1,""
signal,24715,50.864,253.612,7.43947,0.0102549,2.60078,0.0762912,2.46629,0.0723462,2.58052,0.0756969,2.58052,0.0756969,2.60078,0.0762912,106.63,1,0.9996,0.955735,0.992209,50,869.229,823.236,700.395,573.466,1.03652,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24715_-1.root",OK,1,""
signal,24716,53.535,255.563,7.58622,0.00965134,2.46652,0.0732172,2.33826,0.06941,2.44533,0.0725881,2.44533,0.0725881,2.46652,0.0732172,113.53,1,0.9998,0.956218,0.991407,50,913.964,865.766,736.384,603.249,1.03853,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24716_-1.root",OK,1,""
signal,24717,55.2,244.95,7.29353,0.010578,2.59109,0.0771513,2.45102,0.0729806,2.5675,0.0764489,2.5675,0.0764489,2.59109,0.0771513,103.95,1,0.9998,0.954632,0.990896,50,941.371,891.757,758.527,621.569,1.03994,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24717_-1.root",OK,1,""
signal,24718,51.978,257.625,7.48592,0.00992154,2.55604,0.0742719,2.41822,0.0702672,2.53527,0.0736683,2.53527,0.0736683,2.55604,0.0742719,110.45,1,0.9999,0.953832,0.991874,50,887.972,841.167,715.676,586.376,1.03664,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24718_-1.root",OK,1,""
signal,24719,56.544,226.312,7.1452,0.0107072,2.42316,0.0765048,2.29261,0.072383,2.40004,0.0757749,2.40004,0.0757749,2.42316,0.0765048,102.61,1,0.9997,0.955238,0.990459,50,964.167,913.4,777.091,636.917,1.03916,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24719_-1.root",OK,1,""
signal,24720,37.593,186.525,6.05669,0.0142349,2.65517,0.0862164,2.53996,0.0824754,2.64314,0.0858257,2.64314,0.0858257,2.65517,0.0862164,75.392,1,0.9998,0.960963,0.995469,50,659.134,625.452,531.493,432.859,1.02643,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24720_-1.root",OK,1,""
