category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status
signal,23980,17.528,61.35,3.5544,0.0878737,5.39105,0.312338,11.468,1,0.9984,1.00612,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23980_-1.root",OK
signal,23992,18.737,164.175,5.77816,0.0334769,5.49606,0.193435,30.1,1,0.9989,1.00655,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23992_-1.root",OK
signal,23993,19.079,195.337,6.32084,0.0280649,5.48213,0.177394,35.923,1,0.9985,1.00666,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23993_-1.root",OK
signal,23994,19.151,230.288,6.84301,0.023942,5.51354,0.163835,42.106,1,0.9986,1.00669,"ps6",1,51.425,50.425,52.425,"42.425-44.425;58.425-60.425;38.425-40.425;62.425-64.425","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23994_-1.root",OK
signal,23995,18.938,150.675,5.51416,0.0368051,5.54561,0.202949,27.38,1,0.9989,1.00662,"ps6",1,51.425,50.425,52.425,"42.425-44.425;58.425-60.425;38.425-40.425;62.425-64.425","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23995_-1.root",OK
signal,23996,13.928,146.812,5.25602,0.0388148,5.6985,0.204012,25.925,1,0.9986,1.00486,"ps6",1,51.425,50.425,52.425,"42.425-44.425;58.425-60.425;38.425-40.425;62.425-64.425","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23996_-1.root",OK
signal,23998,9.732,96.9,4.13453,0.0628514,6.0903,0.259861,15.979,1,0.9991,1.0034,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23998_-1.root",OK
signal,24019,19.627,181.5,6.03272,0.0306851,5.56934,0.185114,32.852,1,0.9988,1.00686,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24019_-1.root",OK
signal,24020,19.488,165.9,5.83556,0.0345256,5.72779,0.201476,29.205,1,0.9985,1.00681,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24020_-1.root",OK
signal,24021,19.539,178.237,6.0684,0.0301681,5.37708,0.183072,33.424,1,0.9985,1.00683,"ps6",1,51.425,50.425,52.425,"42.425-44.425;58.425-60.425;38.425-40.425;62.425-64.425","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24021_-1.root",OK
signal,24022,19.557,184.275,6.15114,0.0297424,5.48077,0.18295,33.906,1,0.9984,1.00683,"ps6",1,51.425,50.425,52.425,"42.425-44.425;58.425-60.425;38.425-40.425;62.425-64.425","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24022_-1.root",OK
signal,24023,14.396,31.9875,2.44384,0.197418,6.31491,0.482458,5.098,1,0.9986,1.00503,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24023_-1.root",OK
signal,24024,13.961,134.363,5.01113,0.0422,5.6701,0.21147,23.848,1,0.9985,1.00488,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24024_-1.root",OK
signal,24026,9.805,96.7125,4.18272,0.0570937,5.52167,0.238807,17.605,1,0.9983,1.00343,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24026_-1.root",OK
signal,24060,18.758,157.05,5.67131,0.0335451,5.26825,0.190245,30.042,1,0.9988,1.00655,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24060_-1.root",OK
signal,24061,20.099,192.675,6.27741,0.0282446,5.44203,0.177303,35.7,1,0.9987,1.00702,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24061_-1.root",OK
signal,24062,19.819,187.537,6.18227,0.0293121,5.49711,0.181215,34.4,1,0.9986,1.00692,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24062_-1.root",OK
signal,24063,19.085,169.387,5.81951,0.0330702,5.60168,0.192452,30.486,1,0.9985,1.00667,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24063_-1.root",OK
signal,24064,13.648,133.312,4.96433,0.044491,5.93121,0.220868,22.613,1,0.9987,1.00477,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24064_-1.root",OK
signal,24065,9.824,89.9625,3.99705,0.063281,5.69292,0.252937,15.879,1,0.9986,1.00343,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24065_-1.root",OK
positron,24583,19.251,4.44089e-16,0.75,0.0499675,2.219e-17,0.0374756,20.259,1,0.9945,1.00672,"ps6",1,63.125,62.125,64.125,"54.125-56.125;70.125-72.125;50.125-52.125;74.125-76.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24583_-1.root",OK
dummy,23981,39.162,106.275,4.51653,0.0144018,1.53056,0.0650464,69.512,1,0.9989,1,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23981_-1.root",OK
dummy,23999,35.697,96.9,4.35646,0.0157644,1.52757,0.0686769,63.504,1,0.9989,1,"ps6",1,51.425,50.425,52.425,"42.425-44.425;58.425-60.425;38.425-40.425;62.425-64.425","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23999_-1.root",OK
dummy,24032,33.964,105,4.47807,0.0144691,1.51925,0.0647936,69.189,1,0.9989,1,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24032_-1.root",OK
dummy,24066,33.866,81.525,3.96615,0.0181282,1.4779,0.0718991,55.24,1,0.9986,1,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24066_-1.root",OK
dummy,24084,34.904,96.3,4.29404,0.0160014,1.54093,0.0687105,62.601,1,0.9983,1,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24084_-1.root",OK
dummy,24085,37.657,97.8,4.31038,0.0153019,1.49652,0.0659569,65.43,1,0.9988,1,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24085_-1.root",OK
dummy,24086,37.475,100.575,4.39854,0.0150543,1.51409,0.066217,66.526,1,0.9985,1,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24086_-1.root",OK
positron_dummy,24585,35.815,1.35,0.653835,0.0315451,0.0425859,0.0206253,31.812,1,0.9965,1,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24585_-1.root",OK
positron_dummy,24587,34.654,-0.1125,0.380583,0.0422556,-0.00475376,0.0160818,23.751,1,0.9964,1,"ps6",1,63.275,62.275,64.275,"54.275-56.275;70.275-72.275;50.275-52.275;74.275-76.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24587_-1.root",OK
