setting,mode,bin,dp_idx,dp_lo,dp_hi,dpe_b1_fit,dpe_b1_fit_err,dpe_b2_fit,dpe_b2_fit_err,dpe_b3_fit,dpe_b3_fit_err,dpe_b4_fit,dpe_b4_fit_err,dpe_b5_fit,dpe_b5_fit_err,dpp_b1_fit,dpp_b1_fit_err,dpp_b2_fit,dpp_b2_fit_err,dpp_b3_fit,dpp_b3_fit_err,dpp_b4_fit,dpp_b4_fit_err,dpp_b5_fit,dpp_b5_fit_err,dthe_fit,dthe_fit_err,dthp_fit,dthp_fit_err,dW_measured,dW_err,dEm_measured,dEm_err,dPmz_measured,dPmz_err,dPmy_measured,dPmy_err,dW_pred,dW_pred_err,dEm_pred,dEm_pred_err,dPmz_pred,dPmz_pred_err,dPmy_pred,dPmy_pred_err,dW_resid,dW_resid_err,dEm_resid,dEm_resid_err,dPmz_resid,dPmz_resid_err,dPmy_resid,dPmy_resid_err,chi2_min,n_obs_used,n_params,ndf,chi2_ndf,fit_prob,fit_valid,fit_note,cov_dthe_dthe,cov_dthe_dpe_b1,cov_dthe_dpe_b2,cov_dthe_dpe_b3,cov_dthe_dpe_b4,cov_dthe_dpe_b5,cov_dthe_dpp_b1,cov_dthe_dpp_b2,cov_dthe_dpp_b3,cov_dthe_dpp_b4,cov_dthe_dpp_b5,cov_dthe_dthp,cov_dpe_b1_dthe,cov_dpe_b1_dpe_b1,cov_dpe_b1_dpe_b2,cov_dpe_b1_dpe_b3,cov_dpe_b1_dpe_b4,cov_dpe_b1_dpe_b5,cov_dpe_b1_dpp_b1,cov_dpe_b1_dpp_b2,cov_dpe_b1_dpp_b3,cov_dpe_b1_dpp_b4,cov_dpe_b1_dpp_b5,cov_dpe_b1_dthp,cov_dpe_b2_dthe,cov_dpe_b2_dpe_b1,cov_dpe_b2_dpe_b2,cov_dpe_b2_dpe_b3,cov_dpe_b2_dpe_b4,cov_dpe_b2_dpe_b5,cov_dpe_b2_dpp_b1,cov_dpe_b2_dpp_b2,cov_dpe_b2_dpp_b3,cov_dpe_b2_dpp_b4,cov_dpe_b2_dpp_b5,cov_dpe_b2_dthp,cov_dpe_b3_dthe,cov_dpe_b3_dpe_b1,cov_dpe_b3_dpe_b2,cov_dpe_b3_dpe_b3,cov_dpe_b3_dpe_b4,cov_dpe_b3_dpe_b5,cov_dpe_b3_dpp_b1,cov_dpe_b3_dpp_b2,cov_dpe_b3_dpp_b3,cov_dpe_b3_dpp_b4,cov_dpe_b3_dpp_b5,cov_dpe_b3_dthp,cov_dpe_b4_dthe,cov_dpe_b4_dpe_b1,cov_dpe_b4_dpe_b2,cov_dpe_b4_dpe_b3,cov_dpe_b4_dpe_b4,cov_dpe_b4_dpe_b5,cov_dpe_b4_dpp_b1,cov_dpe_b4_dpp_b2,cov_dpe_b4_dpp_b3,cov_dpe_b4_dpp_b4,cov_dpe_b4_dpp_b5,cov_dpe_b4_dthp,cov_dpe_b5_dthe,cov_dpe_b5_dpe_b1,cov_dpe_b5_dpe_b2,cov_dpe_b5_dpe_b3,cov_dpe_b5_dpe_b4,cov_dpe_b5_dpe_b5,cov_dpe_b5_dpp_b1,cov_dpe_b5_dpp_b2,cov_dpe_b5_dpp_b3,cov_dpe_b5_dpp_b4,cov_dpe_b5_dpp_b5,cov_dpe_b5_dthp,cov_dpp_b1_dthe,cov_dpp_b1_dpe_b1,cov_dpp_b1_dpe_b2,cov_dpp_b1_dpe_b3,cov_dpp_b1_dpe_b4,cov_dpp_b1_dpe_b5,cov_dpp_b1_dpp_b1,cov_dpp_b1_dpp_b2,cov_dpp_b1_dpp_b3,cov_dpp_b1_dpp_b4,cov_dpp_b1_dpp_b5,cov_dpp_b1_dthp,cov_dpp_b2_dthe,cov_dpp_b2_dpe_b1,cov_dpp_b2_dpe_b2,cov_dpp_b2_dpe_b3,cov_dpp_b2_dpe_b4,cov_dpp_b2_dpe_b5,cov_dpp_b2_dpp_b1,cov_dpp_b2_dpp_b2,cov_dpp_b2_dpp_b3,cov_dpp_b2_dpp_b4,cov_dpp_b2_dpp_b5,cov_dpp_b2_dthp,cov_dpp_b3_dthe,cov_dpp_b3_dpe_b1,cov_dpp_b3_dpe_b2,cov_dpp_b3_dpe_b3,cov_dpp_b3_dpe_b4,cov_dpp_b3_dpe_b5,cov_dpp_b3_dpp_b1,cov_dpp_b3_dpp_b2,cov_dpp_b3_dpp_b3,cov_dpp_b3_dpp_b4,cov_dpp_b3_dpp_b5,cov_dpp_b3_dthp,cov_dpp_b4_dthe,cov_dpp_b4_dpe_b1,cov_dpp_b4_dpe_b2,cov_dpp_b4_dpe_b3,cov_dpp_b4_dpe_b4,cov_dpp_b4_dpe_b5,cov_dpp_b4_dpp_b1,cov_dpp_b4_dpp_b2,cov_dpp_b4_dpp_b3,cov_dpp_b4_dpp_b4,cov_dpp_b4_dpp_b5,cov_dpp_b4_dthp,cov_dpp_b5_dthe,cov_dpp_b5_dpe_b1,cov_dpp_b5_dpe_b2,cov_dpp_b5_dpe_b3,cov_dpp_b5_dpe_b4,cov_dpp_b5_dpe_b5,cov_dpp_b5_dpp_b1,cov_dpp_b5_dpp_b2,cov_dpp_b5_dpp_b3,cov_dpp_b5_dpp_b4,cov_dpp_b5_dpp_b5,cov_dpp_b5_dthp,cov_dthp_dthe,cov_dthp_dpe_b1,cov_dthp_dpe_b2,cov_dthp_dpe_b3,cov_dthp_dpe_b4,cov_dthp_dpe_b5,cov_dthp_dpp_b1,cov_dthp_dpp_b2,cov_dthp_dpp_b3,cov_dthp_dpp_b4,cov_dthp_dpp_b5,cov_dthp_dthp,end_marker
A,unconstrained,b1,1,-2.000000,-1.000000,90.312935,0.497652,90.550996,0.497614,90.481090,0.497661,90.212403,0.497679,nan,nan,-309.017575,1.672653,-309.890980,1.672468,-310.515170,1.672509,-311.287778,1.672525,nan,nan,-56.284092,0.304975,123.583019,0.709733,6.676582,0.076272,10.620126,0.020999,-9.886464,0.039648,6.093132,0.026131,13.982505,0.040950,11.327583,0.018637,-7.553334,0.023535,8.001151,0.022999,7.305923,0.086570,0.707457,0.028077,2.333130,0.046107,1.908019,0.034811,62997.077534,16,10,6,10499.512922,0.000000,1,ok_unconstrained,0.093010,-0.151765,-0.151755,-0.151770,-0.151772,nan,0.510093,0.510046,0.510058,0.510053,nan,-0.216431,-0.151765,0.247657,0.247626,0.247649,0.247651,nan,-0.832387,-0.832263,-0.832281,-0.832269,nan,0.353178,-0.151755,0.247626,0.247620,0.247633,0.247635,nan,-0.832289,-0.832238,-0.832228,-0.832215,nan,0.353154,-0.151770,0.247649,0.247633,0.247667,0.247658,nan,-0.832366,-0.832287,-0.832335,-0.832293,nan,0.353185,-0.151772,0.247651,0.247635,0.247658,0.247684,nan,-0.832373,-0.832295,-0.832314,-0.832367,nan,0.353185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.510093,-0.832387,-0.832289,-0.832366,-0.832373,nan,2.797768,2.797294,2.797356,2.797314,nan,-1.187048,0.510046,-0.832263,-0.832238,-0.832287,-0.832295,nan,2.797294,2.797150,2.797091,2.797050,nan,-1.186930,0.510058,-0.832281,-0.832228,-0.832335,-0.832314,nan,2.797356,2.797091,2.797288,2.797115,nan,-1.186950,0.510053,-0.832269,-0.832215,-0.832293,-0.832367,nan,2.797314,2.797050,2.797115,2.797340,nan,-1.186925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.216431,0.353178,0.353154,0.353185,0.353185,nan,-1.187048,-1.186930,-1.186950,-1.186925,nan,0.503721,done
A,unconstrained,b2,2,-1.000000,0.000000,90.312935,0.497652,90.550996,0.497614,90.481090,0.497661,90.212403,0.497679,nan,nan,-309.017575,1.672653,-309.890980,1.672468,-310.515170,1.672509,-311.287778,1.672525,nan,nan,-56.284092,0.304975,123.583019,0.709733,8.864658,0.056844,11.144146,0.015812,-9.469704,0.027016,8.318530,0.021922,11.930425,0.034650,11.481028,0.013904,-8.559916,0.017786,9.369998,0.019286,3.065767,0.066572,0.336882,0.021056,0.909788,0.032345,1.051468,0.029198,62997.077534,16,10,6,10499.512922,0.000000,1,ok_unconstrained,0.093010,-0.151765,-0.151755,-0.151770,-0.151772,nan,0.510093,0.510046,0.510058,0.510053,nan,-0.216431,-0.151765,0.247657,0.247626,0.247649,0.247651,nan,-0.832387,-0.832263,-0.832281,-0.832269,nan,0.353178,-0.151755,0.247626,0.247620,0.247633,0.247635,nan,-0.832289,-0.832238,-0.832228,-0.832215,nan,0.353154,-0.151770,0.247649,0.247633,0.247667,0.247658,nan,-0.832366,-0.832287,-0.832335,-0.832293,nan,0.353185,-0.151772,0.247651,0.247635,0.247658,0.247684,nan,-0.832373,-0.832295,-0.832314,-0.832367,nan,0.353185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.510093,-0.832387,-0.832289,-0.832366,-0.832373,nan,2.797768,2.797294,2.797356,2.797314,nan,-1.187048,0.510046,-0.832263,-0.832238,-0.832287,-0.832295,nan,2.797294,2.797150,2.797091,2.797050,nan,-1.186930,0.510058,-0.832281,-0.832228,-0.832335,-0.832314,nan,2.797356,2.797091,2.797288,2.797115,nan,-1.186950,0.510053,-0.832269,-0.832215,-0.832293,-0.832367,nan,2.797314,2.797050,2.797115,2.797340,nan,-1.186925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.216431,0.353178,0.353154,0.353185,0.353185,nan,-1.187048,-1.186930,-1.186950,-1.186925,nan,0.503721,done
A,unconstrained,b3,3,0.000000,1.000000,90.312935,0.497652,90.550996,0.497614,90.481090,0.497661,90.212403,0.497679,nan,nan,-309.017575,1.672653,-309.890980,1.672468,-310.515170,1.672509,-311.287778,1.672525,nan,nan,-56.284092,0.304975,123.583019,0.709733,14.936879,0.052611,13.536455,0.017893,-9.742441,0.026797,10.018819,0.024521,12.533012,0.034410,13.285361,0.015219,-10.263440,0.018354,8.968041,0.020831,-2.403867,0.062865,-0.251094,0.023490,-0.520999,0.032480,-1.050778,0.032175,62997.077534,16,10,6,10499.512922,0.000000,1,ok_unconstrained,0.093010,-0.151765,-0.151755,-0.151770,-0.151772,nan,0.510093,0.510046,0.510058,0.510053,nan,-0.216431,-0.151765,0.247657,0.247626,0.247649,0.247651,nan,-0.832387,-0.832263,-0.832281,-0.832269,nan,0.353178,-0.151755,0.247626,0.247620,0.247633,0.247635,nan,-0.832289,-0.832238,-0.832228,-0.832215,nan,0.353154,-0.151770,0.247649,0.247633,0.247667,0.247658,nan,-0.832366,-0.832287,-0.832335,-0.832293,nan,0.353185,-0.151772,0.247651,0.247635,0.247658,0.247684,nan,-0.832373,-0.832295,-0.832314,-0.832367,nan,0.353185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.510093,-0.832387,-0.832289,-0.832366,-0.832373,nan,2.797768,2.797294,2.797356,2.797314,nan,-1.187048,0.510046,-0.832263,-0.832238,-0.832287,-0.832295,nan,2.797294,2.797150,2.797091,2.797050,nan,-1.186930,0.510058,-0.832281,-0.832228,-0.832335,-0.832314,nan,2.797356,2.797091,2.797288,2.797115,nan,-1.186950,0.510053,-0.832269,-0.832215,-0.832293,-0.832367,nan,2.797314,2.797050,2.797115,2.797340,nan,-1.186925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.216431,0.353178,0.353154,0.353185,0.353185,nan,-1.187048,-1.186930,-1.186950,-1.186925,nan,0.503721,done
A,unconstrained,b4,4,1.000000,2.000000,90.312935,0.497652,90.550996,0.497614,90.481090,0.497661,90.212403,0.497679,nan,nan,-309.017575,1.672653,-309.890980,1.672468,-310.515170,1.672509,-311.287778,1.672525,nan,nan,-56.284092,0.304975,123.583019,0.709733,21.041620,0.068077,18.044115,0.023912,-10.788871,0.034088,12.667341,0.040265,14.849096,0.044412,16.804769,0.020054,-13.118878,0.023716,7.423089,0.029937,-6.192524,0.081283,-1.239346,0.031208,-2.330007,0.041526,-5.244252,0.050175,62997.077534,16,10,6,10499.512922,0.000000,1,ok_unconstrained,0.093010,-0.151765,-0.151755,-0.151770,-0.151772,nan,0.510093,0.510046,0.510058,0.510053,nan,-0.216431,-0.151765,0.247657,0.247626,0.247649,0.247651,nan,-0.832387,-0.832263,-0.832281,-0.832269,nan,0.353178,-0.151755,0.247626,0.247620,0.247633,0.247635,nan,-0.832289,-0.832238,-0.832228,-0.832215,nan,0.353154,-0.151770,0.247649,0.247633,0.247667,0.247658,nan,-0.832366,-0.832287,-0.832335,-0.832293,nan,0.353185,-0.151772,0.247651,0.247635,0.247658,0.247684,nan,-0.832373,-0.832295,-0.832314,-0.832367,nan,0.353185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.510093,-0.832387,-0.832289,-0.832366,-0.832373,nan,2.797768,2.797294,2.797356,2.797314,nan,-1.187048,0.510046,-0.832263,-0.832238,-0.832287,-0.832295,nan,2.797294,2.797150,2.797091,2.797050,nan,-1.186930,0.510058,-0.832281,-0.832228,-0.832335,-0.832314,nan,2.797356,2.797091,2.797288,2.797115,nan,-1.186950,0.510053,-0.832269,-0.832215,-0.832293,-0.832367,nan,2.797314,2.797050,2.797115,2.797340,nan,-1.186925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.216431,0.353178,0.353154,0.353185,0.353185,nan,-1.187048,-1.186930,-1.186950,-1.186925,nan,0.503721,done
B,unconstrained,b1,1,-2.000000,-1.000000,459.241413,0.110873,459.520624,0.110871,459.559732,0.110544,459.494715,0.110392,459.321077,0.110969,-715.671233,0.173546,-716.842646,0.173645,-717.359478,0.173092,-717.834991,0.172748,-718.497516,0.173621,-229.589947,0.054443,298.308334,0.074009,11.161092,0.462163,-1.827742,0.118095,4.380130,0.172748,9.892274,0.142104,20.132794,0.270464,-1.419823,0.098897,5.227174,0.108971,11.878004,0.120792,8.971702,0.535486,0.407919,0.154036,0.847044,0.204247,1.985730,0.186506,1840.678237,20,12,8,230.084780,0.000000,1,ok_unconstrained,0.002964,-0.005792,-0.005797,-0.005805,-0.005815,-0.005823,0.009043,0.009050,0.009062,0.009079,0.009094,-0.003743,-0.005792,0.012293,0.011572,0.011573,0.011572,0.011571,-0.019004,-0.018018,-0.018020,-0.018021,-0.018021,0.007747,-0.005797,0.011572,0.012292,0.011577,0.011577,0.011577,-0.018020,-0.019005,-0.018028,-0.018030,-0.018031,0.007743,-0.005805,0.011573,0.011577,0.012220,0.011581,0.011581,-0.018024,-0.018030,-0.018906,-0.018038,-0.018041,0.007727,-0.005815,0.011572,0.011577,0.011581,0.012186,0.011585,-0.018028,-0.018034,-0.018040,-0.018851,-0.018051,0.007706,-0.005823,0.011571,0.011577,0.011581,0.011585,0.012314,-0.018029,-0.018036,-0.018043,-0.018051,-0.019003,0.007688,0.009043,-0.019004,-0.018020,-0.018024,-0.018028,-0.018029,0.030118,0.028068,0.028074,0.028083,0.028089,-0.012012,0.009050,-0.018018,-0.019005,-0.018030,-0.018034,-0.018036,0.028068,0.030153,0.028085,0.028094,0.028102,-0.012006,0.009062,-0.018020,-0.018028,-0.018906,-0.018040,-0.018043,0.028074,0.028085,0.029961,0.028107,0.028116,-0.011983,0.009079,-0.018021,-0.018030,-0.018038,-0.018851,-0.018051,0.028083,0.028094,0.028107,0.029842,0.028136,-0.011950,0.009094,-0.018021,-0.018031,-0.018041,-0.018051,-0.019003,0.028089,0.028102,0.028116,0.028136,0.030144,-0.011920,-0.003743,0.007747,0.007743,0.007727,0.007706,0.007688,-0.012012,-0.012006,-0.011983,-0.011950,-0.011920,0.005477,done
B,unconstrained,b2,2,-1.000000,0.000000,459.241413,0.110873,459.520624,0.110871,459.559732,0.110544,459.494715,0.110392,459.321077,0.110969,-715.671233,0.173546,-716.842646,0.173645,-717.359478,0.173092,-717.834991,0.172748,-718.497516,0.173621,-229.589947,0.054443,298.308334,0.074009,12.121441,0.441048,0.850109,0.120431,1.037342,0.176575,11.620013,0.143163,17.725997,0.267462,1.252073,0.100766,1.876377,0.110666,13.078610,0.120673,5.604556,0.515810,0.401964,0.157027,0.839035,0.208388,1.458597,0.187237,1840.678237,20,12,8,230.084780,0.000000,1,ok_unconstrained,0.002964,-0.005792,-0.005797,-0.005805,-0.005815,-0.005823,0.009043,0.009050,0.009062,0.009079,0.009094,-0.003743,-0.005792,0.012293,0.011572,0.011573,0.011572,0.011571,-0.019004,-0.018018,-0.018020,-0.018021,-0.018021,0.007747,-0.005797,0.011572,0.012292,0.011577,0.011577,0.011577,-0.018020,-0.019005,-0.018028,-0.018030,-0.018031,0.007743,-0.005805,0.011573,0.011577,0.012220,0.011581,0.011581,-0.018024,-0.018030,-0.018906,-0.018038,-0.018041,0.007727,-0.005815,0.011572,0.011577,0.011581,0.012186,0.011585,-0.018028,-0.018034,-0.018040,-0.018851,-0.018051,0.007706,-0.005823,0.011571,0.011577,0.011581,0.011585,0.012314,-0.018029,-0.018036,-0.018043,-0.018051,-0.019003,0.007688,0.009043,-0.019004,-0.018020,-0.018024,-0.018028,-0.018029,0.030118,0.028068,0.028074,0.028083,0.028089,-0.012012,0.009050,-0.018018,-0.019005,-0.018030,-0.018034,-0.018036,0.028068,0.030153,0.028085,0.028094,0.028102,-0.012006,0.009062,-0.018020,-0.018028,-0.018906,-0.018040,-0.018043,0.028074,0.028085,0.029961,0.028107,0.028116,-0.011983,0.009079,-0.018021,-0.018030,-0.018038,-0.018851,-0.018051,0.028083,0.028094,0.028107,0.029842,0.028136,-0.011950,0.009094,-0.018021,-0.018031,-0.018041,-0.018051,-0.019003,0.028089,0.028102,0.028116,0.028136,0.030144,-0.011920,-0.003743,0.007747,0.007743,0.007727,0.007706,0.007688,-0.012012,-0.012006,-0.011983,-0.011950,-0.011920,0.005477,done
B,unconstrained,b3,3,0.000000,1.000000,459.241413,0.110873,459.520624,0.110871,459.559732,0.110544,459.494715,0.110392,459.321077,0.110969,-715.671233,0.173546,-716.842646,0.173645,-717.359478,0.173092,-717.834991,0.172748,-718.497516,0.173621,-229.589947,0.054443,298.308334,0.074009,17.015062,0.389060,2.775196,0.116642,-0.174292,0.167037,13.058886,0.139699,17.388885,0.252501,2.906821,0.096885,0.087735,0.105789,13.246775,0.116056,0.373823,0.463815,0.131625,0.151632,0.262027,0.197719,0.187889,0.181617,1840.678237,20,12,8,230.084780,0.000000,1,ok_unconstrained,0.002964,-0.005792,-0.005797,-0.005805,-0.005815,-0.005823,0.009043,0.009050,0.009062,0.009079,0.009094,-0.003743,-0.005792,0.012293,0.011572,0.011573,0.011572,0.011571,-0.019004,-0.018018,-0.018020,-0.018021,-0.018021,0.007747,-0.005797,0.011572,0.012292,0.011577,0.011577,0.011577,-0.018020,-0.019005,-0.018028,-0.018030,-0.018031,0.007743,-0.005805,0.011573,0.011577,0.012220,0.011581,0.011581,-0.018024,-0.018030,-0.018906,-0.018038,-0.018041,0.007727,-0.005815,0.011572,0.011577,0.011581,0.012186,0.011585,-0.018028,-0.018034,-0.018040,-0.018851,-0.018051,0.007706,-0.005823,0.011571,0.011577,0.011581,0.011585,0.012314,-0.018029,-0.018036,-0.018043,-0.018051,-0.019003,0.007688,0.009043,-0.019004,-0.018020,-0.018024,-0.018028,-0.018029,0.030118,0.028068,0.028074,0.028083,0.028089,-0.012012,0.009050,-0.018018,-0.019005,-0.018030,-0.018034,-0.018036,0.028068,0.030153,0.028085,0.028094,0.028102,-0.012006,0.009062,-0.018020,-0.018028,-0.018906,-0.018040,-0.018043,0.028074,0.028085,0.029961,0.028107,0.028116,-0.011983,0.009079,-0.018021,-0.018030,-0.018038,-0.018851,-0.018051,0.028083,0.028094,0.028107,0.029842,0.028136,-0.011950,0.009094,-0.018021,-0.018031,-0.018041,-0.018051,-0.019003,0.028089,0.028102,0.028116,0.028136,0.030144,-0.011920,-0.003743,0.007747,0.007743,0.007727,0.007706,0.007688,-0.012012,-0.012006,-0.011983,-0.011950,-0.011920,0.005477,done
B,unconstrained,b4,4,1.000000,2.000000,459.241413,0.110873,459.520624,0.110871,459.559732,0.110544,459.494715,0.110392,459.321077,0.110969,-715.671233,0.173546,-716.842646,0.173645,-717.359478,0.173092,-717.834991,0.172748,-718.497516,0.173621,-229.589947,0.054443,298.308334,0.074009,20.943816,0.351442,5.359616,0.117716,-1.342894,0.152905,14.192023,0.141558,17.949337,0.241577,5.000933,0.094885,-1.930599,0.101766,12.967199,0.114955,-2.994479,0.426463,-0.358683,0.151196,-0.587705,0.183675,-1.224824,0.182355,1840.678237,20,12,8,230.084780,0.000000,1,ok_unconstrained,0.002964,-0.005792,-0.005797,-0.005805,-0.005815,-0.005823,0.009043,0.009050,0.009062,0.009079,0.009094,-0.003743,-0.005792,0.012293,0.011572,0.011573,0.011572,0.011571,-0.019004,-0.018018,-0.018020,-0.018021,-0.018021,0.007747,-0.005797,0.011572,0.012292,0.011577,0.011577,0.011577,-0.018020,-0.019005,-0.018028,-0.018030,-0.018031,0.007743,-0.005805,0.011573,0.011577,0.012220,0.011581,0.011581,-0.018024,-0.018030,-0.018906,-0.018038,-0.018041,0.007727,-0.005815,0.011572,0.011577,0.011581,0.012186,0.011585,-0.018028,-0.018034,-0.018040,-0.018851,-0.018051,0.007706,-0.005823,0.011571,0.011577,0.011581,0.011585,0.012314,-0.018029,-0.018036,-0.018043,-0.018051,-0.019003,0.007688,0.009043,-0.019004,-0.018020,-0.018024,-0.018028,-0.018029,0.030118,0.028068,0.028074,0.028083,0.028089,-0.012012,0.009050,-0.018018,-0.019005,-0.018030,-0.018034,-0.018036,0.028068,0.030153,0.028085,0.028094,0.028102,-0.012006,0.009062,-0.018020,-0.018028,-0.018906,-0.018040,-0.018043,0.028074,0.028085,0.029961,0.028107,0.028116,-0.011983,0.009079,-0.018021,-0.018030,-0.018038,-0.018851,-0.018051,0.028083,0.028094,0.028107,0.029842,0.028136,-0.011950,0.009094,-0.018021,-0.018031,-0.018041,-0.018051,-0.019003,0.028089,0.028102,0.028116,0.028136,0.030144,-0.011920,-0.003743,0.007747,0.007743,0.007727,0.007706,0.007688,-0.012012,-0.012006,-0.011983,-0.011950,-0.011920,0.005477,done
B,unconstrained,b5,5,2.000000,3.000000,459.241413,0.110873,459.520624,0.110871,459.559732,0.110544,459.494715,0.110392,459.321077,0.110969,-715.671233,0.173546,-716.842646,0.173645,-717.359478,0.173092,-717.834991,0.172748,-718.497516,0.173621,-229.589947,0.054443,298.308334,0.074009,26.047772,0.366964,9.130852,0.134836,-4.101301,0.154683,15.306192,0.161704,19.446097,0.256082,8.388688,0.103993,-5.049164,0.109037,12.220556,0.126168,-6.601675,0.447483,-0.742164,0.170280,-0.947863,0.189251,-3.085636,0.205101,1840.678237,20,12,8,230.084780,0.000000,1,ok_unconstrained,0.002964,-0.005792,-0.005797,-0.005805,-0.005815,-0.005823,0.009043,0.009050,0.009062,0.009079,0.009094,-0.003743,-0.005792,0.012293,0.011572,0.011573,0.011572,0.011571,-0.019004,-0.018018,-0.018020,-0.018021,-0.018021,0.007747,-0.005797,0.011572,0.012292,0.011577,0.011577,0.011577,-0.018020,-0.019005,-0.018028,-0.018030,-0.018031,0.007743,-0.005805,0.011573,0.011577,0.012220,0.011581,0.011581,-0.018024,-0.018030,-0.018906,-0.018038,-0.018041,0.007727,-0.005815,0.011572,0.011577,0.011581,0.012186,0.011585,-0.018028,-0.018034,-0.018040,-0.018851,-0.018051,0.007706,-0.005823,0.011571,0.011577,0.011581,0.011585,0.012314,-0.018029,-0.018036,-0.018043,-0.018051,-0.019003,0.007688,0.009043,-0.019004,-0.018020,-0.018024,-0.018028,-0.018029,0.030118,0.028068,0.028074,0.028083,0.028089,-0.012012,0.009050,-0.018018,-0.019005,-0.018030,-0.018034,-0.018036,0.028068,0.030153,0.028085,0.028094,0.028102,-0.012006,0.009062,-0.018020,-0.018028,-0.018906,-0.018040,-0.018043,0.028074,0.028085,0.029961,0.028107,0.028116,-0.011983,0.009079,-0.018021,-0.018030,-0.018038,-0.018851,-0.018051,0.028083,0.028094,0.028107,0.029842,0.028136,-0.011950,0.009094,-0.018021,-0.018031,-0.018041,-0.018051,-0.019003,0.028089,0.028102,0.028116,0.028136,0.030144,-0.011920,-0.003743,0.007747,0.007743,0.007727,0.007706,0.007688,-0.012012,-0.012006,-0.011983,-0.011950,-0.011920,0.005477,done
