setting,mode,bin,dp_idx,dp_lo,dp_hi,dthe_fit,dthe_fit_err,dpe_b1_fit,dpe_b1_fit_err,dpe_b2_fit,dpe_b2_fit_err,dpe_b3_fit,dpe_b3_fit_err,dpe_b4_fit,dpe_b4_fit_err,dpe_b5_fit,dpe_b5_fit_err,dthp_fit,dthp_fit_err,dpp_fit,dpp_fit_err,dW_measured,dW_err,dEm_measured,dEm_err,dPmz_measured,dPmz_err,dPmy_measured,dPmy_err,dW_pred,dW_pred_err,dEm_pred,dEm_pred_err,dPmz_pred,dPmz_pred_err,dPmy_pred,dPmy_pred_err,dW_resid,dW_resid_err,dEm_resid,dEm_resid_err,dPmz_resid,dPmz_resid_err,dPmy_resid,dPmy_resid_err,chi2_min,n_obs_used,n_params,ndf,chi2_ndf,fit_prob,fit_valid,fit_note,cov_dthe_dthe,cov_dthe_dpe_b1,cov_dthe_dpe_b2,cov_dthe_dpe_b3,cov_dthe_dpe_b4,cov_dthe_dpe_b5,cov_dthe_dthp,cov_dthe_dpp,cov_dpe_b1_dthe,cov_dpe_b1_dpe_b1,cov_dpe_b1_dpe_b2,cov_dpe_b1_dpe_b3,cov_dpe_b1_dpe_b4,cov_dpe_b1_dpe_b5,cov_dpe_b1_dthp,cov_dpe_b1_dpp,cov_dpe_b2_dthe,cov_dpe_b2_dpe_b1,cov_dpe_b2_dpe_b2,cov_dpe_b2_dpe_b3,cov_dpe_b2_dpe_b4,cov_dpe_b2_dpe_b5,cov_dpe_b2_dthp,cov_dpe_b2_dpp,cov_dpe_b3_dthe,cov_dpe_b3_dpe_b1,cov_dpe_b3_dpe_b2,cov_dpe_b3_dpe_b3,cov_dpe_b3_dpe_b4,cov_dpe_b3_dpe_b5,cov_dpe_b3_dthp,cov_dpe_b3_dpp,cov_dpe_b4_dthe,cov_dpe_b4_dpe_b1,cov_dpe_b4_dpe_b2,cov_dpe_b4_dpe_b3,cov_dpe_b4_dpe_b4,cov_dpe_b4_dpe_b5,cov_dpe_b4_dthp,cov_dpe_b4_dpp,cov_dpe_b5_dthe,cov_dpe_b5_dpe_b1,cov_dpe_b5_dpe_b2,cov_dpe_b5_dpe_b3,cov_dpe_b5_dpe_b4,cov_dpe_b5_dpe_b5,cov_dpe_b5_dthp,cov_dpe_b5_dpp,cov_dthp_dthe,cov_dthp_dpe_b1,cov_dthp_dpe_b2,cov_dthp_dpe_b3,cov_dthp_dpe_b4,cov_dthp_dpe_b5,cov_dthp_dthp,cov_dthp_dpp,cov_dpp_dthe,cov_dpp_dpe_b1,cov_dpp_dpe_b2,cov_dpp_dpe_b3,cov_dpp_dpe_b4,cov_dpp_dpe_b5,cov_dpp_dthp,cov_dpp_dpp,end_marker
A,constrained,b1,1,-2.000000,-1.000000,-0.549382,0.001547,-0.162643,0.002350,-0.120010,0.001804,-0.342756,0.001980,-0.828631,0.002701,nan,nan,-5.000000,0.000033,-5.000000,0.000077,6.676582,0.076272,10.620126,0.020999,-9.886464,0.039648,6.093132,0.026131,9.137276,0.027532,11.648258,0.016590,-8.857891,0.014023,8.162339,0.014077,2.460694,0.081089,1.028132,0.026762,1.028573,0.042055,2.069207,0.029681,89668.836823,16,7,9,9963.204091,0.000000,1,ok_constrained_parameter_at_limit,0.000002,-0.000001,-0.000000,-0.000000,-0.000000,nan,0.000000,0.000000,-0.000001,0.000006,0.000000,0.000000,0.000000,nan,0.000000,-0.000000,-0.000000,0.000000,0.000003,0.000000,0.000000,nan,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000004,0.000000,nan,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000007,nan,0.000000,-0.000000,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,-0.000000,0.000000,done
A,constrained,b2,2,-1.000000,0.000000,-0.549382,0.001547,-0.162643,0.002350,-0.120010,0.001804,-0.342756,0.001980,-0.828631,0.002701,nan,nan,-5.000000,0.000033,-5.000000,0.000077,8.864658,0.056844,11.144146,0.015812,-9.469704,0.027016,8.318530,0.021922,8.769784,0.024819,11.347273,0.012736,-8.683098,0.012385,8.407475,0.011328,-0.094874,0.062026,0.203127,0.020303,0.786606,0.029719,0.088945,0.024676,89668.836823,16,7,9,9963.204091,0.000000,1,ok_constrained_parameter_at_limit,0.000002,-0.000001,-0.000000,-0.000000,-0.000000,nan,0.000000,0.000000,-0.000001,0.000006,0.000000,0.000000,0.000000,nan,0.000000,-0.000000,-0.000000,0.000000,0.000003,0.000000,0.000000,nan,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000004,0.000000,nan,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000007,nan,0.000000,-0.000000,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,-0.000000,0.000000,done
A,constrained,b3,3,0.000000,1.000000,-0.549382,0.001547,-0.162643,0.002350,-0.120010,0.001804,-0.342756,0.001980,-0.828631,0.002701,nan,nan,-5.000000,0.000033,-5.000000,0.000077,14.936879,0.052611,13.536455,0.017893,-9.742441,0.026797,10.018819,0.024521,10.689854,0.025576,12.919859,0.013980,-9.596356,0.012915,7.126686,0.012172,-4.247025,0.058498,-0.616596,0.022707,0.146085,0.029747,-2.892133,0.027376,89668.836823,16,7,9,9963.204091,0.000000,1,ok_constrained_parameter_at_limit,0.000002,-0.000001,-0.000000,-0.000000,-0.000000,nan,0.000000,0.000000,-0.000001,0.000006,0.000000,0.000000,0.000000,nan,0.000000,-0.000000,-0.000000,0.000000,0.000003,0.000000,0.000000,nan,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000004,0.000000,nan,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000007,nan,0.000000,-0.000000,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,-0.000000,0.000000,done
A,constrained,b4,4,1.000000,2.000000,-0.549382,0.001547,-0.162643,0.002350,-0.120010,0.001804,-0.342756,0.001980,-0.828631,0.002701,nan,nan,-5.000000,0.000033,-5.000000,0.000077,21.041620,0.068077,18.044115,0.023912,-10.788871,0.034088,12.667341,0.040265,14.878093,0.030507,16.350134,0.019069,-11.588442,0.014782,4.332907,0.016271,-6.163527,0.074600,-1.693981,0.030585,-0.799571,0.037155,-8.334434,0.043428,89668.836823,16,7,9,9963.204091,0.000000,1,ok_constrained_parameter_at_limit,0.000002,-0.000001,-0.000000,-0.000000,-0.000000,nan,0.000000,0.000000,-0.000001,0.000006,0.000000,0.000000,0.000000,nan,0.000000,-0.000000,-0.000000,0.000000,0.000003,0.000000,0.000000,nan,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000004,0.000000,nan,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000007,nan,0.000000,-0.000000,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0.000000,0.000000,0.000000,0.000000,nan,0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,nan,-0.000000,0.000000,done
