run,category,target_raw,run_type_raw,BCM2_I,BCM2_Q,h_esing_Eff,comp_livetime,boil_corr,ps5,ps6,ps_choice,ps_factor,normyield,normyield_err
24727,signal,LH2,PI-SIDIS,18.612,27.223,0.998,1.0,1.013581,-1.0,1.0,ps6,1.0,13.1522,0.757682
24728,signal,LH2,PI-SIDIS,18.158,32.889,0.9977,1.0,1.013254,-1.0,1.0,ps6,1.0,14.7733,0.715898
24729,signal,LH2,PI-SIDIS,17.409,32.415,0.9979,1.0,1.012711,-1.0,1.0,ps6,1.0,15.5598,0.74128
24861,positron,LH2,PI-SIDIS,41.107,73.549,0.9969,1.0,1.029684,-1.0,1.0,ps6,1.0,0.211021,0.101593
24862,positron,LH2,PI-SIDIS,45.071,72.247,0.996,1.0,1.032631,-1.0,1.0,ps6,1.0,0.410116,0.105766
24863,positron,LH2,PI-SIDIS,39.114,69.864,0.9965,1.0,1.028388,-1.0,1.0,ps6,1.0,0.437616,0.117348
24864,positron,LH2,PI-SIDIS,48.152,96.808,0.9947,1.0,1.034548,-1.0,1.0,ps6,1.0,0.468478,0.0979044
24707,dummy,Dummy,PI-SIDIS,35.349,70.141,0.9989,1.0,1.0,-1.0,1.0,ps6,1.0,8.99196,0.402557
24708,dummy,Dummy,PI-SIDIS,40.519,70.846,0.9983,1.0,1.0,-1.0,1.0,ps6,1.0,9.1673,0.404165
24709,dummy,Dummy,PI-SIDIS,39.168,72.96,0.9983,1.0,1.0,-1.0,1.0,ps6,1.0,9.65664,0.406033
24710,dummy,Dummy,PI-SIDIS,20.958,37.59,0.9985,1.0,1.0,-1.0,1.0,ps6,1.0,9.82203,0.545722
24730,dummy,Dummy,PI-SIDIS,37.89,65.479,0.998,1.0,1.0,-1.0,1.0,ps6,1.0,8.55349,0.40721
24731,dummy,Dummy,PI-SIDIS,38.897,71.673,0.9982,1.0,1.0,-1.0,1.0,ps6,1.0,9.25846,0.401935
24732,dummy,Dummy,PI-SIDIS,38.179,66.567,0.9983,1.0,1.0,-1.0,1.0,ps6,1.0,8.83102,0.410345
24733,dummy,Dummy,PI-SIDIS,19.478,34.745,0.999,1.0,1.0,-1.0,1.0,ps6,1.0,9.30531,0.548907
