category,run,ctime_raw_withstart,ctime_good_withstart,coinc_blocking_ratio,rootfile,status
signal,25049,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_25049_-1.root",NOFILE
signal,25050,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_25050_-1.root",NOFILE
signal,25051,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_25051_-1.root",NOFILE
signal,25052,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_25052_-1.root",NOFILE
signal,25053,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_25053_-1.root",NOFILE
signal,25069,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_25069_-1.root",NOFILE
signal,25070,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_25070_-1.root",NOFILE
signal,25071,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_25071_-1.root",NOFILE
signal,25072,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_25072_-1.root",NOFILE
signal,25073,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_25073_-1.root",NOFILE
dummy,25056,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_25056_-1.root",NOFILE
dummy,25074,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_25074_-1.root",NOFILE
