run,category,target_raw,run_type_raw,BCM2_I,BCM2_Q,h_esing_Eff,comp_livetime,boil_corr,ps5,ps6,ps_choice,ps_factor,normyield,normyield_err
25318,signal,LD2,PI+SIDIS,9.114,16.356,0.9984,1.0,1.003184,-1.0,1.0,ps6,1.0,505.598,6.81712
25319,signal,LD2,PI+SIDIS,9.088,16.077,0.9984,1.0,1.003174,-1.0,1.0,ps6,1.0,514.07,6.91779
25320,signal,LD2,PI+SIDIS,9.115,5.158,0.9984,1.0,1.003184,-1.0,1.0,ps6,1.0,532.251,12.4283
25321,signal,LD2,PI+SIDIS,9.118,7.825,0.9983,1.0,1.003185,-1.0,1.0,ps6,1.0,536.642,10.0815
25322,signal,LD2,PI+SIDIS,5.032,9.0,0.9985,1.0,1.001758,-1.0,1.0,ps6,1.0,547.435,8.85045
25323,signal,LD2,PI+SIDIS,5.027,8.915,0.9982,1.0,1.001756,-1.0,1.0,ps6,1.0,539.715,8.81368
25344,signal,LD2,PI+SIDIS,9.116,16.729,0.9986,1.0,1.003184,-1.0,1.0,ps6,1.0,501.002,6.71255
25345,signal,LD2,PI+SIDIS,9.113,9.515,0.9984,1.0,1.003183,-1.0,1.0,ps6,1.0,505.086,8.96061
25336,dummy,Dummy,PI+SIDIS,20.084,37.948,0.9985,1.0,1.0,-1.0,1.0,ps6,1.0,160.244,2.47202
25343,dummy,Dummy,PI+SIDIS,20.304,29.907,0.9983,1.0,1.0,-1.0,1.0,ps6,1.0,158.895,2.77216
