category,run,ctime_raw_withstart,ctime_good_withstart,coinc_blocking_ratio,rootfile,status
signal,24089,162180,155010,0.95579,"./Pass0p1_ROOTfiles/coin_replay_production_24089_-1.root",OK
signal,24091,1.37421e+06,1.21075e+06,0.881051,"./Pass0p1_ROOTfiles/coin_replay_production_24091_-1.root",OK
signal,24092,205229,196623,0.958066,"./Pass0p1_ROOTfiles/coin_replay_production_24092_-1.root",OK
signal,24093,197203,189136,0.959093,"./Pass0p1_ROOTfiles/coin_replay_production_24093_-1.root",OK
signal,24094,185401,177349,0.95657,"./Pass0p1_ROOTfiles/coin_replay_production_24094_-1.root",OK
signal,24095,83693,80156,0.957738,"./Pass0p1_ROOTfiles/coin_replay_production_24095_-1.root",OK
signal,24096,27475,26518,0.965168,"./Pass0p1_ROOTfiles/coin_replay_production_24096_-1.root",OK
signal,24130,218057,207673,0.952379,"./Pass0p1_ROOTfiles/coin_replay_production_24130_-1.root",OK
signal,24131,193954,185057,0.954128,"./Pass0p1_ROOTfiles/coin_replay_production_24131_-1.root",OK
signal,24132,142149,135692,0.954576,"./Pass0p1_ROOTfiles/coin_replay_production_24132_-1.root",OK
signal,24133,197036,187839,0.953323,"./Pass0p1_ROOTfiles/coin_replay_production_24133_-1.root",OK
signal,24134,99975,95611,0.956349,"./Pass0p1_ROOTfiles/coin_replay_production_24134_-1.root",OK
signal,24135,26281,25353,0.964689,"./Pass0p1_ROOTfiles/coin_replay_production_24135_-1.root",OK
signal,24150,207933,198593,0.955082,"./Pass0p1_ROOTfiles/coin_replay_production_24150_-1.root",OK
signal,24151,211772,202108,0.954366,"./Pass0p1_ROOTfiles/coin_replay_production_24151_-1.root",OK
signal,24153,200106,190934,0.954164,"./Pass0p1_ROOTfiles/coin_replay_production_24153_-1.root",OK
signal,24155,189666,181285,0.955812,"./Pass0p1_ROOTfiles/coin_replay_production_24155_-1.root",OK
signal,24156,99472,95544,0.960512,"./Pass0p1_ROOTfiles/coin_replay_production_24156_-1.root",OK
signal,24157,25590,24722,0.966081,"./Pass0p1_ROOTfiles/coin_replay_production_24157_-1.root",OK
signal,24178,168053,160724,0.956389,"./Pass0p1_ROOTfiles/coin_replay_production_24178_-1.root",OK
signal,24179,201247,192551,0.956789,"./Pass0p1_ROOTfiles/coin_replay_production_24179_-1.root",OK
positron,24593,423585,401252,0.947276,"./Pass0p1_ROOTfiles/coin_replay_production_24593_-1.root",OK
positron,24594,504667,478476,0.948102,"./Pass0p1_ROOTfiles/coin_replay_production_24594_-1.root",OK
dummy,24116,173455,165641,0.954951,"./Pass0p1_ROOTfiles/coin_replay_production_24116_-1.root",OK
dummy,24117,174883,166364,0.951287,"./Pass0p1_ROOTfiles/coin_replay_production_24117_-1.root",OK
dummy,24171,150116,142988,0.952517,"./Pass0p1_ROOTfiles/coin_replay_production_24171_-1.root",OK
dummy,24172,187568,178606,0.95222,"./Pass0p1_ROOTfiles/coin_replay_production_24172_-1.root",OK
positron_dummy,24595,291463,275314,0.944593,"./Pass0p1_ROOTfiles/coin_replay_production_24595_-1.root",OK
