category,run,ctime_raw_withstart,ctime_good_withstart,coinc_blocking_ratio,rootfile,status
signal,24428,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24428_-1.root",NOFILE
signal,24429,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24429_-1.root",NOFILE
signal,24430,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24430_-1.root",NOFILE
signal,24431,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24431_-1.root",NOFILE
signal,24432,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24432_-1.root",NOFILE
signal,24433,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24433_-1.root",NOFILE
signal,24434,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24434_-1.root",NOFILE
signal,24435,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24435_-1.root",NOFILE
signal,24436,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24436_-1.root",NOFILE
signal,24437,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24437_-1.root",NOFILE
signal,24501,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24501_-1.root",NOFILE
signal,24502,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24502_-1.root",NOFILE
signal,24503,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24503_-1.root",NOFILE
signal,24504,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24504_-1.root",NOFILE
signal,24505,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24505_-1.root",NOFILE
signal,24506,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24506_-1.root",NOFILE
signal,24507,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24507_-1.root",NOFILE
positron,24564,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24564_-1.root",NOFILE
positron,24610,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24610_-1.root",NOFILE
dummy,24460,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24460_-1.root",NOFILE
dummy,24461,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24461_-1.root",NOFILE
dummy,24463,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24463_-1.root",NOFILE
dummy,24464,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24464_-1.root",NOFILE
dummy,24513,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24513_-1.root",NOFILE
dummy,24514,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24514_-1.root",NOFILE
dummy,24515,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24515_-1.root",NOFILE
positron_dummy,24567,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24567_-1.root",NOFILE
positron_dummy,24608,nan,nan,nan,"./Pass0_ROOTfiles/coin_replay_production_24608_-1.root",NOFILE
