# YieldRatioVsTrigger
# manifest: /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/settings/pass4/pi+sidis/LD2/z0p36/x0p25/Q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2/manifest.json
# rel_under_settings: pass4/pi+sidis/LD2/z0p36/x0p25/Q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2
# inputs:
#   /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/results/pass4/pi+sidis/LD2/z0p36/x0p25/Q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2/tables/yield_vs_trigger_shms34.csv
#   /home/cdaq/users/rparvez/RP_Scripts/rate_dependence_v1/results/pass4/pi+sidis/LD2/z0p36/x0p25/Q23p3/hmsPneg1p531_shmsP2p615_hmsTh29p045_shmsTh7p865_thpq2/tables/hms_elclean_chargeNorm_vs_current.csv
# N_total: 17
# N_valid_for_fit1: 17
# N_valid_for_fit2: 17
# fit1_model: raw_ratio = a + b*x   (x in kHz)
# fit1_a: 0.000101244858862
# fit1_a_err: 0.000257317361894
# fit1_b_per_kHz: 1.97619981827e-07
# fit1_b_err_per_kHz: 2.87741338083e-07
# fit1_chi2: 19.696802482
# fit1_ndf: 15
# fit1_prob: 0.183874778348
# fit2_model: y_norm = 1 + m*x   (x in kHz)
# fit2_m_per_kHz: 0.00194082175192
# fit2_m_err_per_kHz: 0.00188813134579
# tau_ns: -1940.82175192
# tau_ns_err: 1888.13134579
# fit2_chi2: 0.00548620908549
# fit2_ndf: 16
# fit2_prob: 1

run,shms34_rate_kHz,yield,yield_err,hms_elclean_counts_per_mC,hms_elclean_counts_per_mC_err,raw_ratio,raw_ratio_err,ynorm,ynorm_err,status_yield_csv,status_elclean_csv,join_flag,use_in_fit,reason
24428,886.973,10.9149,0.462092,39382.07476,54.37065707,0.0002771540115,1.173979893e-05,2.737462569,6.958323397,OK,OK,OK,1,""
24429,901.294,10.3588,0.441155,39306.32753,52.19310303,0.0002635402657,1.122896521e-05,2.602998993,6.616542905,OK,OK,OK,1,""
24430,867.517,10.9542,0.466701,39405.87021,54.88160334,0.0002779839639,1.184976476e-05,2.745660046,6.979172818,OK,OK,OK,1,""
24431,883.495,11.4282,0.466082,39245.6504,53.90341936,0.000291196601,1.188274955e-05,2.876161854,7.31080844,OK,OK,OK,1,""
24432,882.385,10.3489,0.456399,39281.43982,54.27466968,0.0002634552106,1.16243941e-05,2.6021589,6.614474722,OK,OK,OK,1,""
24433,897.825,11.6433,0.44478,39091.89297,50.94674549,0.000297844364,1.138442613e-05,2.941822107,7.477589617,OK,OK,OK,1,""
24434,898.869,11.3933,0.453089,39231.17754,52.34491427,0.0002904144284,1.155570583e-05,2.8684363,7.291124929,OK,OK,OK,1,""
24435,900.134,11.0891,0.447994,39220.45171,52.12702567,0.0002827376921,1.142863857e-05,2.792612833,7.09842111,OK,OK,OK,1,""
24436,898.323,10.669,0.439573,39067.56572,51.71455543,0.0002730909849,1.125741531e-05,2.697331874,6.856265277,OK,OK,OK,1,""
24437,900.05,11.2351,0.446936,39132.17234,52.106246,0.0002871064735,1.142758701e-05,2.835763482,7.20807618,OK,OK,OK,1,""
24501,886.904,10.1446,0.460351,39016.43879,55.52992148,0.0002600083533,1.180470017e-05,2.568114136,6.527993534,OK,OK,OK,1,""
24502,893.843,10.986,0.453715,38998.41863,52.94545855,0.0002817037302,1.164047411e-05,2.782400345,7.072502712,OK,OK,OK,1,""
24503,908.479,10.5725,0.440097,38949.39577,51.71422579,0.0002714419516,1.130494592e-05,2.681044298,6.814882984,OK,OK,OK,1,""
24504,892.001,11.2548,0.469699,38920.03029,54.28969253,0.0002891775756,1.207504962e-05,2.85621985,7.260162666,OK,OK,OK,1,""
24505,896.536,10.6693,0.451432,38935.85123,52.97536917,0.0002740225181,1.160024307e-05,2.70653267,6.879701918,OK,OK,OK,1,""
24506,908.004,11.4338,0.454003,38923.12526,52.13171559,0.0002937533901,1.167072782e-05,2.901415375,7.37494992,OK,OK,OK,1,""
24507,894.87,9.83768,0.449504,38989.88258,53.65999089,0.0002523136606,1.153396279e-05,2.492113313,6.334817872,OK,OK,OK,1,""
