category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,yield_no_CB_corr,yield_no_CB_corr_err,yield_CB_corr,yield_CB_corr_err,yield_no_hodo3of4_corr,yield_no_hodo3of4_corr_err,yield_hodo3of4_corr,yield_hodo3of4_corr_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,coincidence_blocking_ratio,hodo3of4_LT,DPR_ns,P1X_rate_kHz,P1Y_rate_kHz,P2X_rate_kHz,P2Y_rate_kHz,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,25146,41.282,1497.49,16.1958,0.0146145,21.8851,0.236694,20.9674,0.226769,21.7797,0.235554,21.7797,0.235554,21.8851,0.236694,73.594,1,0.9991,0.962706,0.995182,50,694.675,661.771,534.072,432.649,1.02952,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25146_-1.root",OK,1,""
signal,25147,37.994,403.762,8.3964,0.0534411,21.5775,0.448712,20.7071,0.430613,21.4891,0.446874,21.4891,0.446874,21.5775,0.448712,20.066,1,0.9994,0.963611,0.995903,50,639.754,609.559,491.941,398.01,1.02848,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25147_-1.root",OK,1,""
signal,25148,40.424,1309.39,15.1076,0.0171344,22.4356,0.258859,21.5001,0.248066,22.3325,0.25767,22.3325,0.25767,22.4356,0.258859,62.857,1,0.999,0.962725,0.995408,50,677.977,645.954,521.286,421.89,1.03108,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25148_-1.root",OK,1,""
signal,25149,43.341,1206.19,14.536,0.0184113,22.2075,0.267628,21.1872,0.255331,22.0913,0.266226,22.0913,0.266226,22.2075,0.267628,58.907,1,0.9991,0.959076,0.994765,50,724.928,690.32,557.435,451.052,1.0338,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25149_-1.root",OK,1,""
signal,25150,44.95,1665,17.1207,0.0144074,23.9882,0.246664,21.2596,0.218606,23.852,0.245263,23.852,0.245263,23.9882,0.246664,80.804,1,0.999,0.891313,0.994319,50,756.182,719.63,580.958,470.275,1.03072,"ps5",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25150_-1.root",OK,1,""
signal,25151,25.061,953.063,12.4884,0.0232117,22.1222,0.289878,21.4259,0.280753,22.0806,0.289332,22.0806,0.289332,22.1222,0.289878,45.331,1,0.9989,0.970351,0.998117,50,431.961,412.112,332.213,265.909,1.01797,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25151_-1.root",OK,1,""
signal,25167,43.843,1558.05,16.4732,0.0144331,22.4875,0.23776,21.4779,0.227085,22.365,0.236465,22.365,0.236465,22.4875,0.23776,74.874,1,0.9989,0.960335,0.994553,50,740.282,704.736,569.134,459.375,1.03101,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25167_-1.root",OK,1,""
signal,25168,44.093,1772.7,17.5365,0.0125574,22.2606,0.220214,21.3039,0.21075,22.1375,0.218997,22.1375,0.218997,22.2606,0.220214,85.723,1,0.9991,0.962345,0.994472,50,745.646,710.1,573.339,462.955,1.02927,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25168_-1.root",OK,1,""
signal,25169,42.662,1505.4,16.1753,0.0147916,22.2672,0.239259,21.3201,0.229082,22.152,0.23802,22.152,0.23802,22.2672,0.239259,72.827,1,0.9988,0.962446,0.994824,50,720.966,686.77,554.289,447.71,1.03017,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25169_-1.root",OK,1,""
signal,25170,25.121,956.475,12.5238,0.0233081,22.2936,0.291905,21.5787,0.282544,22.2514,0.291353,22.2514,0.291353,22.2936,0.291905,45.158,1,0.9993,0.969766,0.998108,50,432.865,413.164,333.065,266.525,1.01808,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_25170_-1.root",OK,1,""
#FIT,fit_const,fit_const_err,chi2,ndf,chi2_ndf,prob,n_fit_points
#FIT,22.4167,0.0823238,51.9417,9,5.7713,4.63654e-08,10
