category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status
signal,24200,45.445,80.7,3.80362,0.0783507,6.32291,0.298016,12.98,1,0.9989,1.01587,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24200_-1.root",OK
signal,24201,46.67,326.25,7.65588,0.018872,6.15698,0.144481,53.928,1,0.9986,1.0163,"ps6",1,51.125,50.125,52.125,"42.125-44.125;58.125-60.125;38.125-40.125;62.125-64.125","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24201_-1.root",OK
signal,24203,44.024,497.25,9.472,0.0127363,6.33312,0.120638,79.851,1,0.9984,1.01538,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24203_-1.root",OK
signal,24204,22.463,228.787,6.1572,0.0276083,6.31644,0.16999,36.571,1,0.9982,1.00785,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24204_-1.root",OK
positron,24536,35.886,-0.375,0.701561,0.031069,-0.0116509,0.0217968,32.665,1,0.9977,1.01253,"ps6",1,39.275,38.275,40.275,"30.275-32.275;46.275-48.275;26.275-28.275;50.275-52.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24536_-1.root",OK
dummy,24206,36.363,105.3,4.10997,0.0154623,1.62818,0.0635497,64.777,1,0.9984,1,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24206_-1.root",OK
positron_dummy,24545,40.906,0.75,0.382426,0.0262902,0.0197176,0.0100541,38.037,1,1,1,"ps6",1,27.425,26.425,28.425,"34.425-36.425;38.425-40.425","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24545_-1.root",OK
