category,run,BCM2_I,Nnet,Nnet_err,norm_factor,yield,yield_err,BCM2_Q_mC,comp_livetime,h_esing_Eff,boil_corr,ps_choice,ps_factor,PeakCenterNs,CoinLoNs,CoinHiNs,RandomWindowListNs,rootfile,status,fit_included,fit_excluded_reason
signal,23980,17.528,61.35,3.5544,0.0878737,5.39105,0.312338,11.468,1,0.9984,1.00612,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23980_-1.root",OK,1,""
signal,23992,18.737,164.175,5.77816,0.0334769,5.49606,0.193435,30.1,1,0.9989,1.00655,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23992_-1.root",OK,1,""
signal,23993,19.079,195.337,6.32084,0.0280649,5.48213,0.177394,35.923,1,0.9985,1.00666,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23993_-1.root",OK,1,""
signal,23994,19.151,230.288,6.84301,0.023942,5.51354,0.163835,42.106,1,0.9986,1.00669,"ps6",1,51.425,50.425,52.425,"42.425-44.425;58.425-60.425;38.425-40.425;62.425-64.425","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23994_-1.root",OK,1,""
signal,23995,18.938,150.675,5.51416,0.0368051,5.54561,0.202949,27.38,1,0.9989,1.00662,"ps6",1,51.425,50.425,52.425,"42.425-44.425;58.425-60.425;38.425-40.425;62.425-64.425","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23995_-1.root",OK,1,""
signal,23996,13.928,146.812,5.25602,0.0388148,5.6985,0.204012,25.925,1,0.9986,1.00486,"ps6",1,51.425,50.425,52.425,"42.425-44.425;58.425-60.425;38.425-40.425;62.425-64.425","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23996_-1.root",OK,1,""
signal,23998,9.732,96.9,4.13453,0.0628514,6.0903,0.259861,15.979,1,0.9991,1.0034,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_23998_-1.root",OK,1,""
signal,24019,19.627,181.5,6.03272,0.0306851,5.56934,0.185114,32.852,1,0.9988,1.00686,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24019_-1.root",OK,1,""
signal,24020,19.488,165.9,5.83556,0.0345256,5.72779,0.201476,29.205,1,0.9985,1.00681,"ps6",1,51.275,50.275,52.275,"42.275-44.275;58.275-60.275;38.275-40.275;62.275-64.275","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24020_-1.root",OK,1,""
signal,24021,19.539,178.237,6.0684,0.0301681,5.37708,0.183072,33.424,1,0.9985,1.00683,"ps6",1,51.425,50.425,52.425,"42.425-44.425;58.425-60.425;38.425-40.425;62.425-64.425","./Skimmed_ROOTfiles/skimmed_coin_replay_production_24021_-1.root",OK,1,""
